year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,logger_position,irrigation_start,irrigation_end,gallons_group,gallons_strip,event_duration_hours,avg_flow_gph_strip,baseline_vwc,peak_vwc,peak_increase,plateau_vwc,plateau_method,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,lag_after_irrigation_hr,profile_baseline_storage_gal,profile_plateau_storage_gal,event_storage_gal,efficiency_strip,estimated_loss_gal_strip
2025.0000,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_3_raw_S2_B,3,18.0000,B,2025-06-27 15:33:00,2025-06-28 07:49:00,191000.0000,95500.0000,16.2700,5870.9000,22.7100,42.4000,19.6900,42.4000,flat_segment,20.2000,20.2000,20.4500,4.1800,6710.6300,18830.8700,12120.2300,0.1300,83379.7700
2025.0000,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_1_raw_S2_B,1,6.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,10.0700,39.7300,29.6600,38.7000,fallback_window,12.5000,12.5000,16.5000,7.4200,7414.5400,17523.0900,10108.5500,0.1900,43116.4500
2025.0000,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_2_raw_S2_B,2,12.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,11.1200,34.9300,23.8000,30.7600,flat_segment,17.0000,17.0000,25.7500,16.6700,7414.5400,17523.0900,10108.5500,0.1900,43116.4500
2025.0000,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_3_raw_S2_B,3,18.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,24.9800,39.7200,14.7400,39.6600,flat_segment,11.5000,11.5000,11.7500,2.6700,7414.5400,17523.0900,10108.5500,0.1900,43116.4500
2025.0000,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_1_raw_S2_B,1,6.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,10.8100,37.8900,27.0800,31.5000,flat_segment,13.1300,13.1300,24.3800,14.4300,6840.1400,15481.4500,8641.3100,0.2800,21983.6900
2025.0000,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_2_raw_S2_B,2,12.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,10.7100,33.8700,23.1600,29.6500,flat_segment,13.1300,13.1300,22.8800,12.9300,6840.1400,15481.4500,8641.3100,0.2800,21983.6900
2025.0000,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_3_raw_S2_B,3,18.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,21.0700,38.8100,17.7400,35.2600,fallback_window,13.1300,13.1300,17.1300,7.1800,6840.1400,15481.4500,8641.3100,0.2800,21983.6900
2025.0000,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_1_raw_S2_B,1,6.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,11.1400,36.6200,25.4800,30.3200,flat_segment,11.8000,11.8000,22.8000,15.9800,7768.2300,15247.0000,7478.7800,0.0900,78621.2200
2025.0000,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_2_raw_S2_B,2,12.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,12.8500,31.6600,18.8100,28.3100,flat_segment,9.8000,9.8000,17.8000,10.9800,7768.2300,15247.0000,7478.7800,0.0900,78621.2200
2025.0000,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_3_raw_S2_B,3,18.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,24.3800,39.2400,14.8500,36.3300,fallback_window,12.5500,12.5500,16.5500,9.7300,7768.2300,15247.0000,7478.7800,0.0900,78621.2200
2025.0000,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_1_raw_S3_B,1,6.0000,B,2025-04-20 08:15:00,2025-04-21 06:28:00,264600.0000,132300.0000,22.2200,5954.9900,14.5000,35.5800,21.0800,35.4000,flat_segment,5.5000,5.5000,6.7500,-15.4700,7109.2800,15998.3600,8889.0900,0.0700,123410.9100
2025.0000,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_2_raw_S3_B,2,12.0000,B,2025-04-20 08:15:00,2025-04-21 06:28:00,264600.0000,132300.0000,22.2200,5954.9900,18.5200,33.3600,14.8400,33.3100,flat_segment,20.7500,20.7500,21.0000,-1.2200,7109.2800,15998.3600,8889.0900,0.0700,123410.9100
2025.0000,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_3_raw_S3_B,3,18.0000,B,2025-04-20 08:15:00,2025-04-21 06:28:00,264600.0000,132300.0000,22.2200,5954.9900,11.2600,30.9400,19.6800,30.9100,flat_segment,4.5000,4.5000,4.7500,-17.4700,7109.2800,15998.3600,8889.0900,0.0700,123410.9100
2025.0000,S3_S4,east,S3,2025-05-02_S3_S4_98b5ed63,VWC_1_raw_S3_B,1,6.0000,B,2025-05-02 19:10:00,2025-05-03 08:21:00,153500.0000,76750.0000,13.1800,5821.7400,22.3300,35.2900,12.9600,35.2900,flat_segment,11.5800,11.5800,11.8300,-1.3500,9810.9900,15603.8200,5792.8300,0.0800,70957.1700
2025.0000,S3_S4,east,S3,2025-05-02_S3_S4_98b5ed63,VWC_2_raw_S3_B,2,12.0000,B,2025-05-02 19:10:00,2025-05-03 08:21:00,153500.0000,76750.0000,13.1800,5821.7400,24.5200,32.9700,8.4500,32.9200,flat_segment,11.5800,11.5800,11.8300,-1.3500,9810.9900,15603.8200,5792.8300,0.0800,70957.1700
2025.0000,S3_S4,east,S3,2025-05-02_S3_S4_98b5ed63,VWC_3_raw_S3_B,3,18.0000,B,2025-05-02 19:10:00,2025-05-03 08:21:00,153500.0000,76750.0000,13.1800,5821.7400,14.2500,28.9600,14.7100,28.9600,flat_segment,8.5800,8.5800,8.8300,-4.3500,9810.9900,15603.8200,5792.8300,0.0800,70957.1700
2025.0000,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_1_raw_S3_B,1,6.0000,B,2025-05-28 18:58:00,2025-05-29 07:30:00,128500.0000,64250.0000,12.5300,5126.3300,12.7700,35.7600,22.9900,35.7400,flat_segment,14.0300,14.0300,14.2800,1.7500,9310.3700,17584.1100,8273.7400,0.1300,55976.2600
2025.0000,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_2_raw_S3_B,2,12.0000,B,2025-05-28 18:58:00,2025-05-29 07:30:00,128500.0000,64250.0000,12.5300,5126.3300,18.9200,34.2500,15.3300,34.2500,flat_segment,13.5300,13.5300,13.7800,1.2500,9310.3700,17584.1100,8273.7400,0.1300,55976.2600
2025.0000,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_3_raw_S3_B,3,18.0000,B,2025-05-28 18:58:00,2025-05-29 07:30:00,128500.0000,64250.0000,12.5300,5126.3300,26.2900,39.5500,13.2600,39.5100,flat_segment,14.7800,14.7800,15.0300,2.5000,9310.3700,17584.1100,8273.7400,0.1300,55976.2600
2025.0000,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_1_raw_S3_B,1,6.0000,B,2025-06-13 10:49:00,2025-06-13 19:16:00,113800.0000,56900.0000,8.4500,6733.7300,22.4600,37.1800,14.7200,37.1300,flat_segment,10.9300,10.9300,11.1800,2.7300,10479.2500,17621.1200,7141.8800,0.1300,49758.1200
2025.0000,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_2_raw_S3_B,2,12.0000,B,2025-06-13 10:49:00,2025-06-13 19:16:00,113800.0000,56900.0000,8.4500,6733.7300,25.0800,35.5700,10.4900,35.5500,flat_segment,9.9300,9.9300,10.1800,1.7300,10479.2500,17621.1200,7141.8800,0.1300,49758.1200
2025.0000,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_3_raw_S3_B,3,18.0000,B,2025-06-13 10:49:00,2025-06-13 19:16:00,113800.0000,56900.0000,8.4500,6733.7300,17.7200,37.0900,19.3700,37.0500,flat_segment,12.4300,12.4300,12.6800,4.2300,10479.2500,17621.1200,7141.8800,0.1300,49758.1200
2025.0000,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_1_raw_S3_B,1,6.0000,B,2025-06-28 08:50:00,2025-06-28 16:15:00,87100.0000,43550.0000,7.4200,5871.9100,11.1300,35.8400,24.7100,35.8000,flat_segment,12.1700,12.1700,12.4200,5.0000,11896.5400,18039.5200,6142.9800,0.1400,37407.0200
2025.0000,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_2_raw_S3_B,2,12.0000,B,2025-06-28 08:50:00,2025-06-28 16:15:00,87100.0000,43550.0000,7.4200,5871.9100,25.3700,38.0800,12.7000,38.0600,flat_segment,9.6700,9.6700,9.9200,2.5000,11896.5400,18039.5200,6142.9800,0.1400,37407.0200
2025.0000,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_3_raw_S3_B,3,18.0000,B,2025-06-28 08:50:00,2025-06-28 16:15:00,87100.0000,43550.0000,7.4200,5871.9100,37.5800,38.5000,0.9200,38.4900,flat_segment,18.1700,18.1700,18.4200,11.0000,11896.5400,18039.5200,6142.9800,0.1400,37407.0200
2025.0000,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_1_raw_S3_B,1,6.0000,B,2025-07-11 08:30:00,2025-07-11 18:12:00,92800.0000,46400.0000,9.7000,4783.5100,24.8500,36.8900,12.0400,36.8300,flat_segment,12.7500,12.7500,13.0000,3.3000,12130.5100,17703.9000,5573.3900,0.1200,40826.6100
2025.0000,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_2_raw_S3_B,2,12.0000,B,2025-07-11 08:30:00,2025-07-11 18:12:00,92800.0000,46400.0000,9.7000,4783.5100,28.3100,36.0600,7.7500,36.0400,flat_segment,12.5000,12.5000,12.7500,3.0500,12130.5100,17703.9000,5573.3900,0.1200,40826.6100
2025.0000,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_3_raw_S3_B,3,18.0000,B,2025-07-11 08:30:00,2025-07-11 18:12:00,92800.0000,46400.0000,9.7000,4783.5100,22.3800,37.4000,15.0200,37.3800,flat_segment,13.5000,13.5000,13.7500,4.0500,12130.5100,17703.9000,5573.3900,0.1200,40826.6100
2025.0000,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_1_raw_S3_B,1,6.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,10.4000,34.6700,24.2700,34.6200,flat_segment,8.7500,8.7500,9.0000,-0.0800,6437.5600,15591.3700,9153.8100,0.1700,44071.1900
2025.0000,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_2_raw_S3_B,2,12.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,13.3000,32.1900,18.8900,31.4100,flat_segment,8.7500,8.7500,13.7500,4.6700,6437.5600,15591.3700,9153.8100,0.1700,44071.1900
2025.0000,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_3_raw_S3_B,3,18.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,16.3900,33.3700,16.9800,31.0600,fallback_window,13.0000,13.0000,17.0000,7.9200,6437.5600,15591.3700,9153.8100,0.1700,44071.1900
2025.0000,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_1_raw_S3_B,1,6.0000,B,2025-08-08 13:14:00,2025-08-08 19:28:00,77500.0000,38750.0000,6.2300,6216.5800,19.8400,34.2000,14.3500,34.1600,flat_segment,6.7700,6.7700,7.0200,0.7800,10484.1500,15312.7600,4828.6200,0.1200,33921.3800
2025.0000,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_2_raw_S3_B,2,12.0000,B,2025-08-08 13:14:00,2025-08-08 19:28:00,77500.0000,38750.0000,6.2300,6216.5800,25.1000,32.4300,7.3300,32.3500,flat_segment,5.7700,5.7700,6.0200,-0.2200,10484.1500,15312.7600,4828.6200,0.1200,33921.3800
2025.0000,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_3_raw_S3_B,3,18.0000,B,2025-08-08 13:14:00,2025-08-08 19:28:00,77500.0000,38750.0000,6.2300,6216.5800,20.3500,37.2000,16.8600,28.8500,fallback_window,10.2700,10.2700,14.2700,8.0300,10484.1500,15312.7600,4828.6200,0.1200,33921.3800
2025.0000,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_1_raw_S3_B,1,6.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,12.0200,33.3800,21.3600,30.7500,flat_segment,9.8800,9.8800,17.8800,7.9300,6671.3700,12658.0200,5986.6500,0.2000,24638.3500
2025.0000,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_2_raw_S3_B,2,12.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,14.5800,26.7100,12.1300,26.6700,flat_segment,20.6300,20.6300,20.8800,10.9300,6671.3700,12658.0200,5986.6500,0.2000,24638.3500
2025.0000,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_3_raw_S3_B,3,18.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,14.9400,23.8600,8.9200,21.4100,fallback_window,9.8800,9.8800,13.8800,3.9300,6671.3700,12658.0200,5986.6500,0.2000,24638.3500
2025.0000,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_1_raw_S3_B,1,6.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,16.3300,33.5200,17.1900,33.3900,flat_segment,6.8000,6.8000,7.8000,0.9800,9740.0100,15193.6100,5453.6000,0.0600,80646.4000
2025.0000,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_2_raw_S3_B,2,12.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,22.8700,35.9400,13.0700,29.2100,flat_segment,10.3000,10.3000,24.0500,17.2300,9740.0100,15193.6100,5453.6000,0.0600,80646.4000
2025.0000,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_3_raw_S3_B,3,18.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,21.4600,39.2200,17.7600,32.0200,fallback_window,14.0500,14.0500,18.0500,11.2300,9740.0100,15193.6100,5453.6000,0.0600,80646.4000
2025.0000,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_1_raw_S3_B,1,6.0000,B,2025-10-04 10:12:00,2025-10-04 17:06:00,103600.0000,51800.0000,6.9000,7507.2500,22.9700,34.0600,11.0900,34.0100,flat_segment,7.0500,7.0500,7.3000,0.4000,10320.9100,15359.8100,5038.9000,0.1000,46761.1000
2025.0000,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_2_raw_S3_B,2,12.0000,B,2025-10-04 10:12:00,2025-10-04 17:06:00,103600.0000,51800.0000,6.9000,7507.2500,23.6800,32.8300,9.1500,32.7700,flat_segment,7.5500,7.5500,7.8000,0.9000,10320.9100,15359.8100,5038.9000,0.1000,46761.1000
