year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,logger_position,irrigation_start,irrigation_end,gallons_group,gallons_strip,event_duration_hours,avg_flow_gph_strip,baseline_vwc,peak_vwc,peak_increase,plateau_vwc,plateau_method,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,lag_after_irrigation_hr,profile_baseline_storage_gal,profile_plateau_storage_gal,event_storage_gal,efficiency_strip,estimated_loss_gal_strip
2023.0000,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,VWC_1_raw_S3_B,1,6.0000,B,2023-05-24 09:25:00,2023-05-24 13:19:00,146600.0000,73300.0000,3.9000,18794.8700,6.2700,27.9600,21.7000,27.9200,flat_segment,15.3300,15.3300,15.5800,11.6800,2882.4400,9600.3000,6717.8600,0.0900,66582.1400
2023.0000,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,VWC_2_raw_S3_B,2,12.0000,B,2023-05-24 09:25:00,2023-05-24 13:19:00,146600.0000,73300.0000,3.9000,18794.8700,6.8400,17.0700,10.2200,17.0700,flat_segment,23.8300,23.8300,24.0800,20.1800,2882.4400,9600.3000,6717.8600,0.0900,66582.1400
2023.0000,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,VWC_3_raw_S3_B,3,18.0000,B,2023-05-24 09:25:00,2023-05-24 13:19:00,146600.0000,73300.0000,3.9000,18794.8700,4.8400,14.8200,9.9800,14.8000,flat_segment,8.8300,8.8300,9.0800,5.1800,2882.4400,9600.3000,6717.8600,0.0900,66582.1400
2023.0000,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,VWC_1_raw_S3_B,1,6.0000,B,2023-06-02 15:43:00,2023-06-02 22:12:00,67500.0000,33750.0000,6.4800,5205.6600,20.2300,37.6500,17.4100,33.4600,flat_segment,5.0300,5.0300,11.2800,4.8000,7604.0300,13278.2700,5674.2400,0.1700,28075.7600
2023.0000,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,VWC_2_raw_S3_B,2,12.0000,B,2023-06-02 15:43:00,2023-06-02 22:12:00,67500.0000,33750.0000,6.4800,5205.6600,16.8500,31.2400,14.3900,30.2200,flat_segment,7.0300,7.0300,9.5300,3.0500,7604.0300,13278.2700,5674.2400,0.1700,28075.7600
2023.0000,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,VWC_3_raw_S3_B,3,18.0000,B,2023-06-02 15:43:00,2023-06-02 22:12:00,67500.0000,33750.0000,6.4800,5205.6600,10.2700,23.1500,12.8800,19.0200,flat_segment,5.2800,5.2800,18.7800,12.3000,7604.0300,13278.2700,5674.2400,0.1700,28075.7600
2023.0000,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,VWC_1_raw_S3_B,1,6.0000,B,2023-06-14 08:25:00,2023-06-14 17:29:00,128200.0000,64100.0000,9.0700,7069.8500,16.8100,37.1400,20.3300,37.0600,flat_segment,8.5800,8.5800,8.8300,-0.2300,7939.4900,15178.5900,7239.1100,0.1100,56860.8900
2023.0000,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,VWC_2_raw_S3_B,2,12.0000,B,2023-06-14 08:25:00,2023-06-14 17:29:00,128200.0000,64100.0000,9.0700,7069.8500,19.7200,35.1200,15.4000,33.1300,flat_segment,9.5800,9.5800,15.3300,6.2700,7939.4900,15178.5900,7239.1100,0.1100,56860.8900
2023.0000,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,VWC_3_raw_S3_B,3,18.0000,B,2023-06-14 08:25:00,2023-06-14 17:29:00,128200.0000,64100.0000,9.0700,7069.8500,12.9100,28.3900,15.4800,24.3400,fallback_window,9.5800,9.5800,13.5800,4.5200,7939.4900,15178.5900,7239.1100,0.1100,56860.8900
2023.0000,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_1_raw_S3_B,1,6.0000,B,2023-06-27 07:53:00,2023-06-27 16:14:00,135700.0000,67850.0000,8.3500,8125.7500,12.0100,36.5400,24.5300,33.0900,flat_segment,8.6200,8.6200,19.8700,11.5200,6871.4600,14374.8800,7503.4300,0.1100,60346.5700
2023.0000,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_2_raw_S3_B,2,12.0000,B,2023-06-27 07:53:00,2023-06-27 16:14:00,135700.0000,67850.0000,8.3500,8125.7500,17.0400,34.8000,17.7700,32.3200,flat_segment,8.8700,8.8700,14.1200,5.7700,6871.4600,14374.8800,7503.4300,0.1100,60346.5700
2023.0000,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_3_raw_S3_B,3,18.0000,B,2023-06-27 07:53:00,2023-06-27 16:14:00,135700.0000,67850.0000,8.3500,8125.7500,13.7500,29.0800,15.3400,24.1100,fallback_window,8.8700,8.8700,12.8700,4.5200,6871.4600,14374.8800,7503.4300,0.1100,60346.5700
2023.0000,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_1_raw_S3_B,1,6.0000,B,2023-07-07 07:46:00,2023-07-07 15:46:00,128500.0000,64250.0000,8.0000,8031.2500,13.1400,35.9800,22.8400,32.2200,flat_segment,8.4800,8.4800,21.4800,13.4800,7145.6500,15234.8000,8089.1500,0.1300,56160.8500
2023.0000,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_2_raw_S3_B,2,12.0000,B,2023-07-07 07:46:00,2023-07-07 15:46:00,128500.0000,64250.0000,8.0000,8031.2500,17.2900,33.9400,16.6500,31.4500,flat_segment,8.4800,8.4800,13.7300,5.7300,7145.6500,15234.8000,8089.1500,0.1300,56160.8500
2023.0000,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_3_raw_S3_B,3,18.0000,B,2023-07-07 07:46:00,2023-07-07 15:46:00,128500.0000,64250.0000,8.0000,8031.2500,14.0700,32.7700,18.7000,31.2100,flat_segment,3.7300,3.7300,6.4800,-1.5200,7145.6500,15234.8000,8089.1500,0.1300,56160.8500
2023.0000,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_1_raw_S3_B,1,6.0000,B,2023-07-17 19:19:00,2023-07-18 05:53:00,160900.0000,80450.0000,10.5700,7613.5600,10.7600,36.9900,26.2400,34.9200,fallback_window,11.1800,11.1800,15.1800,4.6200,5132.5200,14284.4800,9151.9600,0.1100,71298.0400
2023.0000,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_2_raw_S3_B,2,12.0000,B,2023-07-17 19:19:00,2023-07-18 05:53:00,160900.0000,80450.0000,10.5700,7613.5600,11.0100,35.0600,24.0400,30.3500,flat_segment,10.9300,10.9300,24.9300,14.3700,5132.5200,14284.4800,9151.9600,0.1100,71298.0400
2023.0000,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_3_raw_S3_B,3,18.0000,B,2023-07-17 19:19:00,2023-07-18 05:53:00,160900.0000,80450.0000,10.5700,7613.5600,10.2000,28.0200,17.8200,23.6800,fallback_window,11.1800,11.1800,15.1800,4.6200,5132.5200,14284.4800,9151.9600,0.1100,71298.0400
2023.0000,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_1_raw_S3_B,1,6.0000,B,2023-07-27 10:00:00,2023-07-27 17:29:00,50400.0000,25200.0000,7.4800,3367.4800,13.1200,35.8500,22.7300,32.0100,flat_segment,8.5000,8.5000,20.2500,12.7700,7118.2700,13946.1300,6827.8600,0.2700,18372.1400
2023.0000,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_2_raw_S3_B,2,12.0000,B,2023-07-27 10:00:00,2023-07-27 17:29:00,50400.0000,25200.0000,7.4800,3367.4800,17.1400,33.5200,16.3800,31.0000,flat_segment,8.2500,8.2500,13.7500,6.2700,7118.2700,13946.1300,6827.8600,0.2700,18372.1400
2023.0000,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_3_raw_S3_B,3,18.0000,B,2023-07-27 10:00:00,2023-07-27 17:29:00,50400.0000,25200.0000,7.4800,3367.4800,14.0700,27.6000,13.5300,23.8400,fallback_window,8.2500,8.2500,12.2500,4.7700,7118.2700,13946.1300,6827.8600,0.2700,18372.1400
2023.0000,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_1_raw_S3_B,1,6.0000,B,2023-08-05 08:51:00,2023-08-05 11:03:00,36600.0000,18300.0000,2.2000,8318.1800,20.0800,34.9000,14.8200,29.1900,flat_segment,2.6500,2.6500,12.1500,9.9500,9757.6700,12907.4100,3149.7300,0.1700,15150.2700
2023.0000,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_2_raw_S3_B,2,12.0000,B,2023-08-05 08:51:00,2023-08-05 11:03:00,36600.0000,18300.0000,2.2000,8318.1800,24.6400,33.7100,9.0700,29.2700,flat_segment,2.6500,2.6500,9.9000,7.7000,9757.6700,12907.4100,3149.7300,0.1700,15150.2700
2023.0000,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_3_raw_S3_B,3,18.0000,B,2023-08-05 08:51:00,2023-08-05 11:03:00,36600.0000,18300.0000,2.2000,8318.1800,16.0500,28.3000,12.2500,21.9200,fallback_window,2.6500,2.6500,6.6500,4.4500,9757.6700,12907.4100,3149.7300,0.1700,15150.2700
2023.0000,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_1_raw_S3_B,1,6.0000,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.0000,52850.0000,5.6700,9326.4700,19.7700,35.1000,15.3300,31.0300,flat_segment,6.3000,6.3000,15.3000,9.6300,9802.7200,13904.8600,4102.1400,0.0800,48747.8600
2023.0000,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_2_raw_S3_B,2,12.0000,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.0000,52850.0000,5.6700,9326.4700,24.9000,33.8200,8.9300,30.7900,flat_segment,6.3000,6.3000,14.0500,8.3800,9802.7200,13904.8600,4102.1400,0.0800,48747.8600
2023.0000,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_3_raw_S3_B,3,18.0000,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.0000,52850.0000,5.6700,9326.4700,16.3800,28.4500,12.0700,24.7600,fallback_window,6.0500,6.0500,10.0500,4.3800,9802.7200,13904.8600,4102.1400,0.0800,48747.8600
2023.0000,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_1_raw_S3_B,1,6.0000,B,2023-08-24 13:47:00,2023-08-24 18:16:00,60250.0000,30125.0000,4.4800,6719.3300,11.0500,34.3400,23.2900,30.6000,flat_segment,4.9700,4.9700,14.9700,10.4800,6075.3700,13019.6500,6944.2800,0.2300,23180.7200
2023.0000,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_2_raw_S3_B,2,12.0000,B,2023-08-24 13:47:00,2023-08-24 18:16:00,60250.0000,30125.0000,4.4800,6719.3300,13.0600,31.9400,18.8800,28.5100,flat_segment,5.2200,5.2200,11.9700,7.4800,6075.3700,13019.6500,6944.2800,0.2300,23180.7200
