year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,logger_position,irrigation_start,irrigation_end,gallons_group,gallons_strip,event_duration_hours,avg_flow_gph_strip,baseline_vwc,peak_vwc,peak_increase,plateau_vwc,plateau_method,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,lag_after_irrigation_hr,profile_baseline_storage_gal,profile_plateau_storage_gal,event_storage_gal,efficiency_strip,estimated_loss_gal_strip
2024.0000,S1_S2,west,S1,2024-08-10_S1_S2_de427086,VWC_1_raw_S1_B,1,6.0000,B,2024-08-10 08:50:00,2024-08-10 20:38:00,169400.0000,84700.0000,11.8000,7177.9700,26.7000,56.9000,30.2100,9.9200,fallback_window,11.1700,11.1700,15.4200,3.6200,13350.3700,7926.0800,-5424.2900,-0.0600,90124.2900
2024.0000,S1_S2,west,S1,2024-08-10_S1_S2_de427086,VWC_2_raw_S1_B,2,12.0000,B,2024-08-10 08:50:00,2024-08-10 20:38:00,169400.0000,84700.0000,11.8000,7177.9700,23.3700,59.2400,35.8700,3.8400,fallback_window,12.4200,12.4200,16.4200,4.6200,13350.3700,7926.0800,-5424.2900,-0.0600,90124.2900
2024.0000,S1_S2,west,S1,2024-08-10_S1_S2_de427086,VWC_3_raw_S1_B,3,18.0000,B,2024-08-10 08:50:00,2024-08-10 20:38:00,169400.0000,84700.0000,11.8000,7177.9700,33.0700,48.1200,15.0500,35.6000,flat_segment,12.6700,12.6700,20.4200,8.6200,13350.3700,7926.0800,-5424.2900,-0.0600,90124.2900
2024.0000,S1_S2,west,S1,2024-09-07_S1_S2_b15b9a0a,VWC_1_raw_S1_B,1,6.0000,B,2024-09-07 08:23:00,2024-09-07 16:16:00,106000.0000,53000.0000,7.8800,6723.0400,27.3800,49.2200,21.8300,47.3200,fallback_window,14.1200,14.1200,18.1200,10.2300,13821.2800,21643.5400,7822.2600,0.1500,45177.7400
2024.0000,S1_S2,west,S1,2024-09-07_S1_S2_b15b9a0a,VWC_2_raw_S1_B,2,12.0000,B,2024-09-07 08:23:00,2024-09-07 16:16:00,106000.0000,53000.0000,7.8800,6723.0400,27.5000,51.5500,24.0500,46.5200,fallback_window,13.1200,13.1200,17.1200,9.2300,13821.2800,21643.5400,7822.2600,0.1500,45177.7400
2024.0000,S1_S2,west,S1,2024-09-07_S1_S2_b15b9a0a,VWC_3_raw_S1_B,3,18.0000,B,2024-09-07 08:23:00,2024-09-07 16:16:00,106000.0000,53000.0000,7.8800,6723.0400,31.1900,41.3400,10.1600,40.9400,flat_segment,13.3700,13.3700,15.8700,7.9800,13821.2800,21643.5400,7822.2600,0.1500,45177.7400
2024.0000,S1_S2,west,S2,2024-04-20_S1_S2_5f2fb725,VWC_1_raw_S2_B,1,6.0000,B,2024-04-20 10:11:00,2024-04-20 17:54:00,125900.0000,62950.0000,7.7200,8157.6700,8.7800,39.8400,31.0700,30.1800,flat_segment,10.3200,10.3200,23.0700,15.3500,4081.6700,14897.0900,10815.4300,0.1700,52134.5700
2024.0000,S1_S2,west,S2,2024-04-20_S1_S2_5f2fb725,VWC_2_raw_S2_B,2,12.0000,B,2024-04-20 10:11:00,2024-04-20 17:54:00,125900.0000,62950.0000,7.7200,8157.6700,7.3500,35.8700,28.5300,29.3900,flat_segment,10.3200,10.3200,19.5700,11.8500,4081.6700,14897.0900,10815.4300,0.1700,52134.5700
2024.0000,S1_S2,west,S2,2024-04-20_S1_S2_5f2fb725,VWC_3_raw_S2_B,3,18.0000,B,2024-04-20 10:11:00,2024-04-20 17:54:00,125900.0000,62950.0000,7.7200,8157.6700,9.3000,39.3100,30.0200,33.2000,fallback_window,10.0700,10.0700,14.0700,6.3500,4081.6700,14897.0900,10815.4300,0.1700,52134.5700
2024.0000,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_1_raw_S2_B,1,6.0000,B,2024-05-11 06:55:00,2024-05-11 16:18:00,133000.0000,66500.0000,9.3800,7087.0300,9.6700,9.8000,0.1300,,no_peak,16.5800,16.5800,,,6280.5200,0.0000,0.0000,0.0000,66500.0000
2024.0000,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_2_raw_S2_B,2,12.0000,B,2024-05-11 06:55:00,2024-05-11 16:18:00,133000.0000,66500.0000,9.3800,7087.0300,11.2800,11.3000,0.0200,,no_peak,0.0800,0.0800,,,6280.5200,0.0000,0.0000,0.0000,66500.0000
2024.0000,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_3_raw_S2_B,3,18.0000,B,2024-05-11 06:55:00,2024-05-11 16:18:00,133000.0000,66500.0000,9.3800,7087.0300,18.1600,18.1800,0.0200,,no_peak,2.5800,2.5800,,,6280.5200,0.0000,0.0000,0.0000,66500.0000
2024.0000,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_1_raw_S2_B,1,6.0000,B,2024-06-01 18:05:00,2024-06-02 07:46:00,162500.0000,81250.0000,13.6800,5937.8800,9.2300,39.7000,30.4700,38.9400,flat_segment,16.4200,16.4200,17.6700,3.9800,3832.2900,16825.0400,12992.7600,0.1600,68257.2400
2024.0000,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_2_raw_S2_B,2,12.0000,B,2024-06-01 18:05:00,2024-06-02 07:46:00,162500.0000,81250.0000,13.6800,5937.8800,7.3600,35.9700,28.6200,30.0900,flat_segment,16.4200,16.4200,28.9200,15.2300,3832.2900,16825.0400,12992.7600,0.1600,68257.2400
2024.0000,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_3_raw_S2_B,3,18.0000,B,2024-06-01 18:05:00,2024-06-02 07:46:00,162500.0000,81250.0000,13.6800,5937.8800,7.2800,41.2900,34.0200,35.7500,fallback_window,16.4200,16.4200,20.4200,6.7300,3832.2900,16825.0400,12992.7600,0.1600,68257.2400
2024.0000,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_1_raw_S2_B,1,6.0000,B,2024-06-22 08:00:00,2024-06-22 15:49:00,94200.0000,47100.0000,7.8200,6025.5900,8.7600,37.0900,28.3300,31.1800,flat_segment,12.5000,12.5000,24.5000,16.6800,3628.6700,14616.1600,10987.4900,0.2300,36112.5100
2024.0000,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_2_raw_S2_B,2,12.0000,B,2024-06-22 08:00:00,2024-06-22 15:49:00,94200.0000,47100.0000,7.8200,6025.5900,7.0400,34.6800,27.6500,29.9800,flat_segment,10.2500,10.2500,20.5000,12.6800,3628.6700,14616.1600,10987.4900,0.2300,36112.5100
2024.0000,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_3_raw_S2_B,3,18.0000,B,2024-06-22 08:00:00,2024-06-22 15:49:00,94200.0000,47100.0000,7.8200,6025.5900,6.8000,39.6900,32.8900,29.8700,flat_segment,10.2500,10.2500,22.7500,14.9300,3628.6700,14616.1600,10987.4900,0.2300,36112.5100
2024.0000,S1_S2,west,S2,2024-07-20_S1_S2_6d735351,VWC_1_raw_S2_B,1,6.0000,B,2024-07-20 08:54:00,2024-07-20 17:43:00,111100.0000,55550.0000,8.8200,6300.5700,8.5100,39.2200,30.7100,33.2200,fallback_window,11.3500,11.3500,15.3500,6.5300,3413.9700,15908.2800,12494.3100,0.2200,43055.6900
2024.0000,S1_S2,west,S2,2024-07-20_S1_S2_6d735351,VWC_2_raw_S2_B,2,12.0000,B,2024-07-20 08:54:00,2024-07-20 17:43:00,111100.0000,55550.0000,8.8200,6300.5700,6.8700,35.2300,28.3600,34.7300,flat_segment,11.3500,11.3500,13.1000,4.2800,3413.9700,15908.2800,12494.3100,0.2200,43055.6900
2024.0000,S1_S2,west,S2,2024-07-20_S1_S2_6d735351,VWC_3_raw_S2_B,3,18.0000,B,2024-07-20 08:54:00,2024-07-20 17:43:00,111100.0000,55550.0000,8.8200,6300.5700,5.8800,40.2500,34.3600,31.1100,fallback_window,11.3500,11.3500,15.3500,6.5300,3413.9700,15908.2800,12494.3100,0.2200,43055.6900
2024.0000,S1_S2,west,S2,2024-08-10_S1_S2_de427086,VWC_1_raw_S2_B,1,6.0000,B,2024-08-10 08:50:00,2024-08-10 20:38:00,169400.0000,84700.0000,11.8000,7177.9700,9.7300,39.6500,29.9300,39.2000,flat_segment,14.1700,14.1700,16.4200,4.6200,4396.0100,17825.8700,13429.8600,0.1600,71270.1400
2024.0000,S1_S2,west,S2,2024-08-10_S1_S2_de427086,VWC_2_raw_S2_B,2,12.0000,B,2024-08-10 08:50:00,2024-08-10 20:38:00,169400.0000,84700.0000,11.8000,7177.9700,8.2800,35.1100,26.8300,35.0600,flat_segment,17.1700,17.1700,17.4200,5.6200,4396.0100,17825.8700,13429.8600,0.1600,71270.1400
2024.0000,S1_S2,west,S2,2024-08-10_S1_S2_de427086,VWC_3_raw_S2_B,3,18.0000,B,2024-08-10 08:50:00,2024-08-10 20:38:00,169400.0000,84700.0000,11.8000,7177.9700,9.3700,40.3500,30.9800,36.7400,fallback_window,16.4200,16.4200,20.4200,8.6200,4396.0100,17825.8700,13429.8600,0.1600,71270.1400
2024.0000,S1_S2,west,S2,2024-09-07_S1_S2_b15b9a0a,VWC_1_raw_S2_B,1,6.0000,B,2024-09-07 08:23:00,2024-09-07 16:16:00,106000.0000,53000.0000,7.8800,6723.0400,9.9500,38.5700,28.6200,33.7700,fallback_window,10.6200,10.6200,14.6200,6.7300,5598.4400,16186.4100,10587.9600,0.2000,42412.0400
2024.0000,S1_S2,west,S2,2024-09-07_S1_S2_b15b9a0a,VWC_2_raw_S2_B,2,12.0000,B,2024-09-07 08:23:00,2024-09-07 16:16:00,106000.0000,53000.0000,7.8800,6723.0400,8.8300,34.4600,25.6300,33.9800,flat_segment,10.3700,10.3700,12.1200,4.2300,5598.4400,16186.4100,10587.9600,0.2000,42412.0400
2024.0000,S1_S2,west,S2,2024-09-07_S1_S2_b15b9a0a,VWC_3_raw_S2_B,3,18.0000,B,2024-09-07 08:23:00,2024-09-07 16:16:00,106000.0000,53000.0000,7.8800,6723.0400,16.0900,40.1300,24.0400,33.0500,fallback_window,10.6200,10.6200,14.6200,6.7300,5598.4400,16186.4100,10587.9600,0.2000,42412.0400
2024.0000,S3_S4,east,S3,2024-04-19_S3_S4_c5bf8374,VWC_1_raw_S3_B,1,6.0000,B,2024-04-19 14:14:00,2024-04-19 21:33:00,109750.0000,54875.0000,7.3200,7500.0000,10.7200,35.0600,24.3400,30.8100,flat_segment,5.7700,5.7700,16.2700,8.9500,5160.7800,13267.2700,8106.4900,0.1500,46768.5100
2024.0000,S3_S4,east,S3,2024-04-19_S3_S4_c5bf8374,VWC_2_raw_S3_B,2,12.0000,B,2024-04-19 14:14:00,2024-04-19 21:33:00,109750.0000,54875.0000,7.3200,7500.0000,12.4400,31.8500,19.4100,29.1100,flat_segment,6.0200,6.0200,15.2700,7.9500,5160.7800,13267.2700,8106.4900,0.1500,46768.5100
2024.0000,S3_S4,east,S3,2024-04-19_S3_S4_c5bf8374,VWC_3_raw_S3_B,3,18.0000,B,2024-04-19 14:14:00,2024-04-19 21:33:00,109750.0000,54875.0000,7.3200,7500.0000,8.9800,27.5400,18.5600,22.7100,fallback_window,6.0200,6.0200,10.0200,2.7000,5160.7800,13267.2700,8106.4900,0.1500,46768.5100
2024.0000,S3_S4,east,S3,2024-05-03_S3_S4_13e4749a,VWC_1_raw_S3_B,1,6.0000,B,2024-05-03 08:37:00,2024-05-03 15:28:00,89200.0000,44600.0000,6.8500,6510.9500,20.9500,34.4500,13.5000,30.3000,flat_segment,5.6300,5.6300,14.8800,8.0300,9179.1800,13351.1700,4172.0000,0.0900,40428.0000
2024.0000,S3_S4,east,S3,2024-05-03_S3_S4_13e4749a,VWC_2_raw_S3_B,2,12.0000,B,2024-05-03 08:37:00,2024-05-03 15:28:00,89200.0000,44600.0000,6.8500,6510.9500,23.1000,32.1500,9.0500,29.4500,flat_segment,5.6300,5.6300,12.3800,5.5300,9179.1800,13351.1700,4172.0000,0.0900,40428.0000
2024.0000,S3_S4,east,S3,2024-05-03_S3_S4_13e4749a,VWC_3_raw_S3_B,3,18.0000,B,2024-05-03 08:37:00,2024-05-03 15:28:00,89200.0000,44600.0000,6.8500,6510.9500,13.1100,29.4400,16.3200,23.3900,fallback_window,5.3800,5.3800,9.3800,2.5300,9179.1800,13351.1700,4172.0000,0.0900,40428.0000
2024.0000,S3_S4,east,S3,2024-05-17_S3_S4_09c73fc7,VWC_1_raw_S3_B,1,6.0000,B,2024-05-17 13:31:00,2024-05-17 19:09:00,95100.0000,47550.0000,5.6300,8440.8300,19.7900,34.4000,14.6000,30.7200,flat_segment,4.4800,4.4800,14.7300,9.1000,8952.9200,13530.0600,4577.1400,0.1000,42972.8600
2024.0000,S3_S4,east,S3,2024-05-17_S3_S4_09c73fc7,VWC_2_raw_S3_B,2,12.0000,B,2024-05-17 13:31:00,2024-05-17 19:09:00,95100.0000,47550.0000,5.6300,8440.8300,22.9900,32.2000,9.2100,29.7600,flat_segment,4.4800,4.4800,13.4800,7.8500,8952.9200,13530.0600,4577.1400,0.1000,42972.8600
2024.0000,S3_S4,east,S3,2024-05-17_S3_S4_09c73fc7,VWC_3_raw_S3_B,3,18.0000,B,2024-05-17 13:31:00,2024-05-17 19:09:00,95100.0000,47550.0000,5.6300,8440.8300,12.9700,27.5400,14.5700,23.7800,fallback_window,4.2300,4.2300,8.2300,2.6000,8952.9200,13530.0600,4577.1400,0.1000,42972.8600
2024.0000,S3_S4,east,S3,2024-06-01_S3_S4_0880f850,VWC_1_raw_S3_B,1,6.0000,B,2024-06-01 08:29:00,2024-06-01 17:57:00,122900.0000,61450.0000,9.4700,6491.2000,16.9200,34.5400,17.6200,30.9200,flat_segment,8.5200,8.5200,21.0200,11.5500,8272.0500,13767.7200,5495.6700,0.0900,55954.3300
2024.0000,S3_S4,east,S3,2024-06-01_S3_S4_0880f850,VWC_2_raw_S3_B,2,12.0000,B,2024-06-01 08:29:00,2024-06-01 17:57:00,122900.0000,61450.0000,9.4700,6491.2000,21.7000,32.6000,10.9000,30.4100,flat_segment,8.5200,8.5200,17.2700,7.8000,8272.0500,13767.7200,5495.6700,0.0900,55954.3300
2024.0000,S3_S4,east,S3,2024-06-01_S3_S4_0880f850,VWC_3_raw_S3_B,3,18.0000,B,2024-06-01 08:29:00,2024-06-01 17:57:00,122900.0000,61450.0000,9.4700,6491.2000,12.8900,27.9400,15.0500,24.4000,fallback_window,7.7700,7.7700,11.7700,2.3000,8272.0500,13767.7200,5495.6700,0.0900,55954.3300
2024.0000,S3_S4,east,S3,2024-06-15_S3_S4_b6aa9839,VWC_1_raw_S3_B,1,6.0000,B,2024-06-15 07:29:00,2024-06-15 16:13:00,105000.0000,52500.0000,8.7300,6011.4500,14.5000,35.0400,20.5400,31.1300,flat_segment,7.5200,7.5200,19.7700,11.0300,8830.5500,14268.1800,5437.6200,0.1000,47062.3800
2024.0000,S3_S4,east,S3,2024-06-15_S3_S4_b6aa9839,VWC_2_raw_S3_B,2,12.0000,B,2024-06-15 07:29:00,2024-06-15 16:13:00,105000.0000,52500.0000,8.7300,6011.4500,23.7900,33.8000,10.0100,31.3300,flat_segment,8.0200,8.0200,15.5200,6.7800,8830.5500,14268.1800,5437.6200,0.1000,47062.3800
2024.0000,S3_S4,east,S3,2024-06-15_S3_S4_b6aa9839,VWC_3_raw_S3_B,3,18.0000,B,2024-06-15 07:29:00,2024-06-15 16:13:00,105000.0000,52500.0000,8.7300,6011.4500,16.7000,29.9300,13.2300,26.3900,fallback_window,7.5200,7.5200,11.5200,2.7800,8830.5500,14268.1800,5437.6200,0.1000,47062.3800
2024.0000,S3_S4,east,S3,2024-06-28_S3_S4_14b9d993,VWC_1_raw_S3_B,1,6.0000,B,2024-06-28 08:19:00,2024-06-28 14:44:00,79300.0000,39650.0000,6.4200,6179.2200,19.3100,35.2600,15.9400,35.1600,flat_segment,5.1800,5.1800,5.4300,-0.9800,9396.8500,14379.3800,4982.5300,0.1300,34667.4700
2024.0000,S3_S4,east,S3,2024-06-28_S3_S4_14b9d993,VWC_2_raw_S3_B,2,12.0000,B,2024-06-28 08:19:00,2024-06-28 14:44:00,79300.0000,39650.0000,6.4200,6179.2200,24.2500,33.1800,8.9300,30.9900,flat_segment,4.6800,4.6800,11.6800,5.2700,9396.8500,14379.3800,4982.5300,0.1300,34667.4700
2024.0000,S3_S4,east,S3,2024-06-28_S3_S4_14b9d993,VWC_3_raw_S3_B,3,18.0000,B,2024-06-28 08:19:00,2024-06-28 14:44:00,79300.0000,39650.0000,6.4200,6179.2200,14.9500,28.0000,13.0500,23.4000,fallback_window,4.9300,4.9300,8.9300,2.5200,9396.8500,14379.3800,4982.5300,0.1300,34667.4700
2024.0000,S3_S4,east,S3,2024-07-11_S3_S4_d29231ea,VWC_1_raw_S3_B,1,6.0000,B,2024-07-11 10:01:00,2024-07-11 17:39:00,93100.0000,46550.0000,7.6300,6098.2500,12.4700,35.3900,22.9200,35.3300,flat_segment,6.4800,6.4800,6.7300,-0.9000,7145.8900,14275.4800,7129.5900,0.1500,39420.4100
2024.0000,S3_S4,east,S3,2024-07-11_S3_S4_d29231ea,VWC_2_raw_S3_B,2,12.0000,B,2024-07-11 10:01:00,2024-07-11 17:39:00,93100.0000,46550.0000,7.6300,6098.2500,18.3700,32.6300,14.2700,30.9600,flat_segment,6.2300,6.2300,13.2300,5.6000,7145.8900,14275.4800,7129.5900,0.1500,39420.4100
2024.0000,S3_S4,east,S3,2024-07-11_S3_S4_d29231ea,VWC_3_raw_S3_B,3,18.0000,B,2024-07-11 10:01:00,2024-07-11 17:39:00,93100.0000,46550.0000,7.6300,6098.2500,13.6600,26.3900,12.7300,22.6100,fallback_window,5.9800,5.9800,9.9800,2.3500,7145.8900,14275.4800,7129.5900,0.1500,39420.4100
2024.0000,S3_S4,east,S3,2024-07-26_S3_S4_fd133a4c,VWC_1_raw_S3_B,1,6.0000,B,2024-07-26 19:02:00,2024-07-27 07:21:00,143700.0000,71850.0000,12.3200,5833.5600,11.4400,35.9500,24.5100,31.5200,flat_segment,13.4700,13.4700,25.4700,13.1500,5321.2800,14161.9500,8840.6700,0.1200,63009.3300
2024.0000,S3_S4,east,S3,2024-07-26_S3_S4_fd133a4c,VWC_2_raw_S3_B,2,12.0000,B,2024-07-26 19:02:00,2024-07-27 07:21:00,143700.0000,71850.0000,12.3200,5833.5600,11.1900,32.9500,21.7600,32.9000,flat_segment,11.4700,11.4700,11.7200,-0.6000,5321.2800,14161.9500,8840.6700,0.1200,63009.3300
2024.0000,S3_S4,east,S3,2024-07-26_S3_S4_fd133a4c,VWC_3_raw_S3_B,3,18.0000,B,2024-07-26 19:02:00,2024-07-27 07:21:00,143700.0000,71850.0000,12.3200,5833.5600,10.5200,26.2700,15.7600,23.7700,fallback_window,10.7200,10.7200,14.7200,2.4000,5321.2800,14161.9500,8840.6700,0.1200,63009.3300
2024.0000,S3_S4,east,S3,2024-08-09_S3_S4_fd100e26,VWC_1_raw_S3_B,1,6.0000,B,2024-08-09 08:45:00,2024-08-09 15:50:00,93800.0000,46900.0000,7.0800,6621.1800,13.0900,33.9800,20.8900,33.9100,flat_segment,6.2500,6.2500,6.5000,-0.5800,7348.7100,13989.6500,6640.9400,0.1400,40259.0600
2024.0000,S3_S4,east,S3,2024-08-09_S3_S4_fd100e26,VWC_2_raw_S3_B,2,12.0000,B,2024-08-09 08:45:00,2024-08-09 15:50:00,93800.0000,46900.0000,7.0800,6621.1800,18.3200,31.5800,13.2600,29.7800,flat_segment,5.5000,5.5000,16.2500,9.1700,7348.7100,13989.6500,6640.9400,0.1400,40259.0600
2024.0000,S3_S4,east,S3,2024-08-09_S3_S4_fd100e26,VWC_3_raw_S3_B,3,18.0000,B,2024-08-09 08:45:00,2024-08-09 15:50:00,93800.0000,46900.0000,7.0800,6621.1800,14.3600,25.9200,11.5600,23.4300,fallback_window,5.7500,5.7500,9.7500,2.6700,7348.7100,13989.6500,6640.9400,0.1400,40259.0600
2024.0000,S3_S4,east,S3,2024-08-23_S3_S4_0b64e5f5,VWC_1_raw_S3_B,1,6.0000,B,2024-08-23 09:32:00,2024-08-23 15:04:00,60300.0000,30150.0000,5.5300,5448.8000,16.9300,33.6800,16.7500,33.6000,flat_segment,4.4700,4.4700,4.7200,-0.8200,8574.1900,14238.4700,5664.2800,0.1900,24485.7200
2024.0000,S3_S4,east,S3,2024-08-23_S3_S4_0b64e5f5,VWC_2_raw_S3_B,2,12.0000,B,2024-08-23 09:32:00,2024-08-23 15:04:00,60300.0000,30150.0000,5.5300,5448.8000,22.1600,31.7900,9.6300,30.9900,flat_segment,4.4700,4.4700,9.9700,4.4300,8574.1900,14238.4700,5664.2800,0.1900,24485.7200
2024.0000,S3_S4,east,S3,2024-08-23_S3_S4_0b64e5f5,VWC_3_raw_S3_B,3,18.0000,B,2024-08-23 09:32:00,2024-08-23 15:04:00,60300.0000,30150.0000,5.5300,5448.8000,14.3100,26.1000,11.7900,24.0800,flat_segment,4.4700,4.4700,10.4700,4.9300,8574.1900,14238.4700,5664.2800,0.1900,24485.7200
2024.0000,S3_S4,east,S3,2024-09-06_S3_S4_9e0ce675,VWC_1_raw_S3_B,1,6.0000,B,2024-09-06 09:33:00,2024-09-06 16:29:00,97900.0000,48950.0000,6.9300,7060.1000,17.3300,33.7800,16.4600,30.5900,flat_segment,5.2000,5.2000,16.9500,10.0200,8448.0500,13369.1600,4921.1100,0.1000,44028.8900
2024.0000,S3_S4,east,S3,2024-09-06_S3_S4_9e0ce675,VWC_2_raw_S3_B,2,12.0000,B,2024-09-06 09:33:00,2024-09-06 16:29:00,97900.0000,48950.0000,6.9300,7060.1000,21.7700,31.9800,10.2100,29.6800,flat_segment,5.7000,5.7000,14.4500,7.5200,8448.0500,13369.1600,4921.1100,0.1000,44028.8900
