"TOA5","S2B","CR200X","23665","CR200X.Std.04","CSU_3depths.CR2","4256","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-11-01 16:57:02",32057,13.74413,0.0809,0.0861,9.0569,5.0483,1.3066,1.1097,0.0729,0.1487,8.4518,4.7153,1.3213,1.1831,0.1419,0.1653,9.5002,7.7343,1.4015,1.2031
"2023-11-02 11:43:03",33183,13.75588,0.0785,0.0758,5.7754,4.9465,1.2998,1.0965,0.0722,0.1439,7.7048,4.6879,1.319,1.1773,0.1435,0.1658,9.4341,7.8053,1.4038,1.2036
"2023-11-02 11:45:40",33185,13.75253,0.0785,0.0759,5.7724,4.9457,1.2998,1.0966,0.0722,0.1439,7.6872,4.688,1.319,1.1772,0.1434,0.1661,9.483,7.8032,1.4038,1.204
"2023-11-02 11:47:43",33187,13.75337,0.0784,0.0764,5.7754,4.942,1.2998,1.0973,0.0726,0.142,7.693,4.7017,1.319,1.1749,0.1434,0.1661,9.4543,7.8032,1.4038,1.204
"2023-11-02 11:48:00",33187,13.73742,0.0785,0.0758,5.8656,4.9461,1.2998,1.0965,0.0726,0.142,7.693,4.7017,1.319,1.1749,0.1434,0.1661,9.4543,7.8032,1.4038,1.204
"2023-11-02 11:50:00",33189,13.74078,0.0785,0.076,5.8746,4.9444,1.2998,1.0968,0.0723,0.1436,7.7429,4.6904,1.319,1.1768,0.1434,0.1659,9.46,7.8043,1.4038,1.2038
"2023-11-02 11:56:24",33196,13.73574,0.0784,0.0761,5.9497,4.9437,1.2998,1.0969,0.0724,0.1431,7.6549,4.6941,1.319,1.1762,0.1434,0.1664,9.4313,7.8012,1.4038,1.2044
"2023-11-02 12:09:02",33209,13.73238,0.079,0.0769,6.0995,4.9678,1.301,1.0979,0.0723,0.1437,7.6754,4.6897,1.319,1.1769,0.1434,0.1661,9.4255,7.8032,1.4038,1.204
"2023-11-02 12:10:25",33210,13.72986,0.079,0.0768,6.0666,4.9685,1.301,1.0977,0.0724,0.143,7.6842,4.6948,1.319,1.1761,0.1435,0.1653,9.3881,7.8084,1.4038,1.2031
"2023-11-02 12:12:38",33212,13.73238,0.079,0.0772,6.1444,4.9652,1.301,1.0983,0.0725,0.1427,7.6725,4.6968,1.319,1.1757,0.1434,0.1659,9.4197,7.8043,1.4038,1.2038
"2023-11-02 12:13:43",33213,13.72734,0.079,0.0772,6.1385,4.9654,1.301,1.0983,0.0723,0.1439,7.6432,4.6884,1.319,1.1772,0.1435,0.1656,9.4169,7.8066,1.4038,1.2034
"2023-11-02 12:14:59",33214,13.68873,0.079,0.0771,6.1265,4.9663,1.301,1.0981,0.0724,0.143,7.6901,4.6949,1.319,1.1761,0.1435,0.1657,9.3968,7.8059,1.4038,1.2035
