"TOA5","S1M","CR200X","23673","CR200X.Std.04","CSU_3depths.CR2","4256","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-10-10 00:00:00",0,12.92316,0.1567207,0.179235,15.81612,0.191023,0.3304082,15.30849,0.3400172,0.731178,15.54926
"2023-10-10 12:00:00",1,12.76367,0.1539508,0.1716231,14.41334,0.1914354,0.3316303,15.35231,0.340631,0.7344838,15.70897
"2023-10-11 00:00:00",2,13.01046,0.1471947,0.1599258,14.98908,0.1842055,0.3038733,15.0066,0.3385548,0.7253783,15.45443
"2023-10-11 12:00:00",3,12.81487,0.1452585,0.1572262,15.18069,0.1837859,0.304534,15.51691,0.3388913,0.7302218,15.68107
"2023-10-12 00:00:00",4,13.00962,0.1418498,0.1489768,14.88556,0.1808662,0.2928243,15.26758,0.3385109,0.7277417,15.62358
"2023-10-12 12:00:00",5,12.8283,0.1405047,0.1445788,14.01221,0.1812144,0.2939169,15.06822,0.3392907,0.7277884,15.55878
"2023-10-13 00:00:00",6,13.04068,0.1388597,0.1417896,13.94914,0.1793607,0.2866419,14.62703,0.3389543,0.7209563,15.24739
"2023-10-13 12:00:00",7,12.86692,0.1375322,0.1381565,13.31443,0.179458,0.287346,14.56455,0.3392289,0.7201486,15.16436
"2023-10-14 00:00:00",8,12.97353,0.1349942,0.1333822,13.40384,0.1760449,0.2732003,14.06918,0.3380772,0.7106886,14.80221
"2023-10-14 12:00:00",9,12.84258,0.1330779,0.1281102,12.36195,0.1761962,0.2727736,13.94085,0.3384306,0.7086036,14.70018
"2023-10-15 00:00:00",10,12.99116,0.1315292,0.1250206,12.37946,0.1730841,0.2612863,13.32523,0.337275,0.6980951,14.24229
"2023-10-15 12:00:00",11,12.85181,0.1299866,0.1212991,11.70785,0.1733831,0.2610186,13.298,0.3376374,0.6962923,14.13649
"2023-10-16 00:00:00",12,12.97772,0.1286946,0.1195235,12.51034,0.1693397,0.2467809,12.97414,0.3358807,0.6866018,13.78967
"2023-10-16 12:00:00",13,12.83838,0.12754,0.1170395,12.12006,0.1695193,0.2494059,13.28787,0.3360912,0.6891398,13.91116
"2023-10-17 00:00:00",14,12.95842,0.1259637,0.1151687,12.90463,0.1655587,0.2353837,13.08881,0.3343124,0.6822788,13.71964
"2023-10-17 12:00:00",15,12.78633,0.1244754,0.1122267,12.32544,0.1661557,0.2377193,13.40177,0.33472,0.6861072,13.9114
"2023-10-18 00:00:00",16,12.93827,0.1229815,0.1103247,12.93121,0.1620966,0.2244132,13.1045,0.3328008,0.6780925,13.70154
"2023-10-18 12:00:00",17,12.7813,0.1218887,0.1079562,12.46626,0.1627369,0.2270876,13.43824,0.3332227,0.6814401,13.88953
"2023-10-19 00:00:00",18,12.93743,0.1206406,0.1064244,13.11001,0.1589517,0.2146687,13.18201,0.3310483,0.6732695,13.71097
