"TOA5","S1M","CR200X","23673","CR200X.Std.04","CSU_3depths.CR2","4256","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-11-01 09:05:07",32642,14.0925,0.1009,0.0704,6.8205,5.8948,1.3303,1.0884,0.1439,0.1677,9.25,7.8249,1.4343,1.2097,0.3137,0.583,10.6028,17.5795,1.7305,1.7431
"2023-11-01 09:23:39",32660,14.01527,0.1009,0.0702,6.7018,5.8959,1.3303,1.0882,0.1442,0.1652,9.2385,7.8393,1.4343,1.2066,0.3142,0.5778,10.5914,17.6151,1.7305,1.7364
"2023-11-01 09:29:46",32666,13.97078,0.1009,0.0701,6.7137,5.8969,1.3303,1.088,0.144,0.1669,9.2154,7.8293,1.4343,1.2088,0.3137,0.5835,10.5886,17.5759,1.7305,1.7438
"2023-11-01 09:31:12",32668,13.9691,0.101,0.0699,6.7137,5.8983,1.3303,1.0878,0.1439,0.1675,9.2385,7.8263,1.4343,1.2094,0.3137,0.5828,10.5971,17.5809,1.7305,1.7428
"2023-11-01 09:36:54",32673,13.94308,0.1009,0.0701,6.6721,5.8969,1.3303,1.088,0.1439,0.1674,9.1838,7.8267,1.4343,1.2093,0.3137,0.5836,10.5999,17.5754,1.7305,1.7439
"2023-11-01 09:42:58",32679,13.90698,0.1009,0.0703,6.687,5.8956,1.3303,1.0883,0.144,0.167,9.2068,7.8289,1.4343,1.2089,0.3137,0.5831,10.634,17.5787,1.7305,1.7433
"2023-11-01 09:44:30",32681,13.91957,0.1009,0.0701,6.687,5.8969,1.3303,1.088,0.1439,0.1672,9.2154,7.8279,1.4343,1.2091,0.3137,0.5836,10.5857,17.5753,1.7305,1.7439
"2023-11-01 09:52:54",32689,13.88348,0.1009,0.0701,6.6216,5.897,1.3303,1.088,0.1439,0.1671,9.178,7.8282,1.4343,1.209,0.3137,0.5834,10.5772,17.577,1.7305,1.7436
"2023-11-01 09:54:47",32691,13.87173,0.101,0.0698,6.6543,5.8987,1.3303,1.0877,0.1439,0.1671,9.1636,7.8285,1.4343,1.209,0.3138,0.5819,10.5772,17.5872,1.7305,1.7417
"2023-11-01 09:55:47",32692,13.88264,0.101,0.07,6.6335,5.8973,1.3303,1.088,0.1439,0.1678,9.178,7.8244,1.4343,1.2099,0.3136,0.5839,10.5886,17.5731,1.7305,1.7443
"2023-11-01 10:01:10",32698,13.8457,0.101,0.07,6.6246,5.8977,1.3303,1.0879,0.144,0.1669,9.2212,7.8294,1.4343,1.2088,0.3137,0.5827,10.5914,17.5814,1.7305,1.7428
"2023-11-01 10:04:48",32701,13.84486,0.101,0.0699,6.5919,5.8984,1.3303,1.0878,0.1439,0.1672,9.1722,7.8275,1.4343,1.2092,0.3137,0.5828,10.5772,17.5809,1.7305,1.7428
