"TOA5","S4M","CR200X","23117","CR200X.Std.04","CSU_3depths.CR2","4256","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-10-13 00:00:00",0,0.08858415,0.1052376,14.21645,0.1291691,0.2314386,14.48031,0.1966651,0.4615287,14.91123
"2023-10-14 00:00:00",1,0.08693971,0.09996515,12.83312,0.1268361,0.2251386,13.98667,0.1945585,0.4538694,14.63534
"2023-10-15 00:00:00",2,0.08523904,0.09532607,11.64508,0.122489,0.2144123,13.13891,0.1912009,0.4390253,14.00037
"2023-10-16 00:00:00",3,0.08444577,0.09414851,11.44587,0.1180729,0.2058103,12.6014,0.1874981,0.4248739,13.41153
"2023-10-17 00:00:00",4,0.08386169,0.09439114,11.95803,0.1128933,0.1994316,12.72784,0.1832361,0.4149411,13.31808
"2023-10-18 00:00:00",5,0.08294679,0.0932328,12.14366,0.1075195,0.1923149,12.86524,0.1782022,0.4051655,13.37856
"2023-10-19 00:00:00",6,0.0820174,0.09218688,12.37835,0.1026741,0.1853236,13.003,0.1728387,0.3942513,13.44557
"2023-10-20 00:00:00",7,0.08134256,0.09156774,12.74543,0.09797788,0.1791864,13.22357,0.1667972,0.3826924,13.57281
"2023-10-21 00:00:00",8,0.08034796,0.08990609,12.75325,0.09397165,0.1733348,13.34885,0.1607251,0.3704902,13.69736
"2023-10-22 00:00:00",9,0.07924984,0.08759767,12.48513,0.09059743,0.1668908,13.22206,0.1545688,0.3561255,13.65095
"2023-10-23 00:00:00",10,0.07856765,0.08604654,12.41472,0.08792701,0.1615696,13.13104,0.1483056,0.3410986,13.56675
"2023-10-24 00:00:00",11,0.07821341,0.08584366,12.7733,0.08587789,0.1581553,13.26111,0.1422657,0.3273247,13.59529
"2023-10-25 00:00:00",12,0.07736637,0.08367903,12.36786,0.08412296,0.1540624,13.13335,0.1363225,0.3134265,13.56632
"2023-10-26 00:00:00",13,0.07646503,0.08163343,11.85542,0.08255527,0.1496201,12.78187,0.1306864,0.2987573,13.33187
"2023-10-27 00:00:00",14,0.07605379,0.0804427,11.72364,0.08163466,0.1468967,12.6293,0.1257384,0.2862498,13.16757
"2023-10-28 00:00:00",15,0.07531437,0.07823277,10.91335,0.08080076,0.1434251,12.09963,0.1218287,0.2748841,12.81766
"2023-10-29 00:00:00",16,0.07567452,0.08018483,11.6928,0.08038829,0.1431785,12.21105,0.1178694,0.2653829,12.69569
"2023-10-30 00:00:00",17,0.07448847,0.07602677,10.19922,0.07998317,0.1405477,11.83854,0.1148158,0.2579308,12.62259
"2023-10-31 00:00:00",18,0.0723955,0.06918572,7.434008,0.07881749,0.1321892,9.944396,0.111226,0.2441602,11.41969
"2023-11-01 00:00:00",19,0.0716904,0.06742814,6.668241,0.07821352,0.1276289,8.85652,0.1097838,0.233099,10.3426
"2023-11-02 00:00:00",20,0.07157964,0.0672716,6.683329,0.07793141,0.125809,8.479265,0.1092068,0.2265567,9.798817
"2023-11-03 00:00:00",21,0.07171741,0.06773459,6.838135,0.07779243,0.1249723,8.343777,0.1069151,0.2221434,9.517254
"2023-11-04 00:00:00",22,0.07226983,0.06942248,7.587828,0.07781515,0.1260358,8.68327,0.1050094,0.2199655,9.580539
"2023-11-05 00:00:00",23,0.07229922,0.06961387,7.683846,0.07773864,0.1259335,8.792106,0.1038391,0.2175918,9.651162
"2023-11-06 00:00:00",24,0.07259737,0.07079464,8.289662,0.07776421,0.1269065,9.139692,0.1038334,0.2162087,9.825819
"2024-01-05 00:00:00",84,0.0997908,0.1121595,-0.1822807,0.07512377,0.09575605,0.7970979,0.1021356,0.1727358,1.651375
"2024-01-06 00:00:00",85,0.1220614,0.1347969,-0.04463059,0.07509255,0.09619204,0.9079476,0.102079,0.1730955,1.707927
"2024-01-07 00:00:00",86,0.1270552,0.1400434,0.003030907,0.07557703,0.09662853,0.9752429,0.1026356,0.1734492,1.751301
"2024-01-08 00:00:00",87,0.1255035,0.1401348,0.02345363,0.07621018,0.09688182,1.004212,0.1027639,0.1736369,1.772924
