"TOA5","S3B","CR200X","23123","CR200X.Std.04","CSU_3depths.CR2","4256","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-10-13 00:00:00",0,0.1664192,0.2316582,14.14232,0.2054936,0.3151496,14.43003,0.1309913,0.1266066,14.87201
"2023-10-14 00:00:00",1,0.1639291,0.2221074,13.09191,0.2041019,0.3091314,13.95203,0.1308119,0.1251615,14.59911
"2023-10-15 00:00:00",2,0.1606078,0.2120594,12.03153,0.201679,0.2993617,13.13879,0.1300243,0.1223122,14.00486
"2023-10-16 00:00:00",3,0.1580125,0.2075507,11.75041,0.1995039,0.2925532,12.62493,0.1292854,0.1196794,13.44758
"2023-10-17 00:00:00",4,0.1554313,0.2066225,12.21207,0.1971233,0.290921,12.78809,0.1286697,0.118716,13.36629
"2023-10-13 00:00:00",0,0.1664192,0.2316582,14.14232,0.2054936,0.3151496,14.43003,0.1309913,0.1266066,14.87201
"2023-10-14 00:00:00",1,0.1639291,0.2221074,13.09191,0.2041019,0.3091314,13.95203,0.1308119,0.1251615,14.59911
"2023-10-15 00:00:00",2,0.1606078,0.2120594,12.03153,0.201679,0.2993617,13.13879,0.1300243,0.1223122,14.00486
"2023-10-16 00:00:00",3,0.1580125,0.2075507,11.75041,0.1995039,0.2925532,12.62493,0.1292854,0.1196794,13.44758
"2023-10-17 00:00:00",4,0.1554313,0.2066225,12.21207,0.1971233,0.290921,12.78809,0.1286697,0.118716,13.36629
"2023-10-18 00:00:00",5,0.1522359,0.2027653,12.39544,0.1945597,0.2880712,12.93295,0.1280154,0.1181787,13.42789
"2023-10-19 00:00:00",6,0.1502015,0.2000704,12.64559,0.1917874,0.2845375,13.08404,0.1273632,0.1176087,13.49275
"2023-10-20 00:00:00",7,0.1462476,0.1973446,13.00595,0.1888329,0.2807248,13.31827,0.1268668,0.1171804,13.6198
"2023-10-21 00:00:00",8,0.1443488,0.1927544,13.03257,0.1856523,0.2748354,13.42815,0.1263695,0.116709,13.73203
"2023-10-22 00:00:00",9,0.1411501,0.1882664,12.76979,0.1818505,0.2662763,13.27121,0.1255754,0.1155599,13.66236
"2023-10-23 00:00:00",10,0.1385096,0.185333,12.69812,0.1781558,0.2583953,13.17425,0.1247892,0.1143148,13.56563
"2023-10-24 00:00:00",11,0.1341324,0.1803168,13.03803,0.1743671,0.2522793,13.33348,0.1239767,0.1135233,13.60036
"2023-10-25 00:00:00",12,0.1291152,0.1692042,12.60378,0.1705705,0.2439897,13.16563,0.1233773,0.1124533,13.56271
"2023-10-26 00:00:00",13,0.1251211,0.1601108,12.15394,0.1666733,0.2353079,12.79734,0.1226711,0.1107872,13.30487
"2023-10-27 00:00:00",14,0.1227669,0.156757,12.0353,0.1632542,0.2288987,12.6583,0.1217827,0.1095364,13.14442
"2023-10-28 00:00:00",15,0.1203729,0.1508029,11.36769,0.1602755,0.2216799,12.18077,0.1212115,0.1079478,12.82721
"2023-10-29 00:00:00",16,0.1195038,0.1519788,11.94642,0.1578385,0.2190836,12.31577,0.1209317,0.1071789,12.72282
"2023-10-30 00:00:00",17,0.1169852,0.1436759,10.68574,0.1554862,0.2125848,11.87529,0.1206897,0.1063775,12.60844
"2023-10-31 00:00:00",18,0.1134255,0.1306046,8.104559,0.1522712,0.1985068,9.997382,0.1199989,0.1023939,11.429
"2023-11-01 00:00:00",19,0.1123913,0.1268036,7.250947,0.1504004,0.1912052,8.910157,0.1194919,0.09894481,10.36242
"2023-11-02 00:00:00",20,0.1120935,0.1264987,7.230552,0.1494254,0.1887183,8.577461,0.119104,0.09718572,9.838585
"2023-11-03 00:00:00",21,0.1120631,0.1269205,7.417043,0.1486495,0.1875403,8.5136,0.1190334,0.0962714,9.605585
"2023-11-03 00:00:00",21,0.1120631,0.1269205,7.417043,0.1486495,0.1875403,8.5136,0.1190334,0.0962714,9.605585
"2023-11-03 00:00:00",21,0.1120631,0.1269205,7.417043,0.1486495,0.1875403,8.5136,0.1190334,0.0962714,9.605585
