"TOA5","S4B","CR200X","No_SN","CR200X.Std.03","a.CR2","58368","dat30min"
"TIMESTAMP","RECORD","VWC_shallo_Avg","VWC_shallo_Std","EC_shallow_Avg","T_shallow_Avg","VWC_deep_Avg","VWC_deep_Std","EC_deep_Avg","T_deep_Avg"
"TS","RN","m^3/m^3","m^3/m^3","dS/m","Deg F","m^3/m^3","m^3/m^3","dS/m","Deg F"
"","","Avg","Std","Avg","Avg","Avg","Std","Avg","Avg"
"2020-04-26 15:00:00",84957,0.2519799,0.0003902184,0.2033,49.38789,0.34587,0.0003426867,0.3922333,46.23459
"2020-04-26 15:30:00",84958,0.2516566,0.0001054603,0.20368,49.80412,0.3454,0.0002000094,0.3922667,46.3227
"2020-04-26 16:00:00",84959,0.2516333,8.692265E-05,0.2041767,50.13783,0.3454,0.0002097696,0.3924333,46.43624
"2020-04-26 16:30:00",84960,0.2515834,0.0001157062,0.20477,50.33235,0.3453833,0.0002114836,0.3927234,46.52855
"2020-04-26 17:00:00",84961,0.2515467,9.568365E-05,0.20531,50.47163,0.34526,0.0003302575,0.39292,46.63831
"2020-04-26 17:30:00",84962,0.2515367,9.48114E-05,0.2057533,50.65233,0.3448733,0.0003482657,0.3931033,46.73956
"2020-04-26 18:00:00",84963,0.25149,0.000113586,0.20626,50.81287,0.3446566,0.0002027825,0.3934301,46.84531
"2020-04-26 18:30:00",84964,0.2514466,9.568891E-05,0.2067733,50.84583,0.3446466,0.0002156076,0.39376,46.93965
"2020-04-26 19:00:00",84965,0.2514466,0.0001056245,0.20681,50.80962,0.3446233,0.0002027829,0.3940267,47.04469
"2020-04-26 19:30:00",84966,0.25198,0.0003525183,0.20658,50.7649,0.3445967,0.0002024551,0.3944633,47.13174
"2020-04-26 20:00:00",84967,0.25222,9.798489E-05,0.2062433,50.67402,0.3446,0.0002033046,0.3945866,47.21597
"2020-04-26 20:30:00",84968,0.2520601,0.0003083277,0.2061533,50.46529,0.3445999,0.0002049377,0.39469,47.29422
"2020-04-26 21:00:00",84969,0.2515401,0.0001113556,0.2055867,50.25705,0.3450467,0.0003748169,0.3949667,47.3512
"2020-04-26 21:30:00",84970,0.2520467,0.000361229,0.20547,50.08692,0.3452366,0.0002121113,0.3952567,47.40028
"2020-04-26 22:00:00",84971,0.2522834,0.0001157063,0.20532,49.9395,0.3452334,0.0002255912,0.3953,47.45737
"2020-04-26 22:30:00",84972,0.2522801,0.0001166149,0.2052667,49.77065,0.3452134,0.0002045129,0.3957067,47.50208
"2020-04-26 23:00:00",84973,0.25232,9.797757E-05,0.20496,49.60405,0.3452,0.0002016686,0.3959567,47.53759
"2020-04-26 23:30:00",84974,0.2518667,0.0003681761,0.20472,49.4605,0.3451934,0.000204839,0.3962434,47.56107
"2020-04-27 00:00:00",84975,0.2516067,0.000106246,0.2046366,49.26609,0.3451867,0.0002093452,0.3964,47.56733
"2020-04-27 00:30:00",84976,0.2517633,0.0003156802,0.20445,49.03333,0.3451567,0.0002261074,0.3967267,47.58681
"2020-04-27 01:00:00",84977,0.2516066,0.000178758,0.2042433,48.7861,0.34516,0.0002169532,0.3968967,47.59987
"2020-04-27 01:30:00",84978,0.2512966,0.0003701168,0.2041967,48.5406,0.34514,0.00020265,0.3970567,47.59673
"2020-04-27 02:00:00",84979,0.25092,9.797759E-05,0.2039867,48.30688,0.34514,0.000210715,0.3971166,47.5983
"2020-04-27 02:30:00",84980,0.25093,8.999938E-05,0.2036933,48.09188,0.34512,0.0002181755,0.3972633,47.59118
"2020-04-27 03:00:00",84981,0.2509433,8.825472E-05,0.20352,47.90645,0.3451333,0.0002285253,0.3972333,47.57882
"2020-04-27 03:30:00",84982,0.25096,0.0001143061,0.2031133,47.69199,0.3451033,0.0001991345,0.3975933,47.55794
"2020-04-27 04:00:00",84983,0.25098,0.0001076992,0.2029667,47.47198,0.3451066,0.0002143725,0.39759,47.54158
"2020-04-27 04:30:00",84984,0.2503666,0.0002724345,0.2025233,47.23217,0.34511,0.0002134635,0.39761,47.50052
