"TOA5","S1T","CR200X","23119","CR200X.Std.04","CSU_3depths.CR2","4256","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-10-10 00:00:00",0,0.1944323,0.2470898,14.32895,0.18893,0.2680242,14.47433,0.2739088,0.3632379,14.84566
"2023-10-11 00:00:00",1,0.1888529,0.2336039,13.48591,0.1850029,0.2591667,14.21653,0.2701539,0.3566535,14.8337
"2023-10-12 00:00:00",2,0.1837449,0.2271866,13.93445,0.1794354,0.250791,14.46134,0.2636449,0.3458045,14.87946
"2023-10-13 00:00:00",3,0.1808331,0.2193383,13.27901,0.1769376,0.2442283,14.1115,0.2609089,0.3388888,14.75528
"2023-10-14 00:00:00",4,0.1781406,0.2132573,12.61255,0.1740407,0.237806,13.60656,0.2575981,0.3308792,14.40104
"2023-10-15 00:00:00",5,0.1744009,0.2044334,11.69526,0.1703969,0.2290691,12.91054,0.2531813,0.3201094,13.92018
"2023-10-16 00:00:00",6,0.1721366,0.2002336,11.32932,0.166974,0.2221331,12.41254,0.2482157,0.3090979,13.42767
"2023-10-17 00:00:00",7,0.1700017,0.198855,11.57236,0.1632725,0.2172117,12.40924,0.2424732,0.2984288,13.22807
"2023-10-18 00:00:00",8,0.1668946,0.19515,11.62223,0.1593558,0.2115625,12.43083,0.2358371,0.2875045,13.17604
"2023-10-19 00:00:00",9,0.1639448,0.1919229,11.73695,0.1555552,0.2061533,12.46423,0.2294309,0.276496,13.13948
"2023-10-20 00:00:00",10,0.1614117,0.1897806,12.01526,0.152128,0.2017153,12.61236,0.2220636,0.2658283,13.17597
"2023-10-21 00:00:00",11,0.1584095,0.1858172,12.04279,0.1489823,0.1971041,12.69603,0.2148759,0.2557735,13.24547
"2023-10-22 00:00:00",12,0.1551539,0.180351,11.77576,0.1457362,0.1915046,12.54553,0.2077008,0.2448784,13.18412
"2023-10-23 00:00:00",13,0.1525589,0.1765783,11.65665,0.143075,0.1869073,12.41715,0.2007527,0.2341561,13.06876
"2023-10-24 00:00:00",14,0.1510879,0.1753363,11.89712,0.1411893,0.1841789,12.49635,0.1947481,0.2247833,13.04038
"2023-10-25 00:00:00",15,0.1487115,0.170894,11.57423,0.1393216,0.1807426,12.37844,0.1894407,0.2163826,13.00946
"2023-10-26 00:00:00",16,0.1466268,0.1665139,11.13644,0.1375146,0.1767325,12.0432,0.1848373,0.2084594,12.79062
"2023-10-27 00:00:00",17,0.1455909,0.1645709,11.05905,0.1364117,0.1744608,11.90437,0.1813014,0.2024983,12.61843
"2023-10-28 00:00:00",18,0.1443823,0.1615552,10.65449,0.1355421,0.1719189,11.61354,0.1791496,0.1979824,12.41545
"2023-10-29 00:00:00",19,0.1446683,0.1636444,11.07336,0.1351605,0.1718036,11.66861,0.176868,0.1945638,12.28344
"2023-10-30 00:00:00",20,0.1426993,0.157741,10.21369,0.1344832,0.1696609,11.42421,0.1758965,0.1923778,12.24708
"2023-10-31 00:00:00",21,0.1381208,0.1444042,7.898331,0.1317134,0.160018,9.861414,0.17434,0.1857304,11.40284
"2023-11-01 00:00:00",22,0.1364605,0.1397582,6.957942,0.1299629,0.1543146,8.79903,0.172585,0.1795296,10.44894
"2023-11-02 00:00:00",23,0.1361173,0.1389503,6.738299,0.1292589,0.1522519,8.339643,0.1713971,0.1757801,9.859869
"2023-11-03 00:00:00",24,0.1362011,0.1394044,6.760797,0.1289808,0.1515202,8.148324,0.1703483,0.1734665,9.520488
"2023-11-04 00:00:00",25,0.1371311,0.142113,7.254412,0.1292488,0.1527543,8.337077,0.1695655,0.1725503,9.437642
"2023-11-05 00:00:00",26,0.137203,0.1426305,7.38414,0.1292808,0.1530596,8.420895,0.1689187,0.1717711,9.444966
"2023-11-06 00:00:00",27,0.1380428,0.1447991,7.822132,0.1296678,0.1544291,8.669198,0.1684667,0.1717175,9.519402
"2024-01-05 00:00:00",87,0.1448311,0.1245618,0.01705798,0.1254476,0.1239191,1.048589,0.1783267,0.1549619,2.043196
