"TOA5","S2M","CR200X","23115","CR200X.Std.04","CSU_3depths.CR2","4256","Status"
"TIMESTAMP","RECORD","OSversion","OSDate","OSSignature","ProgName","ProgSig","CalOffset","PakBusAddress","RfInstalled","RfNetAddr","RfAddress","RfHopSeq","RfPwrMode","Rf_ForceOn","Rf_Protocol","MaxTXPacket","RfSignalLevel","RfRxPakBusCnt","VarOutOfBounds","SkipScan","TrapCode","WatchDogCnt","ResetTables","BattVoltage","SerialNum"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-11-01 17:44:33",18,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.625,6,12305,1,0,1,"RF1S_LH",0,1,250,71,15525,0,0,0,0,0,13.72902,23115
"2023-11-01 17:48:54",19,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,71,15602,0,0,0,0,0,13.72315,23115
"2023-11-01 18:06:19",20,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,15652,0,0,0,0,0,13.45537,23115
"2023-11-01 18:10:03",21,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,15705,0,0,0,0,0,13.38737,23115
"2023-11-01 18:26:51",22,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,15877,0,0,0,0,0,13.30427,23115
"2023-11-01 18:34:00",23,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,15971,0,0,0,0,0,13.26145,23115
"2023-11-01 18:39:21",24,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16041,0,0,0,0,0,13.23459,23115
"2023-11-01 18:52:26",25,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16093,0,0,0,0,0,13.22116,23115
"2023-11-01 19:04:49",26,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16117,0,0,0,0,0,13.22704,23115
"2023-11-01 19:11:36",29,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16226,0,0,0,0,0,13.17667,23115
"2023-11-01 19:14:27",30,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16259,0,0,0,0,0,13.17583,23115
"2023-11-01 19:43:56",31,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16357,0,0,0,0,0,13.1666,23115
"2023-11-01 19:48:05",32,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16414,0,0,0,0,0,13.14142,23115
"2023-11-01 19:53:03",33,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16466,0,0,0,0,0,13.14142,23115
"2023-11-01 19:59:10",34,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,4,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16551,0,0,0,0,0,13.12379,23115
"2023-11-01 20:22:08",35,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.625,6,12305,1,0,1,"RF1S_LH",0,1,250,71,16615,0,0,0,0,0,13.13974,23115
