"TOA5","S3M","CR200X","23118","CR200X.Std.04","CSU_3depths.CR2","4256","Status"
"TIMESTAMP","RECORD","OSversion","OSDate","OSSignature","ProgName","ProgSig","CalOffset","PakBusAddress","RfInstalled","RfNetAddr","RfAddress","RfHopSeq","RfPwrMode","Rf_ForceOn","Rf_Protocol","MaxTXPacket","RfSignalLevel","RfRxPakBusCnt","VarOutOfBounds","SkipScan","TrapCode","WatchDogCnt","ResetTables","BattVoltage","SerialNum"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-11-02 10:14:45",168,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.75,9,12305,1,0,1,"RF1S_LH",0,1,250,70,22403,0,0,0,0,0,13.81716,23118
"2023-11-05 15:23:36",175,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.5,9,12305,1,0,1,"RF1S_LH",0,1,250,70,24934,0,0,0,0,0,13.46964,23118
"2023-11-05 15:25:34",176,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.375,9,12305,1,0,1,"RF1S_LH",0,1,250,70,24955,0,0,0,0,0,13.44193,23118
"2023-11-05 15:27:54",177,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.375,9,12305,1,0,1,"RF1S_LH",0,1,250,70,24975,0,0,0,0,0,13.4604,23118
"2023-11-05 15:30:07",180,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.625,9,12305,1,0,1,"RF1S_LH",0,1,250,71,24995,0,0,0,0,0,13.47048,23118
"2023-11-05 15:33:31",182,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.375,9,12305,1,0,1,"RF1S_LH",0,1,250,71,25022,0,0,0,0,0,13.47048,23118
"2023-11-05 15:35:39",185,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.5,9,12305,1,0,1,"RF1S_LH",0,1,250,70,25038,0,0,0,0,0,13.47467,23118
"2023-11-05 15:35:57",186,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.5,9,12305,1,0,1,"RF1S_LH",0,1,250,71,25043,0,0,0,0,0,13.45285,23118
"2023-11-05 15:38:18",188,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.375,9,12305,1,0,1,"RF1S_LH",0,1,250,70,25063,0,0,0,0,0,13.48223,23118
"2023-11-05 15:40:10",189,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.5,9,12305,1,0,1,"RF1S_LH",0,1,250,71,25083,0,0,0,0,0,13.46628,23118
"2023-11-05 19:13:47",190,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,3.5,9,12305,1,0,1,"RF1S_LH",0,1,250,71,26212,0,0,0,0,0,12.74268,23118
"2023-11-05 21:24:41",191,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.625,9,12305,1,0,1,"RF1S_LH",0,1,250,71,26557,0,0,0,0,0,12.70155,23118
"2023-11-06 09:23:29",192,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.75,9,12305,1,0,1,"RF1S_LH",0,1,250,71,27441,0,0,0,0,0,13.88935,23118
"2023-11-06 10:15:01",193,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.375,9,12305,1,0,1,"RF1S_LH",0,1,250,70,27836,0,0,0,0,0,13.7584,23118
"2023-11-06 12:12:14",195,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.375,9,12305,1,0,1,"RF1S_LH",0,1,250,71,27910,0,0,0,0,0,13.60311,23118
"2024-04-01 13:58:20",198,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.75,9,12305,1,0,1,"RF1S_LH",0,1,250,71,64135,0,0,0,0,0,13.63081,23118
