"TOA5","S4M","CR200X","23117","CR200X.Std.04","CSU_3depths.CR2","4256","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-10-13 00:00:00",0,13.03984,0.08858415,0.1052376,14.21645,0.1291691,0.2314386,14.48031,0.1966651,0.4615287,14.91123
"2023-10-13 12:00:00",1,12.80732,0.08679472,0.09858497,12.50307,0.1288992,0.228746,14.23387,0.1958333,0.4589295,14.86501
"2023-10-14 00:00:00",2,12.99116,0.08708452,0.1013453,13.16319,0.1247725,0.2215309,13.7395,0.1932829,0.4488087,14.40566
"2023-10-14 12:00:00",3,12.79137,0.08495106,0.09377717,11.25226,0.1239274,0.217576,13.43314,0.1922406,0.4444557,14.28906
"2023-10-15 00:00:00",4,12.98864,0.08552582,0.09687489,12.03791,0.1210492,0.2112493,12.84469,0.1901582,0.4335956,13.71172
"2023-10-15 12:00:00",5,12.7813,0.08391154,0.09108847,10.56388,0.1202088,0.2086114,12.7017,0.1888503,0.4297735,13.6133
"2023-10-16 00:00:00",6,12.9794,0.08498013,0.09720835,12.32785,0.1159365,0.2030097,12.50111,0.1861473,0.419973,13.20974
"2023-10-16 12:00:00",7,12.8006,0.0834141,0.09166401,11.09706,0.1154622,0.2023132,12.75586,0.1849369,0.4193867,13.42588
"2023-10-17 00:00:00",8,12.97101,0.08430927,0.09711801,12.81899,0.1103238,0.1965503,12.69979,0.1815364,0.4104958,13.21029
"2023-10-17 12:00:00",9,12.78633,0.08248376,0.09072228,11.33322,0.1094958,0.1955828,12.94277,0.1801134,0.4101392,13.50012
"2023-10-18 00:00:00",10,12.97101,0.08341007,0.09574346,12.9541,0.1055433,0.1890475,12.78772,0.1762917,0.4001928,13.25698
"2023-10-18 12:00:00",11,12.78969,0.08163224,0.0897908,11.58785,0.1049005,0.1885231,13.07264,0.1748357,0.3995658,13.55356
"2023-10-19 00:00:00",12,12.95926,0.0824024,0.09458311,13.16884,0.100447,0.1821244,12.93335,0.1708405,0.3889375,13.33758
"2023-10-19 12:00:00",13,12.8132,0.08088493,0.08913429,11.93763,0.09991136,0.1820007,13.26028,0.1690639,0.3881338,13.6559
"2023-10-20 00:00:00",14,12.94834,0.08180033,0.09400114,13.55323,0.0960447,0.1763724,13.18685,0.1645316,0.3772511,13.48972
"2023-10-20 12:00:00",15,12.79809,0.08003118,0.08784224,12.08351,0.09561308,0.1762827,13.46276,0.1629229,0.3764185,13.81492
"2023-10-21 00:00:00",16,12.93239,0.08066536,0.09196991,13.42298,0.09232943,0.1703869,13.23495,0.1585294,0.3645619,13.57983
"2023-10-21 12:00:00",17,12.77626,0.07883401,0.08545347,11.79572,0.09202875,0.1697667,13.37359,0.1568558,0.3628197,13.8087
"2023-10-22 00:00:00",18,12.95086,0.0796655,0.08974166,13.1745,0.08916511,0.1640146,13.07049,0.1522826,0.3494321,13.49321
