"TOA5","S2B","CR200X","23665","CR200X.Std.04","CSU_3depths.CR2","4256","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-10-11 00:00:00",0,0.1043313,0.1413817,16.02422,0.130333,0.259492,15.40207,0.1927758,0.224182,15.685
"2023-10-12 00:00:00",1,0.1021401,0.1350023,15.19586,0.1274223,0.2568403,15.76405,0.1913379,0.2253312,16.05654
"2023-10-13 00:00:00",2,0.1003069,0.1277463,13.74173,0.1257322,0.2493811,14.80818,0.1900517,0.2217664,15.51397
"2023-10-14 00:00:00",3,0.09884026,0.1236722,13.11153,0.1237023,0.243836,14.14583,0.188876,0.2182432,14.91729
"2023-10-15 00:00:00",4,0.09676105,0.1170437,11.8501,0.1204985,0.2347933,13.25689,0.186992,0.2140804,14.25493
"2023-10-16 00:00:00",5,0.09573136,0.1153982,11.88701,0.1170907,0.228673,12.80838,0.1849609,0.2103484,13.68149
"2023-10-17 00:00:00",6,0.09493743,0.1158501,12.61441,0.1127231,0.2251981,13.15348,0.1824458,0.2097123,13.72812
"2023-10-18 00:00:00",7,0.09371199,0.1142955,12.84258,0.1077912,0.2193785,13.35039,0.1798829,0.2091509,13.84415
"2023-10-19 00:00:00",8,0.09256954,0.1130843,13.16996,0.1027616,0.2133301,13.55313,0.1768982,0.2083081,13.95524
"2023-10-20 00:00:00",9,0.09165822,0.1124183,13.61319,0.097707,0.2071576,13.84146,0.1736794,0.2074657,14.13252
"2023-10-21 00:00:00",10,0.09042589,0.1100286,13.54827,0.09296061,0.1999213,13.94042,0.1703522,0.2061265,14.26004
"2023-10-22 00:00:00",11,0.08894493,0.1067608,13.18398,0.08840226,0.1913807,13.71975,0.1668476,0.2031457,14.1498
"2023-10-23 00:00:00",12,0.08786356,0.1047615,13.12954,0.08472581,0.184845,13.61141,0.1631184,0.2001248,14.03609
"2023-10-24 00:00:00",13,0.0874486,0.1048725,13.57141,0.08208676,0.18136,13.82609,0.1595768,0.198035,14.10651
"2023-10-25 00:00:00",14,0.08613414,0.1010873,12.80416,0.07974254,0.1757827,13.53031,0.1561514,0.1950145,14.01238
"2023-10-26 00:00:00",15,0.08527188,0.09876444,12.43011,0.07780877,0.1708556,13.12608,0.1528101,0.1909269,13.6857
"2023-10-27 00:00:00",16,0.08459738,0.09694669,12.12001,0.07657105,0.1681174,12.95712,0.1497611,0.1880735,13.5296
"2023-10-28 00:00:00",17,0.08381376,0.09443808,11.47623,0.07572118,0.1646093,12.38608,0.147552,0.1848488,13.10941
"2023-10-29 00:00:00",18,0.08426033,0.09670877,12.2325,0.07568399,0.1660809,12.63345,0.1454788,0.1837062,13.08041
"2023-10-30 00:00:00",19,0.08278804,0.09066565,10.48412,0.07510988,0.1624573,12.01931,0.1440954,0.1817737,12.86326
"2023-10-31 00:00:00",20,0.08018344,0.08143429,7.503793,0.07362853,0.1515882,9.84923,0.1429351,0.173915,11.4181
"2023-11-01 00:00:00",21,0.0794456,0.07953458,6.883008,0.07315505,0.1479781,8.783334,0.1427402,0.1690946,10.30391
"2023-11-02 00:00:00",22,0.07941791,0.07999293,7.079969,0.07316396,0.1479402,8.553167,0.1427579,0.1675733,9.837246
"2023-11-03 00:00:00",23,0.0796836,0.08096581,7.455697,0.0731919,0.1485672,8.572419,0.1427997,0.1671485,9.658238
"2023-11-04 00:00:00",24,0.08029356,0.08312677,8.216196,0.07343894,0.1511972,9.035192,0.14277,0.1681829,9.841274
"2023-11-05 00:00:00",25,0.08038709,0.08360499,8.42136,0.07340737,0.1517519,9.154777,0.142455,0.1683123,9.924088
"2023-11-06 00:00:00",26,0.08075347,0.08504763,8.934147,0.07366657,0.153875,9.533162,0.1423783,0.1692742,10.1531
"2023-12-31 00:00:00",81,0.09822068,0.1064544,-0.4355247,0.08846717,0.1514309,0.7490016,0.1562273,0.1471818,1.783417
"2024-01-01 00:00:00",82,0.1000026,0.1092351,-0.3285928,0.08899004,0.152101,0.6698885,0.1562741,0.1468587,1.645391
