"TOA5","S1T","CR200X","23119","CR200X.Std.04","CSU_3depths.CR2","4256","Status"
"TIMESTAMP","RECORD","OSversion","OSDate","OSSignature","ProgName","ProgSig","CalOffset","PakBusAddress","RfInstalled","RfNetAddr","RfAddress","RfHopSeq","RfPwrMode","Rf_ForceOn","Rf_Protocol","MaxTXPacket","RfSignalLevel","RfRxPakBusCnt","VarOutOfBounds","SkipScan","TrapCode","WatchDogCnt","ResetTables","BattVoltage","SerialNum"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-10-31 16:01:24",17,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,1.75,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16158,0,0,0,0,0,13.68621,23119
"2023-10-31 16:06:11",18,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16226,0,0,0,0,0,13.6711,23119
"2023-10-31 16:40:58",19,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,1.875,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16293,0,0,0,0,0,13.67026,23119
"2023-10-31 16:50:12",20,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.125,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16382,0,0,0,0,0,13.65515,23119
"2023-10-31 16:52:47",21,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.75,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16411,0,0,0,0,0,13.66438,23119
"2023-10-31 16:55:13",22,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.375,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16439,0,0,0,0,0,13.66019,23119
"2023-10-31 17:23:10",23,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16491,0,0,0,0,0,13.69293,23119
"2023-10-31 17:39:40",24,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16510,0,0,0,0,0,13.71811,23119
"2023-10-31 17:41:16",25,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16535,0,0,0,0,0,13.70468,23119
"2023-10-31 18:37:40",26,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.125,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16582,0,0,0,0,0,13.33952,23119
"2023-10-31 18:41:06",27,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,1.875,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16619,0,0,0,0,0,13.31182,23119
"2023-10-31 18:46:54",29,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,1.75,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16682,0,0,0,0,0,13.29,23119
"2023-10-31 18:54:29",30,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2.125,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16761,0,0,0,0,0,13.27237,23119
"2023-10-31 19:33:14",31,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16834,0,0,0,0,0,13.2581,23119
"2023-10-31 19:38:25",32,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,1.875,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16882,0,0,0,0,0,13.21361,23119
"2023-10-31 19:40:04",33,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",4256,2,2,12305,1,0,1,"RF1S_LH",0,1,250,71,16898,0,0,0,0,0,13.20269,23119
