"TOA5","S2M","CR200X","23115","CR200X.Std.04","CSU_3depths.CR2","4256","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-11-01 17:44:57",32022,13.71895,0.1114,0.1447,8.2569,6.3535,1.3744,1.1826,0.1284,0.2119,8.4953,7.1123,1.4162,1.27,0.2139,0.1978,9.7039,11.3529,1.5327,1.2583
"2023-11-01 17:48:53",32026,13.72147,0.1114,0.145,8.3006,6.3516,1.3744,1.183,0.1283,0.2128,8.4808,7.1065,1.4162,1.2711,0.2138,0.1986,9.6896,11.349,1.5327,1.2593
"2023-11-01 18:10:02",32047,13.37814,0.1114,0.1451,8.3617,6.3508,1.3744,1.1831,0.1282,0.2131,8.5621,7.1049,1.4162,1.2715,0.2138,0.199,9.6867,11.3473,1.5327,1.2598
"2023-11-01 18:26:50",32064,13.30679,0.1113,0.1458,8.4053,6.3463,1.3744,1.184,0.1282,0.2132,8.623,7.1044,1.4162,1.2716,0.2138,0.1994,9.7096,11.345,1.5327,1.2604
"2023-11-01 18:33:59",32071,13.24718,0.112,0.146,8.4169,6.3783,1.3756,1.1842,0.1282,0.2131,8.6114,7.1051,1.4162,1.2714,0.2138,0.1989,9.6925,11.3476,1.5327,1.2597
"2023-11-01 18:39:20",32077,13.24047,0.1113,0.1456,8.4256,6.3477,1.3744,1.1837,0.1282,0.2133,8.6375,7.1033,1.4162,1.2718,0.2138,0.1994,9.7096,11.3449,1.5327,1.2604
"2023-11-01 18:52:25",32090,13.22452,0.1115,0.1445,8.4169,6.3551,1.3744,1.1823,0.1281,0.2138,8.6665,7.1004,1.4162,1.2724,0.2138,0.199,9.7125,11.347,1.5327,1.2598
"2023-11-01 19:04:48",32102,13.21864,0.1112,0.146,8.4547,6.3451,1.3744,1.1842,0.1289,0.2141,8.6897,7.1344,1.4174,1.2727,0.2138,0.1995,9.7326,11.3448,1.5327,1.2604
"2023-11-01 19:10:59",32108,13.17415,0.1113,0.1459,8.4256,6.3462,1.3744,1.184,0.1289,0.2141,8.681,7.1341,1.4174,1.2728,0.2138,0.1993,9.7182,11.3457,1.5327,1.2602
"2023-11-01 19:14:26",32112,13.16996,0.1112,0.1461,8.4576,6.3444,1.3744,1.1843,0.1289,0.214,8.7302,7.1348,1.4174,1.2726,0.2138,0.1991,9.7096,11.3465,1.5327,1.26
"2023-11-01 19:43:55",32141,13.17415,0.1112,0.1462,8.4431,6.3441,1.3744,1.1844,0.1288,0.2151,8.7679,7.1281,1.4174,1.274,0.2138,0.1994,9.7268,11.345,1.5327,1.2604
"2023-11-01 19:48:04",32146,13.15736,0.1121,0.1456,8.3878,6.3813,1.3756,1.1836,0.1289,0.2141,8.7708,7.1339,1.4174,1.2728,0.2137,0.1997,9.744,11.3438,1.5327,1.2607
