"TOA5","S3T","CR200X","23124","CR200X.Std.04","CSU_3depths_M3.CR2","60237","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-10-12 12:00:00",0,13.7349,0.1273343,0.1595974,12.89338,0.206492,0.3473861,14.82811,0.3146775,0.3725338,15.65271
"2023-10-13 00:00:00",1,13.03061,0.1299601,0.168857,14.49892,0.2057998,0.3473274,14.75311,0.3135125,0.3701346,15.4373
"2023-10-13 12:00:00",2,12.78885,0.1267052,0.1569285,12.48354,0.2056286,0.3454773,14.58124,0.3127377,0.3690859,15.34455
"2023-10-14 00:00:00",3,12.98612,0.1291908,0.1661523,14.05046,0.2034646,0.3399846,14.12848,0.3103811,0.3639988,14.95368
"2023-10-14 12:00:00",4,12.79053,0.1247751,0.1503403,11.24824,0.203006,0.3363492,13.87046,0.309756,0.3628653,14.8516
"2023-10-15 00:00:00",5,12.97856,0.1274486,0.1598985,12.83205,0.201225,0.3307743,13.30481,0.3073514,0.35712,14.35878
"2023-10-15 12:00:00",6,12.77878,0.1239512,0.1474774,10.61954,0.200937,0.3287461,13.18277,0.3066306,0.3562406,14.25649
"2023-10-16 00:00:00",7,12.96429,0.1280252,0.1632569,13.49556,0.198927,0.3259791,12.96816,0.3039603,0.3515257,13.88553
"2023-10-16 12:00:00",8,12.79053,0.1244052,0.1504669,11.28458,0.1988582,0.3273576,13.22168,0.3038526,0.3531379,14.03574
"2023-10-17 00:00:00",9,12.9559,0.1281166,0.1652423,14.02892,0.1967336,0.3244758,13.13839,0.3006561,0.3498975,13.83322
"2023-10-17 12:00:00",10,12.77542,0.1224764,0.1495003,11.27103,0.1965648,0.3240893,13.34093,0.3005192,0.3518214,14.05281
"2023-10-18 00:00:00",11,12.95674,0.1262418,0.1631765,13.85388,0.1944823,0.3189205,13.11158,0.2974992,0.3473098,13.8148
"2023-10-18 12:00:00",12,12.77794,0.1219226,0.1490462,11.39503,0.1943193,0.3196271,13.38322,0.2971591,0.3492208,14.04283
"2023-10-19 00:00:00",13,12.94415,0.1257623,0.1630853,14.04105,0.1920948,0.3155036,13.21579,0.2937734,0.3449615,13.84562
"2023-10-19 12:00:00",14,12.79557,0.1218464,0.1502234,11.77949,0.1919932,0.3168768,13.53264,0.2938675,0.3474118,14.09869
"2023-10-20 00:00:00",15,12.90889,0.1258071,0.164358,14.45289,0.1899121,0.3136178,13.44977,0.2895748,0.343445,13.9566
"2023-10-20 12:00:00",16,12.7687,0.1212749,0.1499014,11.87734,0.189775,0.3144592,13.72404,0.289185,0.346037,14.23171
"2023-10-21 00:00:00",17,12.91896,0.124914,0.1626705,14.29629,0.1876223,0.3098838,13.49744,0.2850278,0.3410401,14.03149
"2023-10-21 12:00:00",18,12.75108,0.120491,0.1475332,11.54692,0.1873702,0.3095087,13.63725,0.2846363,0.3426054,14.22298
