"TOA5","S3B","CR200X","23123","CR200X.Std.04","CSU_3depths.CR2","4256","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-11-02 09:08:56",29868,14.13027,0.1109,0.1204,6.1025,6.3322,1.3722,1.1523,0.1489,0.1857,8.2452,8.0602,1.4377,1.227,0.1194,0.0967,9.6724,6.708,1.3778,1.1208
"2023-11-02 09:25:58",29885,14.03961,0.111,0.1201,6.0157,6.3343,1.3722,1.1519,0.149,0.185,8.2278,8.064,1.4377,1.2262,0.1195,0.0964,9.658,6.7103,1.3778,1.1204
"2023-11-02 09:27:12",29887,14.0287,0.111,0.1198,6.0816,6.3362,1.3722,1.1515,0.1488,0.1859,8.2103,8.0589,1.4377,1.2273,0.1194,0.0966,9.6753,6.7086,1.3778,1.1207
"2023-11-02 09:29:03",29889,14.01947,0.1111,0.1196,6.0187,6.3375,1.3722,1.1513,0.149,0.1851,8.2074,8.0638,1.4377,1.2263,0.1195,0.0964,9.6409,6.71,1.3778,1.1204
"2023-11-02 09:31:03",29891,14.00688,0.111,0.1199,5.9706,6.3353,1.3722,1.1517,0.1489,0.1853,8.2074,8.0627,1.4377,1.2265,0.1195,0.0965,9.6695,6.7097,1.3778,1.1205
"2023-11-02 09:32:03",29892,14.00352,0.111,0.12,6.0276,6.335,1.3722,1.1518,0.1489,0.1852,8.2249,8.0632,1.4377,1.2264,0.1195,0.0964,9.6609,6.7102,1.3778,1.1204
"2023-11-02 09:33:18",29893,14.00184,0.111,0.1202,6.0516,6.3337,1.3722,1.152,0.1482,0.1848,8.1812,8.029,1.4366,1.226,0.1187,0.0966,9.6695,6.6759,1.3767,1.1207
"2023-11-02 09:34:41",29894,13.99009,0.111,0.1197,6.0276,6.3368,1.3722,1.1514,0.1482,0.185,8.2161,8.0276,1.4366,1.2262,0.1195,0.0965,9.6667,6.7096,1.3778,1.1205
"2023-11-02 09:36:13",29896,13.98421,0.1111,0.1194,5.9976,6.3384,1.3722,1.1511,0.1481,0.1858,8.1695,8.0231,1.4366,1.2272,0.1188,0.0961,9.6466,6.6789,1.3767,1.1201
"2023-11-02 09:47:12",29907,13.92965,0.1111,0.1196,5.9706,6.3372,1.3722,1.1513,0.1482,0.1851,8.1724,8.0271,1.4366,1.2263,0.1187,0.0967,9.6552,6.6752,1.3767,1.1208
"2023-11-02 09:48:33",29908,13.9456,0.1111,0.1192,6.0066,6.3397,1.3722,1.1508,0.1482,0.1848,8.1666,8.0288,1.4366,1.226,0.1187,0.0963,9.658,6.6779,1.3767,1.1203
"2023-11-02 09:49:37",29909,13.93217,0.1111,0.1196,5.9527,6.3378,1.3722,1.1512,0.1482,0.1852,8.1578,8.0268,1.4366,1.2264,0.1187,0.0964,9.6523,6.6773,1.3767,1.1204
