year,strip_group,location,strip,logger_position,sensor_col,depth_index,depth_inches,n_trustworthy_events,mean_bottom_response_delay_hr,sd_bottom_response_delay_hr,mean_time_to_peak_hours,sd_time_to_peak_hours,mean_time_to_plateau_hours,sd_time_to_plateau_hours,mean_event_duration_hours,sd_event_duration_hours,mean_gallons_strip,sd_gallons_strip,mean_baseline_vwc,sd_baseline_vwc,mean_peak_vwc,sd_peak_vwc,mean_peak_increase,sd_peak_increase,mean_plateau_vwc,sd_plateau_vwc,min_plateau_vwc,max_plateau_vwc,mean_event_layer_storage_in,sd_event_layer_storage_in,mean_event_layer_storage_gal_scaled,sd_event_layer_storage_gal_scaled,diagnostic_profile_area_sqft,diagnostic_profile_gallons_per_inch,mean_event_layer_storage_gal_check
2026,S3_S4,east,S3,B,VWC_3_raw_S3_B,3,18,6,8.3639,3.0011,8.3639,3.0011,9.8639,2.7413,9.4972,4.4301,72883.3333,22767.9965,15.7786,5.0465,32.0328,3.7358,16.2542,2.211,31.2522,4.5516,25.4635,37.224,0.9284,0.1747,3102.2691,583.8466,5363.4833,3341.4501,3102.3137
2026,S3_S4,east,S3,M,VWC_1_raw_S3_M,1,6,9,8.7518,4.2953,8.7518,4.2953,12.7518,4.2953,8.1259,4.1792,58476.2222,28354.6693,15.923,3.2899,40.1908,1.0944,24.2678,2.9858,37.1742,1.2335,34.7945,39.367,1.2751,0.1653,4260.5828,552.3314,5363.4833,3341.4501,4260.5345
2026,S3_S4,east,S3,M,VWC_2_raw_S3_M,2,12,9,8.3074,4.5725,8.3074,4.5725,11.1963,4.2861,8.1259,4.1792,58476.2222,28354.6693,21.6386,3.438,36.7218,1.1429,15.0832,2.8277,35.0969,1.9417,31.1845,37.4095,0.8075,0.1808,2698.2321,604.2213,5363.4833,3341.4501,2698.2581
2026,S3_S4,east,S3,M,VWC_3_raw_S3_M,3,18,9,9.6963,4.7239,9.6963,4.7239,13.8907,5.5258,8.1259,4.1792,58476.2222,28354.6693,29.2969,5.0281,40.0486,0.9451,10.7516,4.2808,36.6257,3.2351,32.748,41.68,0.4397,0.2606,1469.3247,870.6371,5363.4833,3341.4501,1469.347
2026,S3_S4,east,S3,T,VWC_1_raw_S3_T,1,6,8,12.2083,5.1104,12.2083,5.1104,13.7083,7.7541,6.8958,2.097,51929.5,21863.2405,23.2208,3.1927,37.6856,5.2936,14.4649,5.5238,37.9228,4.3962,27.1515,40.7475,0.8821,0.2914,2947.56,973.5116,5363.4833,3341.4501,2947.5349
2026,S3_S4,east,S3,T,VWC_2_raw_S3_T,2,12,9,14.9463,6.5517,14.9463,6.5517,19.33,5.1805,8.1259,4.1792,58476.2222,28354.6693,30.5855,4.9684,34.2599,4.5249,3.6744,4.7408,34.9174,2.7765,30.4755,37.7965,0.3311,0.2219,1106.5279,741.545,5363.4833,3341.4501,1106.4878
2026,S3_S4,east,S3,T,VWC_3_raw_S3_T,3,18,9,13.113,5.8569,13.113,5.8569,15.1833,5.1414,8.1259,4.1792,58476.2222,28354.6693,48.7815,5.3708,50.6957,4.3934,1.9142,2.7661,47.8022,4.7224,42.8965,55.3375,0.1184,0.132,395.7012,441.0579,5363.4833,3341.4501,395.6945
2026,S3_S4,east,S4,B,VWC_1_raw_S4_B,1,6,7,13.4809,7.219,13.4809,7.219,21.8738,8.9113,6.9595,2.2566,50798.0,23360.6243,28.2657,6.929,37.9427,8.9025,9.677,5.6346,36.849,6.5608,24.023,41.5215,0.515,0.3225,1720.8373,1077.6431,5363.4833,3341.4501,1720.8468
2026,S3_S4,east,S4,B,VWC_2_raw_S4_B,2,12,9,13.5574,3.3919,13.5574,3.3919,21.6479,7.6474,8.1259,4.1792,58476.2222,28354.6693,32.2393,3.4176,38.1321,5.333,5.8928,5.0524,36.1444,2.5921,32.471,40.797,0.2115,0.2208,706.8295,737.7644,5363.4833,3341.4501,706.842
2026,S3_S4,east,S4,B,VWC_3_raw_S4_B,3,18,9,13.7518,5.5781,13.7518,5.5781,18.7,6.039,8.1259,4.1792,58476.2222,28354.6693,32.5339,7.0657,39.9464,4.9932,7.4126,8.232,39.0107,5.08,27.458,44.59,0.4521,0.5135,1510.5694,1715.7432,5363.4833,3341.4501,1510.5443
2026,S3_S4,east,S4,M,VWC_1_raw_S4_M,1,6,8,9.5646,4.8321,9.5646,4.8321,15.9083,7.875,8.0104,4.4524,57573.25,30173.7642,13.733,1.1503,40.0475,0.8751,26.3145,1.8464,36.1452,1.7401,33.2105,37.576,1.3447,0.0876,4493.3649,292.6183,5363.4833,3341.4501,4493.3733
2026,S3_S4,east,S4,M,VWC_2_raw_S4_M,2,12,9,8.0852,4.6929,8.0852,4.6929,12.6685,5.2849,8.1259,4.1792,58476.2222,28354.6693,17.0855,7.6683,35.6482,2.6539,18.5627,5.0737,32.9907,4.2858,26.9715,40.357,0.9543,0.2634,3188.7904,880.2678,5363.4833,3341.4501,3188.8201
2026,S3_S4,east,S4,M,VWC_3_raw_S4_M,3,18,9,8.613,3.9807,8.613,3.9807,13.863,6.4921,8.1259,4.1792,58476.2222,28354.6693,22.2851,8.996,34.9267,3.1559,12.6416,6.5237,32.3544,4.0489,27.842,39.868,0.6042,0.3298,2018.7594,1102.1712,5363.4833,3341.4501,2018.7557
2026,S3_S4,east,S4,T,VWC_1_raw_S4_T,1,6,9,6.3907,3.4142,6.3907,3.4142,10.5018,5.7096,8.1259,4.1792,58476.2222,28354.6693,14.1434,4.4537,38.9232,2.7798,24.7798,3.8691,35.5544,0.9643,33.8,37.3565,1.2847,0.2948,4292.6385,985.0376,5363.4833,3341.4501,4292.6496
2026,S3_S4,east,S4,T,VWC_2_raw_S4_T,2,12,9,7.4185,4.5546,7.4185,4.5546,12.4185,4.8257,8.1259,4.1792,58476.2222,28354.6693,20.8006,4.8662,38.2947,1.4471,17.4941,3.5317,36.3535,1.3993,33.048,37.6785,0.9332,0.2842,3118.1633,949.5161,5363.4833,3341.4501,3118.167
2026,S3_S4,east,S4,T,VWC_3_raw_S4_T,3,18,9,8.8074,3.7078,8.8074,3.7078,15.1963,2.6638,8.1259,4.1792,58476.2222,28354.6693,31.519,3.8979,40.6313,1.1589,9.1123,2.849,36.9111,1.9942,33.5645,39.3685,0.3235,0.2236,1081.0482,746.9972,5363.4833,3341.4501,1081.0705
