src_file,leaf,table,frame_len,frame_hex,anchor_off,anchor_sec_le,anchor_iso,signed16_be@20,signed16_be@22,frame_number,tcp_stream
S1M_Table1.tsv,S1M,1,247,bdaffd00011ffd200389190000020000ff7700054307b5f0414e53ce3e12093b3e0d4aa141ca0f0c3e240ef73e57c37d41bcddc3613eb816813fab8d6c41b6b3034307b974414e3f2c3e120e7a3e0d27ae41c9ed943e2409b93e57f62c41bcddf6b53eb85e263fabcf2c41b6dc654307bcdcf8414cbe143e1215763e0cee0141c9bf293e2400fc3e583dd241be1bb73eb835153fac07c241b6f6504307c07c414dd8053e11f6023e0ccb0d41c97c313e23f4bf3e589c3341be57023eb88e363fac269041b70fe44307c400414da4733e11553b3e0cc78f41c933dc3e23f4bf3e58af6c41be722e3eb8803b3fac551741b7285c016e76bd,28,990450238,2021-05-21T13:03:58+00:00,,,39,0
S1M_Table1.tsv,S1M,1,31,bda0016ffd10030ffd091a00000600022c790000ff7c0000ffb700004c20bd,12,33555968,1991-01-24T09:06:08+00:00,-132,0,40,0
S1M_Table1.tsv,S1M,1,247,bdaffd00011ffd2003891a0000020000ff7c00054307c784414dbff43e1161753e0c71ed41c8db493e23ea433e58ead641be9a363eb8b9063fac6f4d41b73ef44307cb08414d8c613e116bf13e0c2c0541c8867d3e23ec023e591d8541beb1343eb8c5433faca38341b763664307ce8c414d70e03e11712f3e0bed1b41c82e543e23e3463e5937bcdc41beceb23eb8cc413facbcddba41b788a14307d210414d668e3e11766d3e0bbcdc2c41c7cb233e23da893e596a6a41bec7273eb919253face03f41b79b744307d594414d39dc3e11766e3e0ba8f341c763653e2499063e59945a41bedcae3eb900af3fad064041b7c11d01d380bd,28,1969295678,2052-05-27T18:34:38+00:00,,,42,0
S1M_Table1.tsv,S1M,1,31,bda0016ffd10030ffd091b00000600022c790000ff810000ffb70000c482bd,12,33555968,1991-01-24T09:06:08+00:00,-127,0,43,0
S1M_Table1.tsv,S1M,1,244,bdaffd00011ffd2003891b0000020000ff8100054307d918414d10993e10fc173e0b226141c6f2973e24a8c13e59945c41beeed33eb93dda3fad270541b7bffb4307dc9c414cd6253e10c26c3e0b41d641c687e43e24a5423e59b90f41bef4e03eb955713fad3f7e41b7d9294307e020414ceac63e10cea73e0adff941c627223e249e443e59df8141beff113eb92e1d3fad7b2041b7eefe4307e3a4414cc4f53e10d9243e0a835941c5a8633e2499063e59e83e41bf0c4d3eb984a13fad773141b807d04307e728414c94d23e10dca23e0a7e1b41c53b243e2495863e5a0b3141bf033f3eb98f1f3fada2e241b81f2001fe7dbd,32,1629621054,2041-08-22T08:30:54+00:00,,,45,0
S1M_Table1.tsv,S1M,1,31,bda0016ffd10030ffd091c00000600022c790000ff860000ffb70000fb06bd,12,33555968,1991-01-24T09:06:08+00:00,-122,0,46,0
S1M_Table1.tsv,S1M,1,246,bdaffd00011ffd2003891c0000020000ff8600054307eaac414c94d23e10cb2a3e0a2f7541c4ba9b3e2497473e5a13ef41bef10e3eb974073fadc9c441b838b74307ee30414c537e3e102c203e09db9341c45fa53e248e8a3e5a416041bed8ec3eb9c54b3fade6d341b84e9c4307f1b4414c00f83e102fa03e09c4db41c3e9be3e2493c93e5a176f41bee4a33eb9c1cb3fae0e2441b853124307f538414c45bcdd3e103f5b3e093c8b41c3621c3e248e8a3e5a4bdc41beca8e3eb9b66f3fae1f6641b85e624307f8bcdc414c4c9d3e1048173e08fda041c2fc9e3e24a0043e59acd341bec8a03eb9ed7b3fae3bcd41b87ebf017e4fbd,32,1966017086,2052-04-19T19:51:26+00:00,,,48,0
S1M_Table1.tsv,S1M,1,31,bda0016ffd10030ffd091d00000600022c790000ff8b0000ffb70000b062bd,12,33555968,1991-01-24T09:06:08+00:00,-117,0,49,0
S1M_Table1.tsv,S1M,1,244,bdaffd00011ffd2003891d0000020000ff8b00054307fc40414c04683e104f153e08dfea41c267653e249e453e59cc4941beb07c3eba0b313fae5cca41b879194307ffc4414bf3373e0fc5053e08b0bb41c209313e2497473e5a1cad41be8b823eba05143fae635941b88b8a43080348414c190a3e0f95d53e08605641c18caf3e248cca3e5a60d441be85113eba03543fae693e41b89972430806cc414c07d83e0fa2123e080ff341c118f13e249c863e59dc0341be5cb13eba45be3fae9c5d41b8b49443080a50414bf6a73e0fa2113e07f93b41c09a423e2495873e5a2fe641be3f363eba44de3faebff641b8a22101f5b5bd,24,1745112129,2045-04-20T01:22:09+00:00,,,51,0
S1M_Table1.tsv,S1M,1,31,bda0016ffd10030ffd091e00000600022c790000ff900000ffb7000041a4bd,12,33555968,1991-01-24T09:06:08+00:00,-112,0,52,0
