src_file,leaf,table,frame_len,frame_hex,anchor_off,anchor_sec_le,anchor_iso,signed16_be@20,signed16_be@22,frame_number,tcp_stream
S3M_Table2.tsv,S3M,2,23,bdaffd00011ffd200997190043069df0000000000862bd,8,1677065,1990-01-20T09:51:05+00:00,,,1,0
S3M_Table2.tsv,S3M,2,27,bda0016ffd10090ffd091e00000500033f98000000010000af49bd,12,50332928,1991-08-06T13:22:08+00:00,,,3,0
S3M_Table2.tsv,S3M,2,68,bdaffd00011ffd2009891e000003000005400001430672804122c5433e197ae03e7b780941ba96503e692bc33ec386ae41b5b92f3ea69afa3edfe57f41b0f68100af83bd,24,1136992833,2026-01-11T15:20:33+00:00,,,5,0
S3M_Table2.tsv,S3M,2,31,bda0016ffd10090ffd091f00000600033f980000053f000005400000e0bebd,12,50333184,1991-08-06T13:26:24+00:00,1343,0,6,0
S3M_Table2.tsv,S3M,2,70,bdaffd00011ffd2009891f0000030000053f00014305c9c0412d799e3e205e363e7d5be241afd9b83e6fb64a3ec4bcdd5741b177c23ea7ebdb3eddbcddba41b00c71004ee4bd,28,912138302,2018-11-27T03:45:02+00:00,,,8,0
