leaf,table,frame_len,request_mode,n_hint,signed16_be@20,signed16_be@22,anchor_off,anchor_sec_le,anchor_iso,tcp_stream,frame_number,src_file,frame_hex
S3T,1,246,,,,,,,,0,116,S3T_Table1.tsv,bdaffd00011ffd2008893b00000200006b88000542fed354414a97f13e9f1f6d3f2227d041b6a1543e8bea7c3f5f884941ba2cc93ecc89843f96513541b60c6a42fed6d8414acb853e9eecc03f21b24a41b5f7bcdd3e8bb98c3f601f0541ba03ba3ecc471c3f96e6d941b5fc9942feda5c414aac923e9ef9da3f216b8141b5495a3e8bf1793f5f743041b9d44f3ecc81a63f965e8a41b60deb42fedde0414ab3743e9eb6923f210e0241b4ac4c3e8b915a3f6098eb41b995603eccbcddf33f95d44241b5f99d42fee164414aba543e9ebbd13f20ac9441b40a643e8bd7423f5fc65341b947d53ecc4b793f96dc2641b60969013c4abd
S3T,1,31,raw,,27533,0,,,,0,117,S3T_Table1.tsv,bda0016ffd10080ffd093c00000600022c7900006b8d00006d970000c6e3bd
S3T,1,246,,,,,,,,0,119,S3T_Table1.tsv,bdaffd00011ffd2008893c00000200006b8d000542fee4e8414aba543e9eacf73f204ce541b3687d3e8be6fd3f5f933641b917fa3ecc36823f9707d641b6199642fee86c414ac1343e9e7c063f1ff66341b2c8ed3e8b94da3f6016b941b8dcdb3ecc3bbf3f97011141b5f9a142feebf0414bbcdc343e9e8f403f1f8a0a41b21f473e8b4ef13f5ff66341b89e5c3ecc42bcdd3f96f00741b6066942feef74414cbe143e9e7f853f1f362541b191bf3e8b8f9c3f5f30e741b859e13ecca49b3f960c6541b5f99c42fef2f8414e497c3e9e47993f1ef50c41b0f55a3e8b684a3f5fa90f41b821653ecc32223f97110241b5edfb01c7d5bd
S3T,1,31,raw,,27538,0,,,,0,120,S3T_Table1.tsv,bda0016ffd10080ffd093d00000600022c7900006b9200006d970000b287bd
S3T,1,31,raw,,27543,0,,,,0,123,S3T_Table1.tsv,bda0016ffd10080ffd093e00000600022c7900006b9700006d97000034b5bd
S3T,1,245,,,,,,,,0,125,S3T_Table1.tsv,bdaffd00011ffd2008893e00000200006b97000542ff08104155f8383e9ddc1f3f1d147441adbe023e8bb28f3f5d527f41b684b73ecc6f4d3f96880c41b5bcddd942ff0b9441555d7e3e9dab2f3f1cd89941ad54613e8b20a13f5e544441b63e103ecc69303f96978d41b5a9ea42ff0f1841553e8d3e9d91d93f1c898441ad16e43e8b2dbe3f5d79d141b5f75b3ecc710c3f96884341b595a342ff129c415537ac3e9d98d63f1c631141acd1353e8afb0f3f5e1cc741b5bf013ecc72cc3f967f1541b57c1742ff1620415504193e9d4bf13f1c2ff441ac9a8e3e8b0d693f5de69c41b576d33ecc2f833f971ad741b571ed01434cbd
S3T,1,31,raw,,27548,0,,,,0,126,S3T_Table1.tsv,bda0016ffd10080ffd093f00000600022c7900006b9c00006d9700001d24bd
S3T,1,245,,,,,,,,0,128,S3T_Table1.tsv,bdaffd00011ffd2008893f00000200006b9c000542ff19a44154d3f63e9d42543f1c22d741ac918e3e8ac1643f5da74041b52eaa3ecc3e5e3f96fa4b41b54bfb42ff1d28415481713e9d49523f1bedfa41ac7ede3e8af3323f5cbed141b4f52d3ecc38403f97042041b5544542ff20ac41544dde3e9d249e3f1bdcef41ac97f33e8b3e593f5bd43341b4a4633ecc39213f9706be41b530e942ff2430415446fc3e9cebd23f1bc9b641acbcdc9f3e8a63e33f5d1be141b46f6d3ecc60733f96ab3741b52a8c42ff27b441541dba3e9ce6933f1bdfff41ad16253e8ab5263f5c0bb141b434d63ecc30643f9713da41b501f201712abd
S3T,1,31,raw,,27553,0,,,,0,129,S3T_Table1.tsv,bda0016ffd10080ffd094000000600022c7900006ba100006d970000caafbd
S3T,1,246,,,,,,,,0,131,S3T_Table1.tsv,bdaffd00011ffd2008894000000200006ba1000542ff2b384153f4783e9ce3f53f1bf02a41ad63af3e8a87b63f5c9bde41b3f2ad3ecc34c33f97113b41b4e56742ff2ebcdc4153b6943e9ce2353f1bff0441adf2db3e8aa3ad3f5b8f2c41b3c1763ecc710c3f96879b41b4e98b42ff3240415386723e9c741b3f1c17ec41ae85063e8a02043f5cbcdca441b3982b3eccaf163f95f84d41b4c0f042ff35c441535d2f3e9c6a7f3f1c478c41af15b03e8a4a8c3f5be5af41b36dc63ecc31433f97183a41b4aca542ff394841533acc3e9c60e23f1c6e6e41afe9243e8a27993f5be7dd41b349b53ecc35a13f970b5441b496e4019f1bbd
S3T,1,31,raw,,27558,0,,,,0,132,S3T_Table1.tsv,bda0016ffd10080ffd094100000600022c7900006ba600006d97000082d8bd
S3T,1,31,raw,,27563,0,,,,0,135,S3T_Table1.tsv,bda0016ffd10080ffd094200000600022c7900006bab00006d970000ac6fbd
S3T,1,31,raw,,27568,0,,,,0,138,S3T_Table1.tsv,bda0016ffd10080ffd094300000600022c7900006bb000006d970000718dbd
S3T,1,246,,,,,,,,0,140,S3T_Table1.tsv,bdaffd00011ffd2008894300000200006bb0000542ff5ff4415197523e9bc01b3f1f7c7e41bb57a23e88e9863f5bc01a41b339ef3ecbbfaa3f97294341b39bf242ff6378415189903e9bb13f3f1fc50541bcdc78823e891c343f5b2b8f41b351953ecbf4f73f96b62241b38f8d42ff66fc415174ef3e9b9d263f201e9541bcddb01e3e8949a53f5a8eb541b37cc63ecbbb4c3f9733bf41b3814742ff6a804151415c3e9b8f2d3f206f6941befded3e8943893f5aadb941b3ad9a3ecbb6ed3f973eab41b36b1d42ff6e044151596e3e9b79533f20cff741c044d13e88c8523f5c2a4641b3dec13ecbe1c03f96dde441b3694201d898bd
S3T,1,31,raw,,27573,0,,,,0,141,S3T_Table1.tsv,bda0016ffd10080ffd094400000600022c7900006bb500006d97000003d2bd
S3T,1,245,,,,,,,,0,143,S3T_Table1.tsv,bdaffd00011ffd2008894400000200006bb5000542ff71884151c0953e9b7bf13f21419041c1974f3e8924123f5b09e941b40e1b3ecba4943f9767f541b354f542ff750c4151bcdd253e9bbe5b3f21751d41c2db4d3e88de2b3f5bdf8f41b4503a3ecba5743f97666e41b3477642ff78904151b2d33e9b6fb53f21c3c341c404473e88db8c3f5be99c41b496173ecbc8673f9712c241b354fe42ff7c144151a8833e9b97e93f22077b41c50b603e88f8623f5b897d41b4e4a63ecbfe943f96f88b41b33e7042ff7f98415238ec3e9b890d3f22245141c5f7543e88e7c93f5bbe5a41b5308e3ecc25e63f97282b41b3381001a4d7bd
