Row,TimestampUTC,TimestampMT,SourceReq,Matched,MatchedFrom,MatchedFile,BattV_Min,VWC_1_Avg,EC_1_Avg,T_1_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg,VWC_3_Avg,EC_3_Avg,T_3_Avg
0,2025-08-21 12:00:00,2025-08-21 06:00:00-0600,27,yes,dat,biochar_app/data-raw/datfiles_2025/S4B_Table2.dat,12.879510879516602,0.21785278618335724,0.629649817943573,25.44760513305664,0.32864582538604736,1.2039860486984253,25.383325576782227,0.33436134457588196,1.3620718717575073,24.716081619262695
