Row,TimestampUTC,TimestampMT,SourceReq,Matched,MatchedFrom,MatchedFile,BattV_Min,VWC_1_Avg,EC_1_Avg,T_1_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg,VWC_3_Avg,EC_3_Avg,T_3_Avg
0,2025-08-08 00:00:00,2025-08-07 18:00:00-0600,27,yes,dat,biochar_app/data-raw/datfiles_2025/S3M_Table2.dat,10.743978500366211,0.13464918732643127,0.22426959872245789,24.021739959716797,0.21013987064361572,0.358812540769577,23.193687438964844,0.31597647070884705,0.44196513295173645,22.485246658325195
