Row,TimestampUTC,TimestampMT,SourceReq,Matched,MatchedFrom,MatchedFile,BattV_Min,VWC_1_Avg,EC_1_Avg,T_1_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg,VWC_3_Avg,EC_3_Avg,T_3_Avg
0,2025-08-21 14:15:00,2025-08-21 08:15:00-0600,31,yes,dat,biochar_app/data-raw/datfiles_2025/S4B_Table1.dat,13.23123550415039,0.22486665844917297,0.658246636390686,25.386409759521484,0.329233318567276,1.1798068284988403,24.017173767089844,0.33704665303230286,1.3584799766540527,24.006099700927734
