src_file,leaf,table,frame_len,frame_hex,anchor_off,anchor_sec_le,anchor_iso,signed16_be@20,signed16_be@22,frame_number,tcp_stream
S4B_Table1.tsv,S4B,1,251,bdaffd00011ffd200d890700000200009c7d000543072cd44154703f3e7727123f38b66a41c03f8b3eaa68413f97e55941bcdc9bf93eaf7d5e3fb0cb6041be4b4f4307305841546ccf3e7752c33f39256241c223523eaa5b263f97f82241bcdca8063eaf86fa3fb0be0f41be38c9430733dc415446fc3e778ab23f39945c41c40c4a3eaa62243f97eda641bcdcb95a3eaf4b8e3fb0a55e41be1f7c4307376041542eeb3e77c61c3f39cbd941c5df733eaa6e603f97decc41bcdce6963eaf2eba3fb0893141bcddf95743073ae441540ffa3e78476e3f39e3df41c74c413eaa5b263f97f85b41bcdd0d733eaf46503fb0683441bcdddc4901978dbd,32,1790326847,2046-09-25T09:00:47+00:00,,,54,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090800000600022c7900009c8200009ce40000ffdebd,12,33555968,1991-01-24T09:06:08+00:00,-25470,0,55,0
S4B_Table1.tsv,S4B,1,252,bdaffd00011ffd200d890800000200009c82000543073e6841540c8a3e783cf43f39f9b941c85d743eaa3d713f98205541bcdd48523eaf41f23fb06ec141bcddc9c9430741ec4153e3473e77d25a3f3a9d2041c96a473eaa35943f9828a241bcdd8d5d3eaf2dd73fb05ae041bcddb56a430745704153b6943e785e273f39ba5e41ca93323eaa2e963f9835f641bcddd45b3eaee6323fb03a5441bcdda2ed430748f441539b123e78502d3f39d88441cbd5d53eaa78dc3f98423241be313e3eaef42d3fb0291141bcdd87c143074c7841535d2f3e7837b63f39fb7741cd4ad93eaa771e3f987c1441be89fa3eaf09263fb00c7441bcdd894601d311bd,20,1748895555,2045-06-02T20:19:15+00:00,,,57,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090900000600022c7900009c8700009ce400008635bd,12,33555968,1991-01-24T09:06:08+00:00,-25465,0,58,0
S4B_Table1.tsv,S4B,1,249,bdaffd00011ffd200d890900000200009c87000543074ffc415352dd3e781f3d3f3a1f4b41cec7813eaa64c33f98968341bee55c3eaefdcb3fb01a6e41bcdd7a2443075380415307393e77952d3f3afaa041d058803eaa50ac3f98aefc41bf3a0b3eaefdc93fb01c6641bcdd79014307570441524a1d3e7894553f3a645341d1e3f73eaa3bb33f98c0e541bfa9733eaf014a3fb0180741bcdd70b343075a88415303c93e78d87d3f3a7cca41d3723d3eaa09e23f98d68641c011c73eaea3ca3fb01a6e41bcdd6c2a43075e0c4152ccc53e78d87e3f3a7a9c41d4dd013ea9c9393f98fe4741c081463eae85333fb00ab441bcdd777f014464bd,32,1260337727,2029-12-09T05:48:47+00:00,,,60,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090a00000600022c7900009c8c00009ce400009634bd,12,33555968,1991-01-24T09:06:08+00:00,-25460,0,61,0
S4B_Table1.tsv,S4B,1,249,bdaffd00011ffd200d890a00000200009c8c0005430761904152b1443e78d3403f3a7e1a41d638d33ea9ea6d3f992b8141c0f0733eae8c313fb000df41bcdd75ff430765144152aa623e7874e03f3b15b541d7692d3ea9df113f9947ae41c170543eae86133fb008f541bcdd7c0143076898415299323e786fa13f3a804c41d88df93ea9ac633f99735e41c1edf73eae8d103fb002a041bcdda10e43076c1c415299323e7798ad3f3af5d141d9877d3ea9683b3f99ae9141c280cb3eae88b33fb0049541bcddb20443076fa04152a6f23e7777773f3b28ef41da54d43ea96d7a3f99dd1a41c30ed03eae8a723fb003b741bcddb872018f4dbd,24,1152471617,2026-07-09T19:00:17+00:00,,,63,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090b00000600022c7900009c9100009ce40000d27dbd,12,33555968,1991-01-24T09:06:08+00:00,-25455,0,64,0
S4B_Table1.tsv,S4B,1,248,bdaffd00011ffd200d890b00000200009c910005430773244152c5e53e778e2f3f3b02ec41db0dce3ea951843f9a00b541c3a0953eae749a3fb01f0541bcddcfd9430776a84152d3a53e7798ad3f3adc0941db97713ea95ce03f9a416041c425a23eae5b423fb040e241bcddf10e43077a2c415300583e76e12b3f3ab28941dc0cf93ea97c533f9a75cd41c4b7993eae52843fb04c7541be05ce43077db041531f4b3e76f7e33f3a708d41dc58cb3ea99e673f9a9e3641c538163eae49c73fb054fb41be2a744307813441536aef3e77079e3f3a5ce641dc98ab3eaa0d613f9acf5e41c5c3bcdc3eae35af3fb0716041be509b01bfbcddbd,28,797865790,2015-04-14T13:23:10+00:00,,,66,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090c00000600022c7900009c9600009ce40000d119bd,12,33555968,1991-01-24T09:06:08+00:00,-25450,0,67,0
S4B_Table1.tsv,S4B,1,244,bdaffd00011ffd200d890c00000200009c960005430784b84153b3243e771c963f3a3a6141dcb92d3eaa0ba23f9b090a41c645e13eae57c33fb05c6741be70504307883c4153e6b73e76be3a3f3a38a341dcb9263ea9e2903f9b3f7041c6d5673eaea3ca3fb08d2041be9a9243078bc0415389e23e76f9a53f3a41cf41dca8243eaa35933f9b676941c747af3eaef50d3fb0205541becfd143078f4441514f1e3e771ad73f3a407f41dc7cc43eaa1d1d3f9b9d2541c7bfc03eaee0f43fb03c4b41beee0c430792c84150f2473e77105d3f3a511a41dc2f093ea9fda73f9bc5c941c831c33eaf289c3fafda3441bf25fa019e89bd,32,1631205951,2041-09-09T16:45:51+00:00,,,69,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090d00000600022c7900009c9b00009ce400005897bd,12,33555968,1991-01-24T09:06:08+00:00,-25445,0,70,0
S4B_Table1.tsv,S4B,1,244,bdaffd00011ffd200d890d00000200009c9b00054307964c4150beb43e7721d73f3a3ad141dbcf173eaa32133f9bfc9d41c88f433eae703b3fb0ce3941bf4985430799d0415080d03e76fb643f3a0f9041db56153eaa49ad3f9c0d3741c8f9523eaeff8a3fb0110b41bf834d43079d5441506c2f3e765c5b3f39f16c41dac4cd3eaa33d43f9c299e41c94c953eae94ee3fb09bc341bfb46f4307a0d84150352c3e76880b3f39af7141da1d343eaa0ac33f9c5c8441c9b0543eaead663fb0a0c741bfd97a4307a45c415012c93e7606b73f3966ec41d96c7a3ea9fa263f9c73ac41c9f09a3eaef42d3fb0ce0241c0159501a345bd,20,1284900675,2030-09-19T12:51:15+00:00,,,72,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090e00000600022c7900009ca000009ce40000f0d8bd,12,33555968,1991-01-24T09:06:08+00:00,-25440,0,73,0
S4B_Table1.tsv,S4B,1,247,bdaffd00011ffd200d890e00000200009ca000054307a7e0414fecf83e75f1c03f391a7641d8a69c3ea9ea6e3f9c886d41ca2cbe3eaee1d43fb0e4b741c0574d4307ab64414fce053e758e223f38bcdd6741d7e5f03ea9efac3f9c8d7341ca7fbcdd3eaf3a153fb06ccb41c07de24307aee8414f93913e7581e63f385b8941d706a33ea9fcc63f9c79ca41ca8b2c3eae7ab63fb16c9a41c0aaee4307b26c414f89413e74d8613f37fa1a41d639933ea9c6993f9cb6bcdd41cab14b3eae677e3fb1866041c0ec544307b5f0414f523d3e74b0303f37aa2541d559dc3ea9c85a3f9cb3e441cae2643eae64003fb188ff41c125000113d3bd,32,1981430079,2052-10-15T05:14:39+00:00,,,75,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090f00000600022c7900009ca500009ce40000f1c5bd,12,33555968,1991-01-24T09:06:08+00:00,-25435,0,76,0
S4B_Table1.tsv,S4B,1,246,bdaffd00011ffd200d890f00000200009ca500054307b974414f47ed3e744e4f3f3747d741d48e3d3ea9d3b43f9ca70241caee353eae49ca3fb1ab4c41c13c154307bcdcf8414f10e93e73e5753f36f15741d397713ea9ca193f9cb33e41cb02023eae3a0e3fb1bfd441c16ce64307c07c414ef5673e73b9c53f36a24141d2cedf3ea9d5753f9ca54241cb01a43eae376f3fb1cba041c1a9734307c400414ee0c63e7312003f36453241d1ea1e3ea9c23c3f9cbcdc6b41cb038b3eaeb3843fb1c38b41c1cdcd4307c784414eb4133e7336b13f35de8641d10e403ea9d7343f9ca0e441cb0d113eaea9e63fb1dbcb41c1ff5501f856bd,20,1958283075,2052-01-21T07:31:15+00:00,,,78,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091000000600022c7900009caa00009ce40000b564bd,12,33555968,1991-01-24T09:06:08+00:00,-25430,0,79,0
S4B_Table1.tsv,S4B,1,245,bdaffd00011ffd200d891000000200009caa00054307cb08414ead333e72a3e43f357e6741d03eda3ea9ce773f9cac0741cae2c93eae9ccd3fb1eb4e41c21dfe4307ce8c414e91b23e7266bb3f35311141cf5e693ea9e4503f9c90f141cae7c33eaeb3833fb1c46c41c2491a4307d210414e72bf3e7216553f34df6041ce98203eaa01253f9c808f41cacc553eaeaba53fb1d9d341c267cb4307d594414e5e1e3e719bff3f3476f341cdbcddaa3eaa01263f9c60e241cab87c3eae994d3fb1ef0441c283724307d918414e316b3e718e063f3426fe41ccf7373eaa02053f9c681741caa3303eae90913fb1fbe641c2a4ca011121bd,32,1736324415,2045-01-08T08:20:15+00:00,,,81,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091100000600022c7900009caf00009ce400007302bd,12,33555968,1991-01-24T09:06:08+00:00,-25425,0,82,0
