TimestampUTC,BattV_Min,VWC_1_Avg,EC_1_Avg,T_1_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg,VWC_3_Avg,EC_3_Avg,T_3_Avg
2025-08-20T14:00:00Z,10.222686767578123,0.1489000171422958,0.2355533391237259,22.377439498901367,0.2299000173807144,0.3798666596412658,22.66887664794922,0.3250533044338226,0.4368933439254761,22.308687210083008
