Row,TimestampUTC,TimestampLocal,MatchScore,BattV_Min,VWC_1_Avg,EC_1_Avg,T_1_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg,VWC_3_Avg,EC_3_Avg,T_3_Avg
0,,,0.0,12.785492897033691,0.0780800133943557,0.1273999959230423,21.00374412536621,0.1628999859094619,0.2869400382041931,23.76886749267578,0.3445733487606048,1.223846673965454,24.052595138549805
1,2025-08-24 20:45:00,2025-08-24 14:45:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
2,2025-08-24 21:00:00,2025-08-24 15:00:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
3,2025-08-24 21:15:00,2025-08-24 15:15:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
4,2025-08-24 21:30:00,2025-08-24 15:30:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
5,2025-08-24 21:45:00,2025-08-24 15:45:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
6,2025-08-24 22:00:00,2025-08-24 16:00:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
7,2025-08-24 22:15:00,2025-08-24 16:15:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
8,2025-08-24 22:30:00,2025-08-24 16:30:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
9,2025-08-24 22:45:00,2025-08-24 16:45:00-0600,0.0,12.765347480773926,0.0785066708922386,0.1278266608715057,21.07590103149414,0.1628066599369049,0.2875466644763946,23.811851501464844,0.344459980726242,1.224393367767334,24.056859970092773
