TimestampUTC,BattV_Min,VWC_1_Avg,EC_1_Avg,T_1_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg,VWC_3_Avg,EC_3_Avg,T_3_Avg
2025-08-19T23:00:00+00:00,13.011559409479942,0.2801604835737136,0.5528111301602856,24.03606507085985,0.2650891954620038,0.8590154311349315,23.28444436288649,0.40168777829216373,1.2257251854865783,22.259703836133426
