year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,logger_position,irrigation_start,irrigation_end,plot_start,plot_end,baseline_vwc,arrival_threshold_vwc,arrival_time,arrival_vwc,arrival_minutes_after_irrigation_start,arrival_before_irrigation_start,gallons_strip,event_duration_hours,alt_arrival_threshold_vwc,alt_arrival_time,alt_arrival_vwc,alt_arrival_step_vwc,alt_arrival_minutes_after_irrigation_start,alt_arrival_before_irrigation_start
2024,S1_S2,west,S2,2024-04-20_S1_S2_5f2fb725,VWC_1_raw_S2_T,1,6,T,2024-04-20 10:11:00,2024-04-20 17:54:00,2024-04-19 22:11:00,2024-04-21 16:11:00,12.449,0.25,2024-04-20 11:30:00,18.981,79.0,False,62950.0,7.717,0.5,2024-04-20 11:30:00,18.981,6.529,79.0,False
2024,S1_S2,west,S2,2024-04-20_S1_S2_5f2fb725,VWC_2_raw_S2_T,2,12,T,2024-04-20 10:11:00,2024-04-20 17:54:00,2024-04-19 22:11:00,2024-04-21 16:11:00,17.826,0.25,2024-04-20 11:30:00,23.877,79.0,False,62950.0,7.717,0.5,2024-04-20 11:30:00,23.877,6.072,79.0,False
2024,S1_S2,west,S2,2024-04-20_S1_S2_5f2fb725,VWC_3_raw_S2_T,3,18,T,2024-04-20 10:11:00,2024-04-20 17:54:00,2024-04-19 22:11:00,2024-04-21 16:11:00,24.8415,0.25,2024-04-20 11:30:00,26.948,79.0,False,62950.0,7.717,0.5,2024-04-20 11:30:00,26.948,2.164,79.0,False
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_1_raw_S1_B,1,6,B,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,33.407,0.25,2024-05-11 15:45:00,33.901,530.0,False,66500.0,9.383,0.5,,,,,
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_2_raw_S1_B,2,12,B,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,38.7835,0.25,,,,,66500.0,9.383,0.5,,,,,
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_3_raw_S1_B,3,18,B,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,36.658,0.25,,,,,66500.0,9.383,0.5,,,,,
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_1_raw_S1_M,1,6,M,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,14.921,0.25,2024-05-12 10:15:00,15.733,1640.0,False,66500.0,9.383,0.5,2024-05-12 10:15:00,15.733,0.878,1640.0,False
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_2_raw_S1_M,2,12,M,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,18.7505,0.25,2024-05-12 11:30:00,19.296,1715.0,False,66500.0,9.383,0.5,2024-05-12 11:30:00,19.296,0.886,1715.0,False
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_3_raw_S1_M,3,18,M,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,32.7685,0.25,,,,,66500.0,9.383,0.5,,,,,
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_1_raw_S1_T,1,6,T,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,17.498,0.25,2024-05-12 07:30:00,29.702,1475.0,False,66500.0,9.383,0.5,2024-05-12 07:30:00,29.702,12.671,1475.0,False
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_2_raw_S1_T,2,12,T,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,17.484,0.25,2024-05-12 07:30:00,24.447,1475.0,False,66500.0,9.383,0.5,2024-05-12 07:30:00,24.447,7.623,1475.0,False
2024,S1_S2,west,S1,2024-05-11_S1_S2_4c1cd284,VWC_3_raw_S1_T,3,18,T,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,26.499,0.25,2024-05-12 07:15:00,31.027,1460.0,False,66500.0,9.383,0.5,2024-05-12 07:15:00,31.027,5.254,1460.0,False
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_1_raw_S2_B,1,6,B,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,9.6215,0.25,2024-05-12 12:00:00,10.203,1745.0,False,66500.0,9.383,0.5,,,,,
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_2_raw_S2_B,2,12,B,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,11.2365,0.25,2024-05-12 11:15:00,11.707,1700.0,False,66500.0,9.383,0.5,2024-05-12 11:15:00,11.707,1.136,1700.0,False
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_3_raw_S2_B,3,18,B,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,18.1715,0.25,2024-05-12 11:30:00,18.848,1715.0,False,66500.0,9.383,0.5,2024-05-12 11:30:00,18.848,1.458,1715.0,False
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_1_raw_S2_M,1,6,M,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,11.842,0.25,2024-05-12 08:00:00,15.955,1505.0,False,66500.0,9.383,0.5,2024-05-12 08:00:00,15.955,4.152,1505.0,False
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_2_raw_S2_M,2,12,M,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,13.65,0.25,2024-05-12 08:15:00,22.665,1520.0,False,66500.0,9.383,0.5,2024-05-12 08:15:00,22.665,8.881,1520.0,False
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_3_raw_S2_M,3,18,M,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,21.649,0.25,2024-05-12 08:15:00,25.935,1520.0,False,66500.0,9.383,0.5,2024-05-12 08:15:00,25.935,4.99,1520.0,False
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_1_raw_S2_T,1,6,T,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,12.9725,0.25,2024-05-12 08:15:00,26.341,1520.0,False,66500.0,9.383,0.5,2024-05-12 08:15:00,26.341,13.583,1520.0,False
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_2_raw_S2_T,2,12,T,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,17.727,0.25,2024-05-12 08:15:00,28.767,1520.0,False,66500.0,9.383,0.5,2024-05-12 08:15:00,28.767,11.298,1520.0,False
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_3_raw_S2_T,3,18,T,2024-05-11 06:55:00,2024-05-11 16:18:00,2024-05-10 18:55:00,2024-05-12 12:55:00,25.418,0.25,2024-05-12 08:15:00,29.083,1520.0,False,66500.0,9.383,0.5,2024-05-12 08:15:00,29.083,3.99,1520.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_1_raw_S1_B,1,6,B,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,31.5325,0.25,2024-06-01 21:30:00,31.809,205.0,False,81250.0,13.683,0.5,2024-06-02 05:30:00,28.169,0.554,685.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_2_raw_S1_B,2,12,B,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,31.5825,0.25,2024-06-01 20:00:00,31.991,115.0,False,81250.0,13.683,0.5,2024-06-02 07:15:00,34.193,0.762,790.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_3_raw_S1_B,3,18,B,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,30.946,0.25,2024-06-02 08:00:00,31.465,835.0,False,81250.0,13.683,0.5,2024-06-02 09:00:00,33.891,1.804,895.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_1_raw_S1_M,1,6,M,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,12.874,0.25,2024-06-01 21:45:00,13.417,220.0,False,81250.0,13.683,0.5,2024-06-01 22:30:00,16.485,2.798,265.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_2_raw_S1_M,2,12,M,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,17.091,0.25,2024-06-01 22:45:00,17.371,280.0,False,81250.0,13.683,0.5,2024-06-01 23:30:00,18.245,0.506,325.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_3_raw_S1_M,3,18,M,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,29.819,0.25,2024-06-02 00:30:00,30.594,385.0,False,81250.0,13.683,0.5,2024-06-02 00:30:00,30.594,0.696,385.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_1_raw_S1_T,1,6,T,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,16.266,0.25,2024-06-01 18:30:00,18.497,25.0,False,81250.0,13.683,0.5,2024-06-01 18:30:00,18.497,2.155,25.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_2_raw_S1_T,2,12,T,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,14.493,0.25,2024-06-01 18:30:00,17.878,25.0,False,81250.0,13.683,0.5,2024-06-01 18:30:00,17.878,3.332,25.0,False
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_3_raw_S1_T,3,18,T,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,18.5795,0.25,2024-06-01 18:30:00,25.375,25.0,False,81250.0,13.683,0.5,2024-06-01 18:30:00,25.375,6.795,25.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_1_raw_S2_B,1,6,B,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,9.3655,0.25,2024-06-01 21:45:00,10.11,220.0,False,81250.0,13.683,0.5,2024-06-01 21:45:00,10.11,0.581,220.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_2_raw_S2_B,2,12,B,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,7.3895,0.25,2024-06-01 21:15:00,9.315,190.0,False,81250.0,13.683,0.5,2024-06-01 21:15:00,9.315,1.744,190.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_3_raw_S2_B,3,18,B,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,7.1955,0.25,2024-06-01 21:30:00,7.515,205.0,False,81250.0,13.683,0.5,2024-06-01 21:45:00,14.521,7.006,220.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_1_raw_S2_M,1,6,M,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,12.755,0.25,2024-06-01 19:30:00,22.533,85.0,False,81250.0,13.683,0.5,2024-06-01 19:30:00,22.533,9.539,85.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_2_raw_S2_M,2,12,M,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,11.672,0.25,2024-06-01 19:45:00,18.898,100.0,False,81250.0,13.683,0.5,2024-06-01 19:45:00,18.898,7.084,100.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_3_raw_S2_M,3,18,M,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,8.051,0.25,2024-06-01 19:30:00,8.325,85.0,False,81250.0,13.683,0.5,2024-06-01 19:45:00,23.59,15.265,100.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_1_raw_S2_T,1,6,T,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,12.3265,0.25,2024-06-01 19:30:00,35.413,85.0,False,81250.0,13.683,0.5,2024-06-01 19:30:00,35.413,23.117,85.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_2_raw_S2_T,2,12,T,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,15.9915,0.25,2024-06-01 19:30:00,31.403,85.0,False,81250.0,13.683,0.5,2024-06-01 19:30:00,31.403,15.368,85.0,False
2024,S1_S2,west,S2,2024-06-01_S1_S2_ef46e32f,VWC_3_raw_S2_T,3,18,T,2024-06-01 18:05:00,2024-06-02 07:46:00,2024-06-01 06:05:00,2024-06-03 00:05:00,18.6355,0.25,2024-06-01 19:30:00,25.717,85.0,False,81250.0,13.683,0.5,2024-06-01 19:30:00,25.717,7.102,85.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_1_raw_S1_B,1,6,B,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,26.205,0.25,2024-06-22 11:30:00,26.713,210.0,False,47100.0,7.817,0.5,2024-06-22 17:00:00,27.496,1.141,540.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_2_raw_S1_B,2,12,B,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,25.731,0.25,2024-06-22 14:15:00,26.073,375.0,False,47100.0,7.817,0.5,2024-06-22 17:15:00,28.491,0.652,555.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_3_raw_S1_B,3,18,B,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,32.456,0.25,2024-06-22 16:30:00,32.921,510.0,False,47100.0,7.817,0.5,2024-06-22 16:00:00,32.599,0.549,480.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_1_raw_S1_M,1,6,M,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,12.373,0.25,2024-06-22 10:00:00,12.679,120.0,False,47100.0,7.817,0.5,2024-06-22 10:15:00,13.582,0.903,135.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_2_raw_S1_M,2,12,M,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,17.01,0.25,2024-06-22 12:00:00,18.227,240.0,False,47100.0,7.817,0.5,2024-06-22 12:00:00,18.227,1.053,240.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_3_raw_S1_M,3,18,M,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,33.129,0.25,2024-06-22 12:45:00,33.906,285.0,False,47100.0,7.817,0.5,2024-06-22 12:45:00,33.906,0.616,285.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_1_raw_S1_T,1,6,T,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,18.097,0.25,2024-06-22 08:30:00,22.983,30.0,False,47100.0,7.817,0.5,2024-06-22 08:30:00,22.983,4.94,30.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_2_raw_S1_T,2,12,T,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,17.003,0.25,2024-06-22 08:30:00,27.21,30.0,False,47100.0,7.817,0.5,2024-06-22 08:30:00,27.21,10.202,30.0,False
2024,S1_S2,west,S1,2024-06-22_S1_S2_e95bd875,VWC_3_raw_S1_T,3,18,T,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,23.953,0.25,2024-06-22 08:30:00,37.739,30.0,False,47100.0,7.817,0.5,2024-06-22 08:30:00,37.739,13.689,30.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_1_raw_S2_B,1,6,B,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,8.713,0.25,2024-06-22 11:30:00,9.008,210.0,False,47100.0,7.817,0.5,2024-06-22 11:45:00,9.897,0.889,225.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_2_raw_S2_B,2,12,B,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,6.985,0.25,2024-06-22 11:00:00,8.567,180.0,False,47100.0,7.817,0.5,2024-06-22 11:00:00,8.567,1.492,180.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_3_raw_S2_B,3,18,B,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,6.805,0.25,2024-06-22 11:15:00,9.63,195.0,False,47100.0,7.817,0.5,2024-06-22 11:15:00,9.63,2.835,195.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_1_raw_S2_M,1,6,M,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,12.774,0.25,2024-06-22 09:00:00,13.868,60.0,False,47100.0,7.817,0.5,2024-06-22 09:00:00,13.868,1.148,60.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_2_raw_S2_M,2,12,M,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,12.534,0.25,2024-06-22 09:15:00,22.486,75.0,False,47100.0,7.817,0.5,2024-06-22 09:15:00,22.486,9.911,75.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_3_raw_S2_M,3,18,M,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,24.263,0.25,2024-06-22 09:15:00,31.605,75.0,False,47100.0,7.817,0.5,2024-06-22 09:15:00,31.605,7.306,75.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_1_raw_S2_T,1,6,T,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,10.019,0.25,2024-06-22 09:15:00,14.449,75.0,False,47100.0,7.817,0.5,2024-06-22 09:15:00,14.449,4.386,75.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_2_raw_S2_T,2,12,T,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,16.481,0.25,2024-06-22 09:15:00,19.444,75.0,False,47100.0,7.817,0.5,2024-06-22 09:15:00,19.444,3.017,75.0,False
2024,S1_S2,west,S2,2024-06-22_S1_S2_e95bd875,VWC_3_raw_S2_T,3,18,T,2024-06-22 08:00:00,2024-06-22 15:49:00,2024-06-21 20:00:00,2024-06-23 14:00:00,18.548,0.25,2024-06-22 09:15:00,19.706,75.0,False,47100.0,7.817,0.5,2024-06-22 09:15:00,19.706,1.081,75.0,False
2024,S1_S2,west,S1,2024-07-20_S1_S2_6d735351,VWC_1_raw_S1_B,1,6,B,2024-07-20 08:54:00,2024-07-20 17:43:00,2024-07-19 20:54:00,2024-07-21 14:54:00,23.352,0.25,2024-07-20 13:15:00,23.725,261.0,False,55550.0,8.817,0.5,2024-07-20 18:15:00,27.619,1.332,561.0,False
2024,S1_S2,west,S1,2024-07-20_S1_S2_6d735351,VWC_2_raw_S1_B,2,12,B,2024-07-20 08:54:00,2024-07-20 17:43:00,2024-07-19 20:54:00,2024-07-21 14:54:00,19.614,0.25,2024-07-20 16:45:00,20.058,471.0,False,55550.0,8.817,0.5,2024-07-20 18:15:00,22.209,0.704,561.0,False
2024,S1_S2,west,S1,2024-07-20_S1_S2_6d735351,VWC_3_raw_S1_B,3,18,B,2024-07-20 08:54:00,2024-07-20 17:43:00,2024-07-19 20:54:00,2024-07-21 14:54:00,21.306,0.25,2024-07-20 18:30:00,21.633,576.0,False,55550.0,8.817,0.5,2024-07-20 18:45:00,22.174,0.541,591.0,False
2024,S1_S2,west,S1,2024-07-20_S1_S2_6d735351,VWC_1_raw_S1_M,1,6,M,2024-07-20 08:54:00,2024-07-20 17:43:00,2024-07-19 20:54:00,2024-07-21 14:54:00,12.0795,0.25,2024-07-20 12:30:00,12.45,216.0,False,55550.0,8.817,0.5,2024-07-20 13:15:00,17.434,4.713,261.0,False
2024,S1_S2,west,S1,2024-07-20_S1_S2_6d735351,VWC_2_raw_S1_M,2,12,M,2024-07-20 08:54:00,2024-07-20 17:43:00,2024-07-19 20:54:00,2024-07-21 14:54:00,15.349,0.25,2024-07-20 14:30:00,15.707,336.0,False,55550.0,8.817,0.5,2024-07-20 14:45:00,19.105,3.398,351.0,False
