year,event_id,strip,logger_position,arrival_6in_min,arrival_12in_min,arrival_18in_min,arrival_order,expected_order,order_class,alt_arrival_6in_min,alt_arrival_12in_min,alt_arrival_18in_min,alt_arrival_order,alt_expected_order,alt_order_class,alt_before_start_depths,any_alt_before_start,all_alt_before_start,arrival_6in_T_min,arrival_6in_M_min,arrival_6in_B_min,arrival_6in_logger_order_class,alt_arrival_6in_T_min,alt_arrival_6in_M_min,alt_arrival_6in_B_min,alt_arrival_6in_logger_order_class,arrival_12in_T_min,arrival_12in_M_min,arrival_12in_B_min,arrival_12in_logger_order_class,alt_arrival_12in_T_min,alt_arrival_12in_M_min,alt_arrival_12in_B_min,alt_arrival_12in_logger_order_class,arrival_18in_T_min,arrival_18in_M_min,arrival_18in_B_min,arrival_18in_logger_order_class,alt_arrival_18in_T_min,alt_arrival_18in_M_min,alt_arrival_18in_B_min,alt_arrival_18in_logger_order_class,any_bottom_before_top_or_middle,any_alt_bottom_before_top_or_middle,any_all_loggers_before_start
2024,2024-08-10_S1_S2_de427086,S1,B,490.0,505.0,655.0,6→12→18,True,expected,535.0,580.0,655.0,6→12→18,True,expected,,False,False,145.0,325.0,490.0,expected,145.0,325.0,535.0,expected,145.0,400.0,505.0,expected,145.0,400.0,580.0,expected,145.0,490.0,655.0,expected,160.0,490.0,655.0,expected,False,False,False
2024,2024-08-10_S1_S2_de427086,S1,M,325.0,400.0,490.0,6→12→18,True,expected,325.0,400.0,490.0,6→12→18,True,expected,,False,False,145.0,325.0,490.0,expected,145.0,325.0,535.0,expected,145.0,400.0,505.0,expected,145.0,400.0,580.0,expected,145.0,490.0,655.0,expected,160.0,490.0,655.0,expected,False,False,False
2024,2024-08-10_S1_S2_de427086,S1,T,145.0,145.0,145.0,6→12→18,True,expected,145.0,145.0,160.0,6→12→18,True,expected,,False,False,145.0,325.0,490.0,expected,145.0,325.0,535.0,expected,145.0,400.0,505.0,expected,145.0,400.0,580.0,expected,145.0,490.0,655.0,expected,160.0,490.0,655.0,expected,False,False,False
2024,2024-08-10_S1_S2_de427086,S2,B,295.0,280.0,280.0,12→18→6,False,12_before_6,295.0,280.0,280.0,12→18→6,False,12_before_6,,False,False,25.0,115.0,295.0,expected,25.0,115.0,295.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,False,False,False
2024,2024-08-10_S1_S2_de427086,S2,M,115.0,115.0,115.0,6→12→18,True,expected,115.0,115.0,115.0,6→12→18,True,expected,,False,False,25.0,115.0,295.0,expected,25.0,115.0,295.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,False,False,False
2024,2024-08-10_S1_S2_de427086,S2,T,25.0,25.0,25.0,6→12→18,True,expected,25.0,25.0,25.0,6→12→18,True,expected,,False,False,25.0,115.0,295.0,expected,25.0,115.0,295.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,25.0,115.0,280.0,expected,False,False,False
2024,2024-08-23_S3_S4_0b64e5f5,S3,B,13.0,13.0,13.0,6→12→18,True,expected,-17.0,-2.0,13.0,6→12→18,True,expected,"6,12",True,False,178.0,58.0,13.0,bottom_before_top_or_middle,178.0,-32.0,-17.0,bottom_before_top_or_middle,178.0,478.0,13.0,bottom_before_top_or_middle,178.0,-32.0,-2.0,bottom_before_top_or_middle,178.0,13.0,13.0,bottom_before_top_or_middle,193.0,-32.0,13.0,bottom_before_top_or_middle,True,True,False
2024,2024-08-23_S3_S4_0b64e5f5,S3,M,58.0,478.0,13.0,18→6→12,False,18_before_12,-32.0,-32.0,-32.0,6→12→18,True,expected,"6,12,18",True,True,178.0,58.0,13.0,bottom_before_top_or_middle,178.0,-32.0,-17.0,bottom_before_top_or_middle,178.0,478.0,13.0,bottom_before_top_or_middle,178.0,-32.0,-2.0,bottom_before_top_or_middle,178.0,13.0,13.0,bottom_before_top_or_middle,193.0,-32.0,13.0,bottom_before_top_or_middle,True,True,False
2024,2024-08-23_S3_S4_0b64e5f5,S3,T,178.0,178.0,178.0,6→12→18,True,expected,178.0,178.0,193.0,6→12→18,True,expected,,False,False,178.0,58.0,13.0,bottom_before_top_or_middle,178.0,-32.0,-17.0,bottom_before_top_or_middle,178.0,478.0,13.0,bottom_before_top_or_middle,178.0,-32.0,-2.0,bottom_before_top_or_middle,178.0,13.0,13.0,bottom_before_top_or_middle,193.0,-32.0,13.0,bottom_before_top_or_middle,True,True,False
2024,2024-08-23_S3_S4_0b64e5f5,S4,B,628.0,748.0,,6→12,False,missing_depths,628.0,,,6,False,missing_depths,,False,False,163.0,373.0,628.0,expected,163.0,373.0,628.0,expected,163.0,433.0,748.0,expected,163.0,433.0,,missing_loggers,163.0,478.0,,missing_loggers,163.0,478.0,,missing_loggers,False,False,False
2024,2024-08-23_S3_S4_0b64e5f5,S4,M,373.0,433.0,478.0,6→12→18,True,expected,373.0,433.0,478.0,6→12→18,True,expected,,False,False,163.0,373.0,628.0,expected,163.0,373.0,628.0,expected,163.0,433.0,748.0,expected,163.0,433.0,,missing_loggers,163.0,478.0,,missing_loggers,163.0,478.0,,missing_loggers,False,False,False
2024,2024-08-23_S3_S4_0b64e5f5,S4,T,163.0,163.0,163.0,6→12→18,True,expected,163.0,163.0,163.0,6→12→18,True,expected,,False,False,163.0,373.0,628.0,expected,163.0,373.0,628.0,expected,163.0,433.0,748.0,expected,163.0,433.0,,missing_loggers,163.0,478.0,,missing_loggers,163.0,478.0,,missing_loggers,False,False,False
2024,2024-09-06_S3_S4_9e0ce675,S3,B,12.0,12.0,12.0,6→12→18,True,expected,-18.0,-3.0,12.0,6→12→18,True,expected,"6,12",True,False,177.0,27.0,12.0,bottom_before_top_or_middle,192.0,-33.0,-18.0,bottom_before_top_or_middle,177.0,,12.0,some_loggers_arrived_before_start,177.0,-33.0,-3.0,bottom_before_top_or_middle,192.0,12.0,12.0,bottom_before_top_or_middle,192.0,-33.0,12.0,bottom_before_top_or_middle,True,True,False
2024,2024-09-06_S3_S4_9e0ce675,S3,M,27.0,,12.0,18→6,False,all_depths_arrived_before_start,-33.0,-33.0,-33.0,6→12→18,True,expected,"6,12,18",True,True,177.0,27.0,12.0,bottom_before_top_or_middle,192.0,-33.0,-18.0,bottom_before_top_or_middle,177.0,,12.0,some_loggers_arrived_before_start,177.0,-33.0,-3.0,bottom_before_top_or_middle,192.0,12.0,12.0,bottom_before_top_or_middle,192.0,-33.0,12.0,bottom_before_top_or_middle,True,True,False
2024,2024-09-06_S3_S4_9e0ce675,S3,T,177.0,177.0,192.0,6→12→18,True,expected,192.0,177.0,192.0,12→6→18,False,12_before_6,,False,False,177.0,27.0,12.0,bottom_before_top_or_middle,192.0,-33.0,-18.0,bottom_before_top_or_middle,177.0,,12.0,some_loggers_arrived_before_start,177.0,-33.0,-3.0,bottom_before_top_or_middle,192.0,12.0,12.0,bottom_before_top_or_middle,192.0,-33.0,12.0,bottom_before_top_or_middle,True,True,False
2024,2024-09-06_S3_S4_9e0ce675,S4,B,222.0,312.0,,6→12,False,missing_depths,207.0,312.0,387.0,6→12→18,True,expected,,False,False,162.0,327.0,222.0,bottom_before_top_or_middle,162.0,327.0,207.0,bottom_before_top_or_middle,162.0,342.0,312.0,bottom_before_top_or_middle,162.0,342.0,312.0,bottom_before_top_or_middle,162.0,372.0,,missing_loggers,162.0,372.0,387.0,expected,True,True,False
2024,2024-09-06_S3_S4_9e0ce675,S4,M,327.0,342.0,372.0,6→12→18,True,expected,327.0,342.0,372.0,6→12→18,True,expected,,False,False,162.0,327.0,222.0,bottom_before_top_or_middle,162.0,327.0,207.0,bottom_before_top_or_middle,162.0,342.0,312.0,bottom_before_top_or_middle,162.0,342.0,312.0,bottom_before_top_or_middle,162.0,372.0,,missing_loggers,162.0,372.0,387.0,expected,True,True,False
2024,2024-09-06_S3_S4_9e0ce675,S4,T,162.0,162.0,162.0,6→12→18,True,expected,162.0,162.0,162.0,6→12→18,True,expected,,False,False,162.0,327.0,222.0,bottom_before_top_or_middle,162.0,327.0,207.0,bottom_before_top_or_middle,162.0,342.0,312.0,bottom_before_top_or_middle,162.0,342.0,312.0,bottom_before_top_or_middle,162.0,372.0,,missing_loggers,162.0,372.0,387.0,expected,True,True,False
2024,2024-09-07_S1_S2_b15b9a0a,S1,B,637.0,577.0,637.0,12→6→18,False,12_before_6,637.0,577.0,637.0,12→6→18,False,12_before_6,,False,False,142.0,352.0,637.0,expected,142.0,352.0,637.0,expected,142.0,412.0,577.0,expected,142.0,412.0,577.0,expected,157.0,442.0,637.0,expected,157.0,442.0,637.0,expected,False,False,False
2024,2024-09-07_S1_S2_b15b9a0a,S1,M,352.0,412.0,442.0,6→12→18,True,expected,352.0,412.0,442.0,6→12→18,True,expected,,False,False,142.0,352.0,637.0,expected,142.0,352.0,637.0,expected,142.0,412.0,577.0,expected,142.0,412.0,577.0,expected,157.0,442.0,637.0,expected,157.0,442.0,637.0,expected,False,False,False
2024,2024-09-07_S1_S2_b15b9a0a,S1,T,142.0,142.0,157.0,6→12→18,True,expected,142.0,142.0,157.0,6→12→18,True,expected,,False,False,142.0,352.0,637.0,expected,142.0,352.0,637.0,expected,142.0,412.0,577.0,expected,142.0,412.0,577.0,expected,157.0,442.0,637.0,expected,157.0,442.0,637.0,expected,False,False,False
2024,2024-09-07_S1_S2_b15b9a0a,S2,B,322.0,307.0,307.0,12→18→6,False,12_before_6,322.0,307.0,307.0,12→18→6,False,12_before_6,,False,False,22.0,127.0,322.0,expected,22.0,127.0,322.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,False,False,False
2024,2024-09-07_S1_S2_b15b9a0a,S2,M,127.0,127.0,127.0,6→12→18,True,expected,127.0,127.0,127.0,6→12→18,True,expected,,False,False,22.0,127.0,322.0,expected,22.0,127.0,322.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,False,False,False
2024,2024-09-07_S1_S2_b15b9a0a,S2,T,22.0,22.0,22.0,6→12→18,True,expected,22.0,22.0,22.0,6→12→18,True,expected,,False,False,22.0,127.0,322.0,expected,22.0,127.0,322.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,22.0,127.0,307.0,expected,False,False,False
2024,2024-09-20_S3_S4_032d9e33,S3,B,33.0,48.0,78.0,6→12→18,True,expected,33.0,48.0,78.0,6→12→18,True,expected,,False,False,123.0,3.0,33.0,bottom_before_top_or_middle,168.0,3.0,33.0,bottom_before_top_or_middle,168.0,3.0,48.0,bottom_before_top_or_middle,168.0,3.0,48.0,bottom_before_top_or_middle,183.0,18.0,78.0,bottom_before_top_or_middle,183.0,18.0,78.0,bottom_before_top_or_middle,True,True,False
2024,2024-09-20_S3_S4_032d9e33,S3,M,3.0,3.0,18.0,6→12→18,True,expected,3.0,3.0,18.0,6→12→18,True,expected,,False,False,123.0,3.0,33.0,bottom_before_top_or_middle,168.0,3.0,33.0,bottom_before_top_or_middle,168.0,3.0,48.0,bottom_before_top_or_middle,168.0,3.0,48.0,bottom_before_top_or_middle,183.0,18.0,78.0,bottom_before_top_or_middle,183.0,18.0,78.0,bottom_before_top_or_middle,True,True,False
2024,2024-09-20_S3_S4_032d9e33,S3,T,123.0,168.0,183.0,6→12→18,True,expected,168.0,168.0,183.0,6→12→18,True,expected,,False,False,123.0,3.0,33.0,bottom_before_top_or_middle,168.0,3.0,33.0,bottom_before_top_or_middle,168.0,3.0,48.0,bottom_before_top_or_middle,168.0,3.0,48.0,bottom_before_top_or_middle,183.0,18.0,78.0,bottom_before_top_or_middle,183.0,18.0,78.0,bottom_before_top_or_middle,True,True,False
2024,2024-09-20_S3_S4_032d9e33,S4,B,,,,none,False,missing_depths,,,,none,False,missing_depths,,False,False,168.0,,,missing_loggers,168.0,,,missing_loggers,168.0,,,missing_loggers,168.0,,,missing_loggers,213.0,,,missing_loggers,168.0,,,missing_loggers,False,False,False
2024,2024-09-20_S3_S4_032d9e33,S4,M,,,,none,False,missing_depths,,,,none,False,missing_depths,,False,False,168.0,,,missing_loggers,168.0,,,missing_loggers,168.0,,,missing_loggers,168.0,,,missing_loggers,213.0,,,missing_loggers,168.0,,,missing_loggers,False,False,False
2024,2024-09-20_S3_S4_032d9e33,S4,T,168.0,168.0,213.0,6→12→18,True,expected,168.0,168.0,168.0,6→12→18,True,expected,,False,False,168.0,,,missing_loggers,168.0,,,missing_loggers,168.0,,,missing_loggers,168.0,,,missing_loggers,213.0,,,missing_loggers,168.0,,,missing_loggers,False,False,False
2024,2024-10-04_S3_S4_bf53dc9a,S3,B,5.0,5.0,5.0,6→12→18,True,expected,-10.0,-10.0,5.0,6→12→18,True,expected,"6,12",True,False,155.0,5.0,5.0,bottom_before_top_or_middle,155.0,-55.0,-10.0,bottom_before_top_or_middle,155.0,,5.0,some_loggers_arrived_before_start,155.0,-55.0,-10.0,bottom_before_top_or_middle,170.0,5.0,5.0,bottom_before_top_or_middle,170.0,-40.0,5.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-04_S3_S4_bf53dc9a,S3,M,5.0,,5.0,6→18,False,all_depths_arrived_before_start,-55.0,-55.0,-40.0,6→12→18,True,expected,"6,12,18",True,True,155.0,5.0,5.0,bottom_before_top_or_middle,155.0,-55.0,-10.0,bottom_before_top_or_middle,155.0,,5.0,some_loggers_arrived_before_start,155.0,-55.0,-10.0,bottom_before_top_or_middle,170.0,5.0,5.0,bottom_before_top_or_middle,170.0,-40.0,5.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-04_S3_S4_bf53dc9a,S3,T,155.0,155.0,170.0,6→12→18,True,expected,155.0,155.0,170.0,6→12→18,True,expected,,False,False,155.0,5.0,5.0,bottom_before_top_or_middle,155.0,-55.0,-10.0,bottom_before_top_or_middle,155.0,,5.0,some_loggers_arrived_before_start,155.0,-55.0,-10.0,bottom_before_top_or_middle,170.0,5.0,5.0,bottom_before_top_or_middle,170.0,-40.0,5.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-04_S3_S4_bf53dc9a,S4,B,140.0,200.0,305.0,6→12→18,True,expected,185.0,245.0,305.0,6→12→18,True,expected,,False,False,155.0,290.0,140.0,bottom_before_top_or_middle,155.0,290.0,185.0,bottom_before_top_or_middle,155.0,320.0,200.0,bottom_before_top_or_middle,155.0,320.0,245.0,bottom_before_top_or_middle,155.0,350.0,305.0,bottom_before_top_or_middle,155.0,350.0,305.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-04_S3_S4_bf53dc9a,S4,M,290.0,320.0,350.0,6→12→18,True,expected,290.0,320.0,350.0,6→12→18,True,expected,,False,False,155.0,290.0,140.0,bottom_before_top_or_middle,155.0,290.0,185.0,bottom_before_top_or_middle,155.0,320.0,200.0,bottom_before_top_or_middle,155.0,320.0,245.0,bottom_before_top_or_middle,155.0,350.0,305.0,bottom_before_top_or_middle,155.0,350.0,305.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-04_S3_S4_bf53dc9a,S4,T,155.0,155.0,155.0,6→12→18,True,expected,155.0,155.0,155.0,6→12→18,True,expected,,False,False,155.0,290.0,140.0,bottom_before_top_or_middle,155.0,290.0,185.0,bottom_before_top_or_middle,155.0,320.0,200.0,bottom_before_top_or_middle,155.0,320.0,245.0,bottom_before_top_or_middle,155.0,350.0,305.0,bottom_before_top_or_middle,155.0,350.0,305.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-18_S3_S4_e3314155,S3,B,,11.0,11.0,12→18,False,all_depths_arrived_before_start,-34.0,-19.0,-4.0,6→12→18,True,expected,"6,12,18",True,True,161.0,11.0,,some_loggers_arrived_before_start,161.0,-49.0,-34.0,bottom_before_top_or_middle,161.0,,11.0,some_loggers_arrived_before_start,161.0,-49.0,-19.0,bottom_before_top_or_middle,161.0,11.0,11.0,bottom_before_top_or_middle,161.0,-34.0,-4.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-18_S3_S4_e3314155,S3,M,11.0,,11.0,6→18,False,all_depths_arrived_before_start,-49.0,-49.0,-34.0,6→12→18,True,expected,"6,12,18",True,True,161.0,11.0,,some_loggers_arrived_before_start,161.0,-49.0,-34.0,bottom_before_top_or_middle,161.0,,11.0,some_loggers_arrived_before_start,161.0,-49.0,-19.0,bottom_before_top_or_middle,161.0,11.0,11.0,bottom_before_top_or_middle,161.0,-34.0,-4.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-18_S3_S4_e3314155,S3,T,161.0,161.0,161.0,6→12→18,True,expected,161.0,161.0,161.0,6→12→18,True,expected,,False,False,161.0,11.0,,some_loggers_arrived_before_start,161.0,-49.0,-34.0,bottom_before_top_or_middle,161.0,,11.0,some_loggers_arrived_before_start,161.0,-49.0,-19.0,bottom_before_top_or_middle,161.0,11.0,11.0,bottom_before_top_or_middle,161.0,-34.0,-4.0,bottom_before_top_or_middle,True,True,False
2024,2024-10-18_S3_S4_e3314155,S4,M,296.0,326.0,371.0,6→12→18,True,expected,296.0,326.0,371.0,6→12→18,True,expected,,False,False,161.0,296.0,,missing_loggers,161.0,296.0,,missing_loggers,161.0,326.0,,missing_loggers,161.0,326.0,,missing_loggers,146.0,371.0,,missing_loggers,161.0,371.0,,missing_loggers,False,False,False
2024,2024-10-18_S3_S4_e3314155,S4,T,161.0,161.0,146.0,18→6→12,False,18_before_12,161.0,161.0,161.0,6→12→18,True,expected,,False,False,161.0,296.0,,missing_loggers,161.0,296.0,,missing_loggers,161.0,326.0,,missing_loggers,161.0,326.0,,missing_loggers,146.0,371.0,,missing_loggers,161.0,371.0,,missing_loggers,False,False,False
