year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,logger_position,irrigation_start,irrigation_end,plot_start,plot_end,baseline_vwc,arrival_threshold_vwc,arrival_time,arrival_vwc,arrival_minutes_after_irrigation_start,arrival_before_irrigation_start,gallons_strip,event_duration_hours,alt_arrival_threshold_vwc,alt_arrival_time,alt_arrival_vwc,alt_arrival_step_vwc,alt_arrival_minutes_after_irrigation_start,alt_arrival_before_irrigation_start
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,VWC_2_raw_S4_B,2,12,B,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 02:54:00,2026-04-22 20:54:00,25.214,0.25,2026-04-22 00:15:00,25.748,561.0,False,110850.0,17.967,0.5,2026-04-22 01:15:00,26.997,0.546,621.0,False
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,VWC_3_raw_S4_B,3,18,B,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 02:54:00,2026-04-22 20:54:00,17.556,0.25,2026-04-22 01:30:00,18.069,636.0,False,110850.0,17.967,0.5,2026-04-22 02:30:00,20.147,1.412,696.0,False
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,VWC_1_raw_S4_M,1,6,M,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 02:54:00,2026-04-22 20:54:00,11.546,0.25,2026-04-21 18:00:00,14.449,186.0,False,110850.0,17.967,0.5,2026-04-21 18:00:00,14.449,2.784,186.0,False
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,VWC_2_raw_S4_M,2,12,M,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 02:54:00,2026-04-22 20:54:00,10.552,0.25,2026-04-21 18:00:00,11.874,186.0,False,110850.0,17.967,0.5,2026-04-21 18:00:00,11.874,1.398,186.0,False
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,VWC_3_raw_S4_M,3,18,M,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 02:54:00,2026-04-22 20:54:00,11.715,0.25,2026-04-21 18:30:00,16.41,216.0,False,110850.0,17.967,0.5,2026-04-21 18:30:00,16.41,4.534,216.0,False
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,VWC_1_raw_S4_T,1,6,T,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 02:54:00,2026-04-22 20:54:00,9.561,0.25,2026-04-21 16:15:00,17.414,81.0,False,110850.0,17.967,0.5,2026-04-21 16:15:00,17.414,7.675,81.0,False
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,VWC_2_raw_S4_T,2,12,T,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 02:54:00,2026-04-22 20:54:00,15.282,0.25,2026-04-21 16:15:00,19.902,81.0,False,110850.0,17.967,0.5,2026-04-21 16:15:00,19.902,4.637,81.0,False
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,VWC_3_raw_S4_T,3,18,T,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 02:54:00,2026-04-22 20:54:00,24.692,0.25,2026-04-21 16:15:00,28.789,81.0,False,110850.0,17.967,0.5,2026-04-21 16:15:00,28.789,4.209,81.0,False
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_1_raw_S3_B,1,6,B,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,34.311,0.25,,,,,90350.0,10.233,0.5,2026-05-08 07:00:00,20.766,1.85,-120.0,True
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_2_raw_S3_B,2,12,B,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,29.931,0.25,,,,,90350.0,10.233,0.5,2026-05-08 07:15:00,23.376,1.973,-105.0,True
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_3_raw_S3_B,3,18,B,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,26.531,0.25,2026-05-08 09:00:00,29.914,0.0,False,90350.0,10.233,0.5,2026-05-08 07:30:00,17.897,3.865,-90.0,True
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_1_raw_S3_M,1,6,M,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,40.647,0.25,,,,,90350.0,10.233,0.5,2026-05-08 04:15:00,35.667,16.621,-285.0,True
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_2_raw_S3_M,2,12,M,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,36.693,0.25,,,,,90350.0,10.233,0.5,2026-05-08 04:15:00,32.603,9.854,-285.0,True
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_3_raw_S3_M,3,18,M,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,38.779,0.25,,,,,90350.0,10.233,0.5,2026-05-08 04:15:00,30.753,6.062,-285.0,True
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_1_raw_S3_T,1,6,T,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,25.031,0.25,2026-05-08 12:15:00,25.498,195.0,False,90350.0,10.233,0.5,2026-05-08 12:15:00,25.498,0.591,195.0,False
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_2_raw_S3_T,2,12,T,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,26.966,0.25,2026-05-08 17:45:00,27.568,525.0,False,90350.0,10.233,0.5,2026-05-08 17:45:00,27.568,0.717,525.0,False
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_3_raw_S3_T,3,18,T,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,42.428,0.25,2026-05-08 19:30:00,42.767,630.0,False,90350.0,10.233,0.5,2026-05-08 20:45:00,44.558,0.607,705.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_1_raw_S4_B,1,6,B,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,28.762,0.25,2026-05-08 11:30:00,29.979,150.0,False,90350.0,10.233,0.5,2026-05-08 12:45:00,31.353,0.53,225.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_2_raw_S4_B,2,12,B,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,32.632,0.25,2026-05-08 14:30:00,33.171,330.0,False,90350.0,10.233,0.5,2026-05-08 15:15:00,38.617,5.049,375.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_3_raw_S4_B,3,18,B,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,29.907,0.25,2026-05-08 14:00:00,30.568,300.0,False,90350.0,10.233,0.5,2026-05-08 15:00:00,31.798,0.502,360.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_1_raw_S4_M,1,6,M,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,14.557,0.25,2026-05-08 11:30:00,21.946,150.0,False,90350.0,10.233,0.5,2026-05-08 11:30:00,21.946,7.445,150.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_2_raw_S4_M,2,12,M,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,15.975,0.25,2026-05-08 11:30:00,17.769,150.0,False,90350.0,10.233,0.5,2026-05-08 11:30:00,17.769,1.894,150.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_3_raw_S4_M,3,18,M,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,21.782,0.25,2026-05-08 11:45:00,23.719,165.0,False,90350.0,10.233,0.5,2026-05-08 11:45:00,23.719,1.946,165.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_1_raw_S4_T,1,6,T,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,16.698,0.25,2026-05-08 10:30:00,33.878,90.0,False,90350.0,10.233,0.5,2026-05-08 10:30:00,33.878,17.294,90.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_2_raw_S4_T,2,12,T,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,23.263,0.25,2026-05-08 10:30:00,34.089,90.0,False,90350.0,10.233,0.5,2026-05-08 10:30:00,34.089,10.87,90.0,False
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_3_raw_S4_T,3,18,T,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-07 21:00:00,2026-05-09 15:00:00,29.811,0.25,2026-05-08 10:30:00,37.858,90.0,False,90350.0,10.233,0.5,2026-05-08 10:30:00,37.858,8.043,90.0,False
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_1_raw_S3_B,1,6,B,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,33.67,0.25,,,,,59850.0,6.467,0.5,2026-05-21 11:00:00,16.432,1.087,-146.0,True
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_2_raw_S3_B,2,12,B,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,28.906,0.25,,,,,59850.0,6.467,0.5,2026-05-21 11:15:00,19.087,0.678,-131.0,True
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_3_raw_S3_B,3,18,B,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,26.629,0.25,2026-05-21 13:30:00,29.022,4.0,False,59850.0,6.467,0.5,2026-05-21 11:30:00,15.808,1.04,-116.0,True
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_1_raw_S3_M,1,6,M,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,40.008,0.25,,,,,59850.0,6.467,0.5,2026-05-21 08:15:00,20.145,3.423,-311.0,True
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_2_raw_S3_M,2,12,M,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,36.997,0.25,,,,,59850.0,6.467,0.5,2026-05-21 08:15:00,23.934,1.463,-311.0,True
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_3_raw_S3_M,3,18,M,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,39.361,0.25,,,,,59850.0,6.467,0.5,2026-05-21 08:30:00,37.906,10.558,-296.0,True
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_1_raw_S3_T,1,6,T,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,24.959,0.25,2026-05-21 16:00:00,25.295,154.0,False,59850.0,6.467,0.5,2026-05-21 17:00:00,27.058,1.165,214.0,False
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_2_raw_S3_T,2,12,T,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,26.292,0.25,2026-05-22 06:30:00,27.367,1024.0,False,59850.0,6.467,0.5,,,,,
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,VWC_3_raw_S3_T,3,18,T,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,42.118,0.25,,,,,59850.0,6.467,0.5,,,,,
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_1_raw_S4_B,1,6,B,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,26.711,0.25,2026-05-21 15:45:00,27.157,139.0,False,59850.0,6.467,0.5,2026-05-21 16:30:00,28.326,0.503,184.0,False
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_2_raw_S4_B,2,12,B,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,33.12,0.25,,,,,59850.0,6.467,0.5,,,,,
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_3_raw_S4_B,3,18,B,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,35.268,0.25,2026-05-21 14:30:00,36.721,64.0,False,59850.0,6.467,0.5,2026-05-21 16:15:00,38.61,0.521,169.0,False
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_1_raw_S4_M,1,6,M,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,13.962,0.25,2026-05-21 15:30:00,26.153,124.0,False,59850.0,6.467,0.5,2026-05-21 15:30:00,26.153,12.286,124.0,False
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_2_raw_S4_M,2,12,M,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,13.315,0.25,2026-05-21 15:30:00,15.397,124.0,False,59850.0,6.467,0.5,2026-05-21 15:30:00,15.397,2.318,124.0,False
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_3_raw_S4_M,3,18,M,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,21.198,0.25,2026-05-21 15:45:00,25.337,139.0,False,59850.0,6.467,0.5,2026-05-21 15:45:00,25.337,4.434,139.0,False
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_1_raw_S4_T,1,6,T,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,17.016,0.25,2026-05-21 14:45:00,22.21,79.0,False,59850.0,6.467,0.5,2026-05-21 14:45:00,22.21,5.207,79.0,False
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_2_raw_S4_T,2,12,T,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,23.69,0.25,2026-05-21 14:45:00,26.424,79.0,False,59850.0,6.467,0.5,2026-05-21 14:45:00,26.424,2.859,79.0,False
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,VWC_3_raw_S4_T,3,18,T,2026-05-21 13:26:00,2026-05-21 19:54:00,2026-05-21 01:26:00,2026-05-22 19:26:00,31.107,0.25,2026-05-21 14:45:00,33.863,79.0,False,59850.0,6.467,0.5,2026-05-21 14:45:00,33.863,2.819,79.0,False
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S3_B,1,6,B,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,32.101,0.25,,,,,53900.0,6.467,0.5,2026-06-05 12:30:00,17.129,4.961,-109.0,True
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S3_B,2,12,B,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,19.16,0.25,2026-06-05 14:30:00,24.522,11.0,False,53900.0,6.467,0.5,2026-06-05 13:00:00,15.087,2.779,-79.0,True
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S3_B,3,18,B,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,16.256,0.25,2026-06-05 14:30:00,25.337,11.0,False,53900.0,6.467,0.5,2026-06-05 13:15:00,13.88,0.895,-64.0,True
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S3_M,1,6,M,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,39.734,0.25,,,,,53900.0,6.467,0.5,2026-06-05 09:30:00,36.159,22.342,-289.0,True
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S3_M,2,12,M,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,35.812,0.25,,,,,53900.0,6.467,0.5,2026-06-05 09:30:00,34.007,14.4,-289.0,True
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S3_M,3,18,M,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,39.668,0.25,,,,,53900.0,6.467,0.5,2026-06-05 09:30:00,35.725,6.413,-289.0,True
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S3_T,1,6,T,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,20.929,0.25,2026-06-05 18:15:00,21.58,236.0,False,53900.0,6.467,0.5,2026-06-05 19:00:00,22.805,0.886,281.0,False
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S3_T,2,12,T,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,25.546,0.25,,,,,53900.0,6.467,0.5,,,,,
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S3_T,3,18,T,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,47.252,0.25,,,,,53900.0,6.467,0.5,,,,,
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S4_B,1,6,B,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,23.609,0.25,2026-06-05 18:45:00,23.961,266.0,False,53900.0,6.467,0.5,2026-06-05 19:00:00,24.795,0.834,281.0,False
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S4_B,2,12,B,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,33.692,0.25,,,,,53900.0,6.467,0.5,,,,,
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S4_B,3,18,B,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,36.47,0.25,2026-06-05 15:45:00,36.995,86.0,False,53900.0,6.467,0.5,,,,,
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S4_M,1,6,M,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,12.886,0.25,2026-06-05 16:30:00,24.422,131.0,False,53900.0,6.467,0.5,2026-06-05 16:30:00,24.422,11.623,131.0,False
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S4_M,2,12,M,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,11.355,0.25,2026-06-05 16:45:00,20.887,146.0,False,53900.0,6.467,0.5,2026-06-05 16:45:00,20.887,9.646,146.0,False
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S4_M,3,18,M,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,16.828,0.25,2026-06-05 17:00:00,19.071,161.0,False,53900.0,6.467,0.5,2026-06-05 17:00:00,19.071,2.822,161.0,False
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S4_T,1,6,T,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,12.612,0.25,2026-06-05 15:45:00,26.785,86.0,False,53900.0,6.467,0.5,2026-06-05 15:45:00,26.785,14.173,86.0,False
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S4_T,2,12,T,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,19.734,0.25,2026-06-05 15:45:00,30.289,86.0,False,53900.0,6.467,0.5,2026-06-05 15:45:00,30.289,10.805,86.0,False
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S4_T,3,18,T,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 02:19:00,2026-06-06 20:19:00,31.648,0.25,2026-06-05 15:45:00,37.873,86.0,False,53900.0,6.467,0.5,2026-06-05 15:45:00,37.873,6.288,86.0,False
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_1_raw_S3_B,1,6,B,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,32.813,0.25,,,,,65700.0,9.05,0.5,2026-06-20 06:15:00,24.809,5.9,-105.0,True
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_2_raw_S3_B,2,12,B,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,32.906,0.25,2026-06-20 08:00:00,33.675,0.0,False,65700.0,9.05,0.5,2026-06-20 06:30:00,30.863,2.792,-90.0,True
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_3_raw_S3_B,3,18,B,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,28.709,0.25,,,,,65700.0,9.05,0.5,2026-06-20 06:30:00,25.498,1.756,-90.0,True
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_1_raw_S3_M,1,6,M,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,39.473,0.25,,,,,65700.0,9.05,0.5,2026-06-20 03:15:00,29.444,16.201,-285.0,True
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_2_raw_S3_M,2,12,M,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,37.771,0.25,,,,,65700.0,9.05,0.5,2026-06-20 03:15:00,32.679,9.843,-285.0,True
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_3_raw_S3_M,3,18,M,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,39.612,0.25,2026-06-20 11:15:00,40.08,195.0,False,65700.0,9.05,0.5,2026-06-20 03:15:00,36.541,2.075,-285.0,True
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_1_raw_S3_T,1,6,T,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,19.598,0.25,2026-06-20 12:45:00,19.891,285.0,False,65700.0,9.05,0.5,2026-06-20 13:00:00,20.517,0.626,300.0,False
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_2_raw_S3_T,2,12,T,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,29.689,0.25,,,,,65700.0,9.05,0.5,,,,,
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,VWC_3_raw_S3_T,3,18,T,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,50.653,0.25,,,,,65700.0,9.05,0.5,,,,,
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_1_raw_S4_B,1,6,B,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,36.78,0.25,2026-06-20 08:00:00,38.841,0.0,False,65700.0,9.05,0.5,2026-06-20 07:15:00,37.386,0.606,-45.0,True
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_2_raw_S4_B,2,12,B,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,35.494,0.25,2026-06-20 08:00:00,37.921,0.0,False,65700.0,9.05,0.5,2026-06-20 07:00:00,35.494,0.566,-60.0,True
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_3_raw_S4_B,3,18,B,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,38.305,0.25,,,,,65700.0,9.05,0.5,2026-06-20 07:15:00,38.867,0.562,-45.0,True
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_1_raw_S4_M,1,6,M,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,26.147,0.25,2026-06-20 10:15:00,30.172,135.0,False,65700.0,9.05,0.5,2026-06-20 10:15:00,30.172,3.859,135.0,False
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_2_raw_S4_M,2,12,M,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,30.68,0.25,2026-06-20 10:15:00,32.121,135.0,False,65700.0,9.05,0.5,2026-06-20 10:15:00,32.121,1.487,135.0,False
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_3_raw_S4_M,3,18,M,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,34.535,0.25,2026-06-20 14:30:00,37.106,390.0,False,65700.0,9.05,0.5,2026-06-20 10:30:00,36.328,1.677,150.0,False
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_1_raw_S4_T,1,6,T,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,10.726,0.25,2026-06-20 09:30:00,38.818,90.0,False,65700.0,9.05,0.5,2026-06-20 09:30:00,38.818,28.153,90.0,False
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_2_raw_S4_T,2,12,T,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,18.952,0.25,2026-06-20 09:30:00,35.385,90.0,False,65700.0,9.05,0.5,2026-06-20 09:30:00,35.385,16.394,90.0,False
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,VWC_3_raw_S4_T,3,18,T,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-19 20:00:00,2026-06-21 14:00:00,35.489,0.25,,,,,65700.0,9.05,0.5,2026-06-20 09:30:00,41.077,5.546,90.0,False
