year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,vwc_missing_fraction_pre_start_window,battery_col,battery_pre_start_min_v,battery_event_min_v,total_precip_in_pre_start_window,trustworthy_event,trustworthy_reason,trustworthy_min_bottom_response_delay_hr
2025,S1_S2,west,S2,2025-05-16_S1_S2_799859ac,VWC_2_raw_S2_B,B,2,12,2025-05-16 15:36:41,2025-05-17 07:37:42,16.8886,16.8886,18.1386,16.0169,92450.0,False,False,False,False,0.0,BattV_Min_S2_B,13.372,12.486,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-05-16_S1_S2_799859ac,VWC_3_raw_S2_B,B,3,18,2025-05-16 15:36:41,2025-05-17 07:37:42,16.8886,16.8886,17.8886,16.0169,92450.0,False,False,False,False,0.0,BattV_Min_S2_B,13.372,12.486,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_1_raw_S2_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,16.7833,16.7833,31.0333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S2_B,13.253,12.662,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_2_raw_S2_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,16.5333,16.5333,16.7833,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S2_B,13.253,12.662,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_3_raw_S2_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,13.2833,13.2833,13.5333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S2_B,13.253,12.662,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_2_raw_S2_B,B,2,12,2025-06-27 15:33:00,2025-06-28 07:49:00,22.7,22.7,22.95,16.2667,95500.0,False,False,False,False,0.0,BattV_Min_S2_B,13.192,12.386,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_3_raw_S2_B,B,3,18,2025-06-27 15:33:00,2025-06-28 07:49:00,18.2,18.2,18.45,16.2667,95500.0,False,False,False,False,0.0,BattV_Min_S2_B,13.192,12.386,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_1_raw_S2_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,10.5,10.5,14.5,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S2_B,12.675,13.214,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_2_raw_S2_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,15.0,15.0,23.75,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S2_B,12.675,13.214,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_3_raw_S2_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,9.5,9.5,9.75,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S2_B,12.675,13.214,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_1_raw_S2_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,11.1333,11.1333,22.3833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S2_B,12.707,13.172,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_2_raw_S2_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,11.1333,11.1333,20.8833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S2_B,12.707,13.172,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_3_raw_S2_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,11.1333,11.1333,15.1333,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S2_B,12.707,13.172,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_1_raw_S2_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,9.8,9.8,20.8,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S2_B,12.633,13.334,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_2_raw_S2_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,7.8,7.8,15.8,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S2_B,12.633,13.334,0.0,True,ok,0.5
2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_3_raw_S2_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,10.55,10.55,14.55,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S2_B,12.633,13.334,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_1_raw_S3_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,7.5,7.5,8.75,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S3_B,12.502,12.57,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_2_raw_S3_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,22.75,22.75,23.0,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S3_B,12.502,12.57,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_3_raw_S3_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,6.5,6.5,6.75,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S3_B,12.502,12.57,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_1_raw_S3_B,B,1,6,2025-05-02 19:10:02,2025-05-03 08:21:02,13.5828,13.5828,13.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S3_B,13.313,12.545,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_2_raw_S3_B,B,2,12,2025-05-02 19:10:02,2025-05-03 08:21:02,13.5828,13.5828,13.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S3_B,13.313,12.545,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_3_raw_S3_B,B,3,18,2025-05-02 19:10:02,2025-05-03 08:21:02,10.5828,10.5828,10.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S3_B,13.313,12.545,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_1_raw_S3_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,16.0333,16.0333,16.2833,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S3_B,13.236,12.655,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_1_raw_S3_B,B,1,6,2025-06-13 10:49:00,2025-06-13 19:16:00,12.9333,12.9333,13.1833,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S3_B,12.644,13.198,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_2_raw_S3_B,B,2,12,2025-06-13 10:49:00,2025-06-13 19:16:00,11.9333,11.9333,12.1833,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S3_B,12.644,13.198,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_3_raw_S3_B,B,3,18,2025-06-13 10:49:00,2025-06-13 19:16:00,14.4333,14.4333,14.6833,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S3_B,12.644,13.198,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_1_raw_S3_B,B,1,6,2025-06-28 08:50:00,2025-06-28 16:15:00,14.1667,14.1667,14.4167,7.4167,43550.0,False,False,False,False,0.0,BattV_Min_S3_B,12.613,13.196,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_1_raw_S3_B,B,1,6,2025-07-11 08:30:00,2025-07-11 18:12:00,14.75,14.75,15.0,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S3_B,12.591,13.197,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_2_raw_S3_B,B,2,12,2025-07-11 08:30:00,2025-07-11 18:12:00,14.5,14.5,14.75,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S3_B,12.591,13.197,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_3_raw_S3_B,B,3,18,2025-07-11 08:30:00,2025-07-11 18:12:00,15.5,15.5,15.75,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S3_B,12.591,13.197,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_1_raw_S3_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,10.75,10.75,11.0,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S3_B,12.612,13.22,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_2_raw_S3_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,10.75,10.75,15.75,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S3_B,12.612,13.22,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_3_raw_S3_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,15.0,15.0,19.0,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S3_B,12.612,13.22,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_1_raw_S3_B,B,1,6,2025-08-08 13:14:00,2025-08-08 19:28:00,8.7667,8.7667,9.0167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S3_B,12.77,13.201,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_2_raw_S3_B,B,2,12,2025-08-08 13:14:00,2025-08-08 19:28:00,7.7667,7.7667,8.0167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S3_B,12.77,13.201,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_3_raw_S3_B,B,3,18,2025-08-08 13:14:00,2025-08-08 19:28:00,12.2667,12.2667,16.2667,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S3_B,12.77,13.201,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_1_raw_S3_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,11.8833,11.8833,19.8833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S3_B,12.638,13.165,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_2_raw_S3_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,22.6333,22.6333,22.8833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S3_B,12.638,13.165,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_3_raw_S3_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,11.8833,11.8833,15.8833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S3_B,12.638,13.165,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_1_raw_S3_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,8.8,8.8,9.8,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S3_B,12.503,13.315,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_2_raw_S3_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,12.3,12.3,26.05,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S3_B,12.503,13.315,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_3_raw_S3_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,16.05,16.05,20.05,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S3_B,12.503,13.315,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_1_raw_S3_B,B,1,6,2025-10-04 10:12:00,2025-10-04 17:06:00,9.05,9.05,9.3,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S3_B,12.635,13.458,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_2_raw_S3_B,B,2,12,2025-10-04 10:12:00,2025-10-04 17:06:00,9.55,9.55,9.8,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S3_B,12.635,13.458,0.0,True,ok,0.5
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_3_raw_S3_B,B,3,18,2025-10-04 10:12:00,2025-10-04 17:06:00,12.8,12.8,16.8,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S3_B,12.635,13.458,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_1_raw_S4_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,9.25,9.25,12.75,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S4_B,12.763,12.778,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_2_raw_S4_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,15.0,15.0,15.25,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S4_B,12.763,12.778,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_3_raw_S4_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,10.5,10.5,19.75,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S4_B,12.763,12.778,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_1_raw_S4_B,B,1,6,2025-05-02 19:10:02,2025-05-03 08:21:02,13.8328,13.8328,14.0828,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S4_B,13.376,12.823,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_2_raw_S4_B,B,2,12,2025-05-02 19:10:02,2025-05-03 08:21:02,11.0828,11.0828,22.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S4_B,13.376,12.823,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_3_raw_S4_B,B,3,18,2025-05-02 19:10:02,2025-05-03 08:21:02,11.0828,11.0828,20.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S4_B,13.376,12.823,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_2_raw_S4_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,10.2833,10.2833,12.0333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S4_B,13.283,12.858,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_3_raw_S4_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,18.0333,18.0333,,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S4_B,13.283,12.858,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_1_raw_S4_B,B,1,6,2025-06-13 10:49:00,2025-06-13 19:16:00,10.1833,10.1833,14.1833,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S4_B,12.866,13.225,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_2_raw_S4_B,B,2,12,2025-06-13 10:49:00,2025-06-13 19:16:00,11.4333,11.4333,26.4333,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S4_B,12.866,13.225,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_3_raw_S4_B,B,3,18,2025-06-13 10:49:00,2025-06-13 19:16:00,17.9333,17.9333,19.9333,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S4_B,12.866,13.225,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_1_raw_S4_B,B,1,6,2025-06-28 08:50:00,2025-06-28 16:15:00,13.9167,13.9167,17.9167,7.4167,43550.0,False,False,False,False,0.0,BattV_Min_S4_B,12.839,13.249,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_2_raw_S4_B,B,2,12,2025-06-28 08:50:00,2025-06-28 16:15:00,15.4167,15.4167,19.4167,7.4167,43550.0,False,False,False,False,0.0,BattV_Min_S4_B,12.839,13.249,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_1_raw_S4_B,B,1,6,2025-07-11 08:30:00,2025-07-11 18:12:00,13.5,13.5,17.5,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S4_B,12.838,13.235,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_2_raw_S4_B,B,2,12,2025-07-11 08:30:00,2025-07-11 18:12:00,14.5,14.5,24.5,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S4_B,12.838,13.235,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_3_raw_S4_B,B,3,18,2025-07-11 08:30:00,2025-07-11 18:12:00,19.5,19.5,23.5,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S4_B,12.838,13.235,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_1_raw_S4_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,10.5,10.5,14.5,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S4_B,12.804,13.226,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_2_raw_S4_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,11.75,11.75,23.25,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S4_B,12.804,13.226,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_3_raw_S4_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,12.5,12.5,17.75,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S4_B,12.804,13.226,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_1_raw_S4_B,B,1,6,2025-08-08 13:14:00,2025-08-08 19:28:00,9.7667,9.7667,13.5167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S4_B,12.942,13.244,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_2_raw_S4_B,B,2,12,2025-08-08 13:14:00,2025-08-08 19:28:00,10.0167,10.0167,16.0167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S4_B,12.942,13.244,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_3_raw_S4_B,B,3,18,2025-08-08 13:14:00,2025-08-08 19:28:00,9.7667,9.7667,10.0167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S4_B,12.942,13.244,0.0,True,ok,0.5
