year,event_id,strip,logger_position,arrival_6in_min,arrival_12in_min,arrival_18in_min,arrival_order,expected_order,order_class,alt_arrival_6in_min,alt_arrival_12in_min,alt_arrival_18in_min,alt_arrival_order,alt_expected_order,alt_order_class,alt_before_start_depths,any_alt_before_start,all_alt_before_start,baseline_vwc_6in,baseline_vwc_12in,baseline_vwc_18in,elevated_18in_baseline_context,depth_profile_interpretation,arrival_6in_T_min,arrival_6in_M_min,arrival_6in_B_min,arrival_6in_logger_order_class,alt_arrival_6in_T_min,alt_arrival_6in_M_min,alt_arrival_6in_B_min,alt_arrival_6in_logger_order_class,arrival_12in_T_min,arrival_12in_M_min,arrival_12in_B_min,arrival_12in_logger_order_class,alt_arrival_12in_T_min,alt_arrival_12in_M_min,alt_arrival_12in_B_min,alt_arrival_12in_logger_order_class,arrival_18in_T_min,arrival_18in_M_min,arrival_18in_B_min,arrival_18in_logger_order_class,alt_arrival_18in_T_min,alt_arrival_18in_M_min,alt_arrival_18in_B_min,alt_arrival_18in_logger_order_class,any_bottom_before_top_or_middle,any_alt_bottom_before_top_or_middle,any_all_loggers_before_start
2026,2026-06-20_S1_S2_ba82572f,S2,B,240.0,240.0,255.0,6→12→18,True,expected,240.0,240.0,255.0,6→12→18,True,expected,,False,False,9.968,9.614,19.216,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,150.0,240.0,expected,30.0,150.0,240.0,expected,30.0,135.0,240.0,expected,30.0,135.0,240.0,expected,30.0,135.0,255.0,expected,30.0,135.0,255.0,expected,False,False,False
2026,2026-06-20_S1_S2_ba82572f,S2,M,150.0,135.0,135.0,12→18→6,False,12_before_6,150.0,135.0,135.0,12→18→6,False,12_before_6,,False,False,14.178,14.419,32.894,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,150.0,240.0,expected,30.0,150.0,240.0,expected,30.0,135.0,240.0,expected,30.0,135.0,240.0,expected,30.0,135.0,255.0,expected,30.0,135.0,255.0,expected,False,False,False
2026,2026-06-20_S1_S2_ba82572f,S2,T,30.0,30.0,30.0,6→12→18,True,expected,30.0,30.0,30.0,6→12→18,True,expected,,False,False,8.655,16.684,31.688,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,150.0,240.0,expected,30.0,150.0,240.0,expected,30.0,135.0,240.0,expected,30.0,135.0,240.0,expected,30.0,135.0,255.0,expected,30.0,135.0,255.0,expected,False,False,False
2026,2026-06-20_S3_S4_47159afc,S3,B,75.0,90.0,90.0,6→12→18,True,expected,75.0,90.0,90.0,6→12→18,True,expected,,False,False,18.885,27.907,23.647,False,,285.0,75.0,75.0,bottom_before_top_or_middle,300.0,75.0,75.0,bottom_before_top_or_middle,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,True,True,False
2026,2026-06-20_S3_S4_47159afc,S3,M,75.0,75.0,75.0,6→12→18,True,expected,75.0,75.0,75.0,6→12→18,True,expected,,False,False,13.297,22.811,34.481,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",285.0,75.0,75.0,bottom_before_top_or_middle,300.0,75.0,75.0,bottom_before_top_or_middle,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,True,True,False
2026,2026-06-20_S3_S4_47159afc,S3,T,285.0,,,6,False,missing_depths,300.0,,,6,False,missing_depths,,False,False,19.598,29.689,50.653,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",285.0,75.0,75.0,bottom_before_top_or_middle,300.0,75.0,75.0,bottom_before_top_or_middle,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,,75.0,90.0,missing_loggers,True,True,False
2026,2026-06-20_S3_S4_47159afc,S4,B,105.0,105.0,90.0,18→6→12,False,18_before_12,135.0,120.0,135.0,12→6→18,False,12_before_6,,False,False,35.777,34.601,37.297,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",90.0,135.0,105.0,bottom_before_top_or_middle,90.0,135.0,135.0,expected,90.0,135.0,105.0,bottom_before_top_or_middle,90.0,135.0,120.0,bottom_before_top_or_middle,,390.0,90.0,missing_loggers,90.0,150.0,135.0,bottom_before_top_or_middle,True,True,False
2026,2026-06-20_S3_S4_47159afc,S4,M,135.0,135.0,390.0,6→12→18,True,expected,135.0,135.0,150.0,6→12→18,True,expected,,False,False,26.147,30.68,34.535,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",90.0,135.0,105.0,bottom_before_top_or_middle,90.0,135.0,135.0,expected,90.0,135.0,105.0,bottom_before_top_or_middle,90.0,135.0,120.0,bottom_before_top_or_middle,,390.0,90.0,missing_loggers,90.0,150.0,135.0,bottom_before_top_or_middle,True,True,False
2026,2026-06-20_S3_S4_47159afc,S4,T,90.0,90.0,,6→12,False,missing_depths,90.0,90.0,90.0,6→12→18,True,expected,,False,False,10.726,18.952,35.489,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",90.0,135.0,105.0,bottom_before_top_or_middle,90.0,135.0,135.0,expected,90.0,135.0,105.0,bottom_before_top_or_middle,90.0,135.0,120.0,bottom_before_top_or_middle,,390.0,90.0,missing_loggers,90.0,150.0,135.0,bottom_before_top_or_middle,True,True,False
2026,2026-06-27_S1_S2_be4e641a,S1,B,325.0,385.0,355.0,6→18→12,False,18_before_12,415.0,400.0,400.0,12→18→6,False,12_before_6,,False,False,29.371,30.257,14.372,False,,100.0,205.0,325.0,expected,100.0,205.0,415.0,expected,115.0,220.0,385.0,expected,115.0,220.0,400.0,expected,100.0,205.0,355.0,expected,115.0,205.0,400.0,expected,False,False,False
2026,2026-06-27_S1_S2_be4e641a,S1,M,205.0,220.0,205.0,6→18→12,False,18_before_12,205.0,220.0,205.0,6→18→12,False,18_before_12,,False,False,30.114,27.889,35.824,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",100.0,205.0,325.0,expected,100.0,205.0,415.0,expected,115.0,220.0,385.0,expected,115.0,220.0,400.0,expected,100.0,205.0,355.0,expected,115.0,205.0,400.0,expected,False,False,False
2026,2026-06-27_S1_S2_be4e641a,S1,T,100.0,115.0,100.0,6→18→12,False,18_before_12,100.0,115.0,115.0,6→12→18,True,expected,,False,False,36.182,33.814,35.914,False,,100.0,205.0,325.0,expected,100.0,205.0,415.0,expected,115.0,220.0,385.0,expected,115.0,220.0,400.0,expected,100.0,205.0,355.0,expected,115.0,205.0,400.0,expected,False,False,False
2026,2026-06-27_S1_S2_be4e641a,S2,B,205.0,205.0,205.0,6→12→18,True,expected,205.0,205.0,205.0,6→12→18,True,expected,,False,False,21.317,25.346,29.998,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,115.0,205.0,expected,25.0,115.0,205.0,expected,False,False,False
2026,2026-06-27_S1_S2_be4e641a,S2,M,130.0,130.0,115.0,18→6→12,False,18_before_12,130.0,130.0,115.0,18→6→12,False,18_before_12,,False,False,28.778,27.73,36.009,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,115.0,205.0,expected,25.0,115.0,205.0,expected,False,False,False
2026,2026-06-27_S1_S2_be4e641a,S2,T,25.0,25.0,25.0,6→12→18,True,expected,25.0,25.0,25.0,6→12→18,True,expected,,False,False,17.35,28.745,34.82,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,130.0,205.0,expected,25.0,115.0,205.0,expected,25.0,115.0,205.0,expected,False,False,False
2026,2026-06-27_S3_S4_dc68d0eb,S3,B,55.0,70.0,70.0,6→12→18,True,expected,55.0,70.0,85.0,6→12→18,True,expected,,False,False,19.048,28.04,25.237,False,,250.0,70.0,55.0,bottom_before_top_or_middle,250.0,70.0,55.0,bottom_before_top_or_middle,955.0,70.0,70.0,bottom_before_top_or_middle,,70.0,70.0,missing_loggers,,70.0,70.0,missing_loggers,,70.0,85.0,missing_loggers,True,True,False
2026,2026-06-27_S3_S4_dc68d0eb,S3,M,70.0,70.0,70.0,6→12→18,True,expected,70.0,70.0,70.0,6→12→18,True,expected,,False,False,21.133,26.72,35.385,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",250.0,70.0,55.0,bottom_before_top_or_middle,250.0,70.0,55.0,bottom_before_top_or_middle,955.0,70.0,70.0,bottom_before_top_or_middle,,70.0,70.0,missing_loggers,,70.0,70.0,missing_loggers,,70.0,85.0,missing_loggers,True,True,False
2026,2026-06-27_S3_S4_dc68d0eb,S3,T,250.0,955.0,,6→12,False,missing_depths,250.0,,,6,False,missing_depths,,False,False,28.556,32.78,51.018,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",250.0,70.0,55.0,bottom_before_top_or_middle,250.0,70.0,55.0,bottom_before_top_or_middle,955.0,70.0,70.0,bottom_before_top_or_middle,,70.0,70.0,missing_loggers,,70.0,70.0,missing_loggers,,70.0,85.0,missing_loggers,True,True,False
2026,2026-06-27_S3_S4_dc68d0eb,S4,B,115.0,130.0,,6→12,False,missing_depths,205.0,130.0,,12→6,False,missing_depths,,False,False,36.24,36.882,41.033,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",85.0,145.0,115.0,bottom_before_top_or_middle,85.0,145.0,205.0,expected,85.0,145.0,130.0,bottom_before_top_or_middle,85.0,145.0,130.0,bottom_before_top_or_middle,85.0,145.0,,missing_loggers,85.0,145.0,,missing_loggers,True,True,False
2026,2026-06-27_S3_S4_dc68d0eb,S4,M,145.0,145.0,145.0,6→12→18,True,expected,145.0,145.0,145.0,6→12→18,True,expected,,False,False,15.524,29.634,34.812,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",85.0,145.0,115.0,bottom_before_top_or_middle,85.0,145.0,205.0,expected,85.0,145.0,130.0,bottom_before_top_or_middle,85.0,145.0,130.0,bottom_before_top_or_middle,85.0,145.0,,missing_loggers,85.0,145.0,,missing_loggers,True,True,False
2026,2026-06-27_S3_S4_dc68d0eb,S4,T,85.0,85.0,85.0,6→12→18,True,expected,85.0,85.0,85.0,6→12→18,True,expected,,False,False,21.496,27.891,36.49,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",85.0,145.0,115.0,bottom_before_top_or_middle,85.0,145.0,205.0,expected,85.0,145.0,130.0,bottom_before_top_or_middle,85.0,145.0,130.0,bottom_before_top_or_middle,85.0,145.0,,missing_loggers,85.0,145.0,,missing_loggers,True,True,False
2026,2026-07-05_S3_S4_b3db7964,S3,B,51.0,66.0,81.0,6→12→18,True,expected,51.0,66.0,81.0,6→12→18,True,expected,,False,False,15.927,20.323,19.316,False,,351.0,66.0,51.0,bottom_before_top_or_middle,366.0,66.0,51.0,bottom_before_top_or_middle,,66.0,66.0,missing_loggers,,66.0,66.0,missing_loggers,,66.0,81.0,some_loggers_arrived_before_start,-354.0,66.0,81.0,expected,True,True,False
2026,2026-07-05_S3_S4_b3db7964,S3,M,66.0,66.0,66.0,6→12→18,True,expected,66.0,66.0,66.0,6→12→18,True,expected,,False,False,19.506,26.145,34.78,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",351.0,66.0,51.0,bottom_before_top_or_middle,366.0,66.0,51.0,bottom_before_top_or_middle,,66.0,66.0,missing_loggers,,66.0,66.0,missing_loggers,,66.0,81.0,some_loggers_arrived_before_start,-354.0,66.0,81.0,expected,True,True,False
2026,2026-07-05_S3_S4_b3db7964,S3,T,351.0,,,6,False,some_depths_arrived_before_start,366.0,,-354.0,18→6,False,some_depths_arrived_before_start,18,True,False,25.83,35.882,53.348,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",351.0,66.0,51.0,bottom_before_top_or_middle,366.0,66.0,51.0,bottom_before_top_or_middle,,66.0,66.0,missing_loggers,,66.0,66.0,missing_loggers,,66.0,81.0,some_loggers_arrived_before_start,-354.0,66.0,81.0,expected,True,True,False
2026,2026-07-05_S3_S4_b3db7964,S4,B,261.0,306.0,261.0,6→18→12,False,18_before_12,336.0,381.0,,6→12,False,missing_depths,,False,False,33.064,33.808,36.372,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",81.0,126.0,261.0,expected,81.0,126.0,336.0,expected,81.0,126.0,306.0,expected,81.0,126.0,381.0,expected,81.0,141.0,261.0,expected,81.0,141.0,,missing_loggers,False,False,False
2026,2026-07-05_S3_S4_b3db7964,S4,M,126.0,126.0,141.0,6→12→18,True,expected,126.0,126.0,141.0,6→12→18,True,expected,,False,False,14.259,16.889,31.004,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",81.0,126.0,261.0,expected,81.0,126.0,336.0,expected,81.0,126.0,306.0,expected,81.0,126.0,381.0,expected,81.0,141.0,261.0,expected,81.0,141.0,,missing_loggers,False,False,False
2026,2026-07-05_S3_S4_b3db7964,S4,T,81.0,81.0,81.0,6→12→18,True,expected,81.0,81.0,81.0,6→12→18,True,expected,,False,False,19.149,27.253,35.651,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",81.0,126.0,261.0,expected,81.0,126.0,336.0,expected,81.0,126.0,306.0,expected,81.0,126.0,381.0,expected,81.0,141.0,261.0,expected,81.0,141.0,,missing_loggers,False,False,False
2026,2026-07-24_S1_S2_63eb5228,S1,B,500.0,515.0,530.0,6→12→18,True,expected,545.0,515.0,575.0,12→6→18,False,12_before_6,,False,False,16.444,12.004,6.425,False,,110.0,275.0,500.0,expected,110.0,320.0,545.0,expected,110.0,260.0,515.0,expected,110.0,260.0,515.0,expected,110.0,260.0,530.0,expected,110.0,260.0,575.0,expected,False,False,False
2026,2026-07-24_S1_S2_63eb5228,S1,M,275.0,260.0,260.0,12→18→6,False,12_before_6,320.0,260.0,260.0,12→18→6,False,12_before_6,,False,False,15.334,17.2,33.984,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",110.0,275.0,500.0,expected,110.0,320.0,545.0,expected,110.0,260.0,515.0,expected,110.0,260.0,515.0,expected,110.0,260.0,530.0,expected,110.0,260.0,575.0,expected,False,False,False
2026,2026-07-24_S1_S2_63eb5228,S1,T,110.0,110.0,110.0,6→12→18,True,expected,110.0,110.0,110.0,6→12→18,True,expected,,False,False,20.395,18.621,21.704,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",110.0,275.0,500.0,expected,110.0,320.0,545.0,expected,110.0,260.0,515.0,expected,110.0,260.0,515.0,expected,110.0,260.0,530.0,expected,110.0,260.0,575.0,expected,False,False,False
2026,2026-07-24_S1_S2_63eb5228,S2,B,350.0,320.0,335.0,12→18→6,False,12_before_6,365.0,335.0,335.0,12→18→6,False,12_before_6,,False,False,9.332,10.622,18.964,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",35.0,170.0,350.0,expected,35.0,170.0,365.0,expected,35.0,170.0,320.0,expected,35.0,170.0,335.0,expected,35.0,155.0,335.0,expected,35.0,155.0,335.0,expected,False,False,False
2026,2026-07-24_S1_S2_63eb5228,S2,M,170.0,170.0,155.0,18→6→12,False,18_before_12,170.0,170.0,155.0,18→6→12,False,18_before_12,,False,False,15.106,14.736,32.531,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",35.0,170.0,350.0,expected,35.0,170.0,365.0,expected,35.0,170.0,320.0,expected,35.0,170.0,335.0,expected,35.0,155.0,335.0,expected,35.0,155.0,335.0,expected,False,False,False
2026,2026-07-24_S1_S2_63eb5228,S2,T,35.0,35.0,35.0,6→12→18,True,expected,35.0,35.0,35.0,6→12→18,True,expected,,False,False,9.39,16.415,35.639,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",35.0,170.0,350.0,expected,35.0,170.0,365.0,expected,35.0,170.0,320.0,expected,35.0,170.0,335.0,expected,35.0,155.0,335.0,expected,35.0,155.0,335.0,expected,False,False,False
2026,2026-07-24_S3_S4_d28f9731,S3,B,155.0,185.0,230.0,6→12→18,True,expected,155.0,185.0,230.0,6→12→18,True,expected,,False,False,11.654,12.468,12.136,False,,365.0,140.0,155.0,bottom_before_top_or_middle,410.0,140.0,155.0,bottom_before_top_or_middle,,140.0,185.0,missing_loggers,,140.0,185.0,missing_loggers,440.0,110.0,230.0,bottom_before_top_or_middle,110.0,155.0,230.0,expected,True,True,False
2026,2026-07-24_S3_S4_d28f9731,S3,M,140.0,140.0,110.0,18→6→12,False,18_before_12,140.0,140.0,155.0,6→12→18,True,expected,,False,False,12.806,17.352,29.691,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",365.0,140.0,155.0,bottom_before_top_or_middle,410.0,140.0,155.0,bottom_before_top_or_middle,,140.0,185.0,missing_loggers,,140.0,185.0,missing_loggers,440.0,110.0,230.0,bottom_before_top_or_middle,110.0,155.0,230.0,expected,True,True,False
2026,2026-07-24_S3_S4_d28f9731,S3,T,365.0,,440.0,6→18,False,missing_depths,410.0,,110.0,18→6,False,missing_depths,,False,False,20.429,36.056,54.888,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",365.0,140.0,155.0,bottom_before_top_or_middle,410.0,140.0,155.0,bottom_before_top_or_middle,,140.0,185.0,missing_loggers,,140.0,185.0,missing_loggers,440.0,110.0,230.0,bottom_before_top_or_middle,110.0,155.0,230.0,expected,True,True,False
2026,2026-07-24_S3_S4_d28f9731,S4,B,890.0,,245.0,18→6,False,missing_depths,,,,none,False,missing_depths,,False,False,19.576,31.716,32.852,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",95.0,200.0,890.0,expected,95.0,200.0,,missing_loggers,95.0,185.0,,missing_loggers,95.0,185.0,,missing_loggers,95.0,215.0,245.0,expected,95.0,215.0,,missing_loggers,False,False,False
2026,2026-07-24_S3_S4_d28f9731,S4,M,200.0,185.0,215.0,12→6→18,False,12_before_6,200.0,185.0,215.0,12→6→18,False,12_before_6,,False,False,13.507,12.861,14.88,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",95.0,200.0,890.0,expected,95.0,200.0,,missing_loggers,95.0,185.0,,missing_loggers,95.0,185.0,,missing_loggers,95.0,215.0,245.0,expected,95.0,215.0,,missing_loggers,False,False,False
2026,2026-07-24_S3_S4_d28f9731,S4,T,95.0,95.0,95.0,6→12→18,True,expected,95.0,95.0,95.0,6→12→18,True,expected,,False,False,10.362,16.099,30.845,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",95.0,200.0,890.0,expected,95.0,200.0,,missing_loggers,95.0,185.0,,missing_loggers,95.0,185.0,,missing_loggers,95.0,215.0,245.0,expected,95.0,215.0,,missing_loggers,False,False,False
2026,2026-08-14_S1_S2_72b4c1d7,S1,B,485.0,335.0,,12→6,False,missing_depths,,335.0,,12,False,missing_depths,,False,False,18.551,14.233,6.738,False,,95.0,260.0,485.0,expected,95.0,275.0,,missing_loggers,95.0,200.0,335.0,expected,95.0,200.0,335.0,expected,95.0,215.0,,missing_loggers,95.0,215.0,,missing_loggers,False,False,False
2026,2026-08-14_S1_S2_72b4c1d7,S1,M,260.0,200.0,215.0,12→18→6,False,12_before_6,275.0,200.0,215.0,12→18→6,False,12_before_6,,False,False,16.532,18.897,34.808,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",95.0,260.0,485.0,expected,95.0,275.0,,missing_loggers,95.0,200.0,335.0,expected,95.0,200.0,335.0,expected,95.0,215.0,,missing_loggers,95.0,215.0,,missing_loggers,False,False,False
