year,strip,event_id,logger_position,irrigation_start,irrigation_end,event_duration_hours,gallons_strip,avg_flow_gph_strip,alt_arrival_minutes_after_irrigation_start_6in,alt_arrival_minutes_after_irrigation_start_12in,alt_arrival_minutes_after_irrigation_start_18in,alt_arrival_vwc_6in,alt_arrival_vwc_12in,alt_arrival_vwc_18in,arrival_minutes_after_irrigation_start_6in,arrival_minutes_after_irrigation_start_12in,arrival_minutes_after_irrigation_start_18in,arrival_vwc_6in,arrival_vwc_12in,arrival_vwc_18in,peak_vwc_6in,peak_vwc_12in,peak_vwc_18in,pre_vwc_6in,pre_vwc_12in,pre_vwc_18in,pre_profile_vwc_mean,pre_profile_vwc_min,pre_profile_vwc_max,delta_vwc_6in,delta_vwc_12in,delta_vwc_18in,delta_profile_vwc_mean,first_arrival_min,last_arrival_min,vertical_spread_min,distance_from_furrow_start_ft,vertical_velocity_6_to_12_in_per_min,vertical_velocity_12_to_18_in_per_min,vertical_velocity_6_to_18_in_per_min
2025.00,S2,2025-07-26_S1_S2_98e2053f,T,2025-07-26 08:45:00,2025-07-26 17:50:00,9.08,53225.00,5859.63,30.0,30.0,30.0,41.19,41.43,45.48,30.0,30.0,,41.19,41.43,,49.47,45.86,45.49,7.14,16.11,37.73,20.33,7.14,37.73,42.33,29.75,7.76,26.61,30.0,30.0,0.0,54.00,,,
2025.00,S3,2025-07-26_S3_S4_b4053dcf,B,2025-07-26 08:45:00,2025-07-26 17:50:00,9.08,53225.00,5859.63,210.0,240.0,255.0,16.49,15.44,17.11,210.0,240.0,255.0,16.49,15.44,17.11,34.67,32.19,33.37,10.45,13.36,16.44,13.42,10.45,16.44,24.22,18.83,16.93,20.00,210.0,255.0,45.0,284.00,0.20,0.40,0.27
2025.00,S3,2025-07-26_S3_S4_b4053dcf,M,2025-07-26 08:45:00,2025-07-26 17:50:00,9.08,53225.00,5859.63,90.0,90.0,90.0,30.00,32.60,34.21,90.0,90.0,90.0,30.00,32.60,34.21,42.73,36.98,41.67,12.86,21.32,32.77,22.32,12.86,32.77,29.87,15.66,8.90,18.14,90.0,90.0,0.0,169.00,,,
2025.00,S3,2025-07-26_S3_S4_b4053dcf,T,2025-07-26 08:45:00,2025-07-26 17:50:00,9.08,53225.00,5859.63,180.0,330.0,,21.30,24.37,,180.0,330.0,435.0,21.30,24.37,39.47,40.63,35.28,41.57,20.81,22.87,38.98,27.55,20.81,38.98,19.82,12.41,2.59,11.61,180.0,435.0,255.0,54.00,0.04,0.06,0.05
2025.00,S4,2025-07-26_S3_S4_b4053dcf,B,2025-07-26 08:45:00,2025-07-26 17:50:00,9.08,53225.00,5859.63,480.0,585.0,600.0,25.86,36.62,38.99,465.0,480.0,555.0,24.46,34.02,38.18,46.18,41.82,42.47,24.15,33.75,35.73,31.21,24.15,35.73,22.02,8.07,6.74,12.28,465.0,555.0,90.0,284.00,0.40,0.08,0.13
2025.00,S4,2025-07-26_S3_S4_b4053dcf,M,2025-07-26 08:45:00,2025-07-26 17:50:00,9.08,53225.00,5859.63,255.0,255.0,300.0,15.84,15.40,25.36,240.0,255.0,300.0,13.11,15.40,25.36,38.01,30.82,33.48,12.47,12.39,23.16,16.01,12.39,23.16,25.53,18.43,10.32,18.10,240.0,300.0,60.0,169.00,0.40,0.13,0.20
2025.00,S4,2025-07-26_S3_S4_b4053dcf,T,2025-07-26 08:45:00,2025-07-26 17:50:00,9.08,53225.00,5859.63,45.0,45.0,45.0,34.16,34.77,39.89,45.0,45.0,45.0,34.16,34.77,39.89,41.20,37.91,41.25,10.30,18.48,31.37,20.05,10.30,31.37,30.90,19.43,9.88,20.07,45.0,45.0,0.0,54.00,,,
2025.00,S3,2025-08-08_S3_S4_7c793582,B,2025-08-08 13:14:00,2025-08-08 19:28:00,6.23,38750.00,6216.58,196.0,211.0,226.0,22.75,25.57,21.44,196.0,226.0,226.0,22.75,27.43,21.44,34.20,32.43,37.20,20.31,25.63,20.52,22.16,20.31,25.63,13.89,6.79,16.68,12.45,196.0,226.0,30.0,284.00,0.20,,0.40
2025.00,S3,2025-08-08_S3_S4_7c793582,M,2025-08-08 13:14:00,2025-08-08 19:28:00,6.23,38750.00,6216.58,91.0,91.0,91.0,28.13,30.10,36.20,91.0,91.0,91.0,28.13,30.10,36.20,42.28,37.42,42.28,15.61,25.19,35.63,25.48,15.61,35.63,26.67,12.24,6.65,15.18,91.0,91.0,0.0,169.00,,,
2025.00,S3,2025-08-08_S3_S4_7c793582,T,2025-08-08 13:14:00,2025-08-08 19:28:00,6.23,38750.00,6216.58,196.0,,,23.07,,,151.0,,,21.94,,,40.33,25.24,39.16,21.53,23.55,38.86,27.98,21.53,38.86,18.80,1.69,0.30,6.93,151.0,151.0,0.0,54.00,,,
2025.00,S4,2025-08-08_S3_S4_7c793582,B,2025-08-08 13:14:00,2025-08-08 19:28:00,6.23,38750.00,6216.58,466.0,,,33.69,,,406.0,466.0,,32.30,34.94,,40.00,37.10,39.33,31.65,34.23,37.75,34.54,31.65,37.75,8.35,2.87,1.58,4.26,406.0,466.0,60.0,284.00,0.10,,
2025.00,S4,2025-08-08_S3_S4_7c793582,M,2025-08-08 13:14:00,2025-08-08 19:28:00,6.23,38750.00,6216.58,196.0,211.0,226.0,17.57,26.88,31.99,196.0,211.0,226.0,17.57,26.88,31.99,37.98,33.09,34.66,13.62,19.70,30.54,21.29,13.62,30.54,24.35,13.39,4.11,13.95,196.0,226.0,30.0,169.00,0.40,0.40,0.40
2025.00,S4,2025-08-08_S3_S4_7c793582,T,2025-08-08 13:14:00,2025-08-08 19:28:00,6.23,38750.00,6216.58,46.0,46.0,46.0,34.99,35.73,40.23,46.0,46.0,31.0,34.99,35.73,32.85,41.43,38.11,41.21,11.03,20.41,32.44,21.29,11.03,32.44,30.40,17.70,8.77,18.96,31.0,46.0,15.0,54.00,,,
2025.00,S1,2025-08-22_S1_S2_9f8675d7,B,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,698.0,728.0,833.0,15.86,13.11,12.18,638.0,713.0,833.0,14.81,12.03,12.18,33.74,32.87,14.23,14.26,11.75,11.50,12.50,11.50,14.26,19.47,21.12,2.74,14.44,638.0,833.0,195.0,284.00,0.08,0.05,0.06
2025.00,S1,2025-08-22_S1_S2_9f8675d7,M,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,443.0,458.0,473.0,15.83,18.29,37.10,398.0,443.0,473.0,14.36,16.41,37.10,39.56,37.19,42.67,13.87,16.01,36.14,22.01,13.87,36.14,25.70,21.17,6.53,17.80,398.0,473.0,75.0,169.00,0.13,0.20,0.16
2025.00,S1,2025-08-22_S1_S2_9f8675d7,T,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,68.0,233.0,233.0,26.81,22.26,20.17,68.0,233.0,233.0,26.81,22.26,20.17,41.32,37.00,44.17,19.75,16.84,19.39,18.66,16.84,19.75,21.57,20.16,24.78,22.17,68.0,233.0,165.0,54.00,0.04,,0.07
2025.00,S2,2025-08-22_S1_S2_9f8675d7,B,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,368.0,368.0,368.0,15.17,15.02,24.73,323.0,368.0,368.0,11.14,15.02,24.73,37.89,33.87,38.81,10.77,10.73,21.06,14.18,10.73,21.06,27.12,23.14,17.75,22.67,323.0,368.0,45.0,284.00,0.13,,0.27
2025.00,S2,2025-08-22_S1_S2_9f8675d7,M,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,278.0,263.0,263.0,32.05,17.84,35.20,263.0,263.0,263.0,14.13,17.84,35.20,40.15,39.92,46.70,13.70,15.04,34.15,20.96,13.70,34.15,26.45,24.88,12.55,21.29,263.0,263.0,0.0,169.00,,,
2025.00,S2,2025-08-22_S1_S2_9f8675d7,T,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,38.0,23.0,23.0,42.41,17.24,35.56,38.0,23.0,23.0,42.41,17.24,35.56,49.58,44.17,44.23,7.69,16.18,34.95,19.61,7.69,34.95,41.89,27.99,9.29,26.39,23.0,38.0,15.0,54.00,,,
2025.00,S3,2025-08-22_S3_S4_1b405e4b,B,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,443.0,503.0,548.0,12.53,15.93,16.25,443.0,503.0,548.0,12.53,15.93,16.25,33.38,26.71,23.86,12.07,14.71,15.05,13.95,12.07,15.05,21.31,12.00,8.82,14.04,443.0,548.0,105.0,284.00,0.10,0.13,0.11
2025.00,S3,2025-08-22_S3_S4_1b405e4b,M,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,323.0,323.0,323.0,28.50,28.92,31.84,323.0,323.0,323.0,28.50,28.92,31.84,41.52,35.75,40.91,13.43,21.26,31.55,22.08,13.43,31.55,28.09,14.49,9.35,17.31,323.0,323.0,0.0,169.00,,,
2025.00,S3,2025-08-22_S3_S4_1b405e4b,T,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,473.0,,,22.59,,,428.0,,,20.75,,,40.10,25.08,43.31,20.15,24.12,42.43,28.90,20.15,42.43,19.96,0.96,0.89,7.27,428.0,428.0,0.0,54.00,,,
2025.00,S4,2025-08-22_S3_S4_1b405e4b,B,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,,,,,,,,,,,,,22.20,32.92,33.88,21.71,32.87,33.40,29.33,21.71,33.40,0.49,0.06,0.47,0.34,,,,284.00,,,
2025.00,S4,2025-08-22_S3_S4_1b405e4b,M,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,503.0,533.0,563.0,15.76,18.13,16.59,503.0,533.0,578.0,15.76,18.13,20.65,36.35,30.30,27.39,12.26,11.99,17.36,13.87,11.99,17.36,24.09,18.31,10.03,17.47,503.0,578.0,75.0,169.00,0.20,0.13,0.16
2025.00,S4,2025-08-22_S3_S4_1b405e4b,T,2025-08-22 09:07:00,2025-08-22 19:04:00,9.95,30625.00,3077.89,263.0,263.0,248.0,29.45,30.94,31.09,248.0,263.0,248.0,10.62,30.94,31.09,41.16,37.12,40.68,10.32,17.67,30.37,19.45,10.32,30.37,30.85,19.45,10.30,20.20,248.0,263.0,15.0,54.00,0.40,,
2025.00,S1,2025-09-20_S1_S2_81d8ab0f,B,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,378.0,423.0,453.0,17.21,13.50,14.39,333.0,423.0,453.0,15.39,13.50,14.39,34.24,33.10,22.36,14.95,12.60,13.66,13.74,12.60,14.95,19.28,20.50,8.71,16.16,333.0,453.0,120.0,284.00,0.07,0.20,0.10
2025.00,S1,2025-09-20_S1_S2_81d8ab0f,M,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,213.0,198.0,213.0,17.79,20.65,36.69,183.0,198.0,213.0,15.68,20.65,36.69,39.40,36.71,40.88,15.31,16.99,35.39,22.56,15.31,35.39,24.08,19.72,5.49,16.43,183.0,213.0,30.0,169.00,0.40,0.40,0.40
2025.00,S1,2025-09-20_S1_S2_81d8ab0f,T,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,33.0,33.0,123.0,28.42,21.81,25.18,33.0,33.0,108.0,28.42,21.81,24.42,40.09,37.66,39.43,25.37,20.24,24.14,23.25,20.24,25.37,14.71,17.42,15.29,15.81,33.0,108.0,75.0,54.00,,0.08,0.16
2025.00,S2,2025-09-20_S1_S2_81d8ab0f,B,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,123.0,123.0,123.0,13.10,14.43,25.44,123.0,123.0,123.0,13.10,14.43,25.44,36.62,31.66,39.23,11.15,12.85,24.38,16.13,11.15,24.38,25.47,18.81,14.86,19.71,123.0,123.0,0.0,284.00,,,
2025.00,S2,2025-09-20_S1_S2_81d8ab0f,M,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,63.0,63.0,63.0,21.66,26.86,38.57,63.0,63.0,63.0,21.66,26.86,38.57,38.46,39.83,46.22,16.29,18.57,33.97,22.94,16.29,33.97,22.17,21.27,12.25,18.56,63.0,63.0,0.0,169.00,,,
2025.00,S2,2025-09-20_S1_S2_81d8ab0f,T,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,18.0,18.0,18.0,18.94,25.44,35.97,18.0,18.0,18.0,18.94,25.44,35.97,48.70,44.18,41.42,9.20,17.14,33.97,20.10,9.20,33.97,39.50,27.04,7.45,24.66,18.0,18.0,0.0,54.00,,,
2025.00,S3,2025-09-20_S3_S4_f86ee2c5,B,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,183.0,198.0,213.0,17.51,23.41,22.40,183.0,198.0,213.0,17.51,23.41,22.40,33.52,35.94,39.22,16.34,22.92,21.53,20.26,16.34,22.92,17.18,13.01,17.69,15.96,183.0,213.0,30.0,284.00,0.40,0.40,0.40
2025.00,S3,2025-09-20_S3_S4_f86ee2c5,M,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,93.0,93.0,108.0,23.53,26.49,38.43,93.0,93.0,108.0,23.53,26.49,38.43,42.38,37.77,40.69,18.11,23.68,32.82,24.87,18.11,32.82,24.27,14.09,7.87,15.41,93.0,108.0,15.0,169.00,,0.40,0.80
2025.00,S3,2025-09-20_S3_S4_f86ee2c5,T,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,243.0,,,20.23,,,198.0,693.0,,19.11,28.34,,38.69,36.77,45.90,18.82,26.99,44.69,30.17,18.82,44.69,19.87,9.78,1.20,10.28,198.0,693.0,495.0,54.00,0.01,,
2025.00,S4,2025-09-20_S3_S4_f86ee2c5,B,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,273.0,258.0,348.0,34.33,34.69,39.51,213.0,243.0,228.0,32.86,34.16,37.41,46.31,42.80,40.97,32.58,33.74,37.01,34.44,32.58,37.01,13.73,9.06,3.97,8.92,213.0,243.0,30.0,284.00,0.20,,0.80
2025.00,S4,2025-09-20_S3_S4_f86ee2c5,M,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,228.0,213.0,258.0,19.47,23.77,33.64,228.0,213.0,228.0,19.47,23.77,32.25,38.21,34.69,36.01,17.53,22.70,31.99,24.07,17.53,31.99,20.68,11.99,4.02,12.23,213.0,228.0,15.0,169.00,,0.40,
2025.00,S4,2025-09-20_S3_S4_f86ee2c5,T,2025-09-20 10:42:00,2025-09-20 17:31:00,6.82,86100.00,12630.81,33.0,33.0,33.0,19.59,24.46,34.03,33.0,33.0,33.0,19.59,24.46,34.03,42.23,39.15,40.80,17.89,22.80,31.54,24.08,17.89,31.54,24.34,16.34,9.26,16.65,33.0,33.0,0.0,54.00,,,
2025.00,S3,2025-10-04_S3_S4_4439230e,B,2025-10-04 10:12:00,2025-10-04 17:06:00,6.90,51800.00,7507.25,123.0,138.0,153.0,25.61,26.10,18.52,123.0,138.0,153.0,25.61,26.10,18.52,34.06,32.83,35.85,23.04,23.75,17.69,21.49,17.69,23.75,11.02,9.08,18.16,12.76,123.0,153.0,30.0,284.00,0.40,0.40,0.40
2025.00,S3,2025-10-04_S3_S4_4439230e,M,2025-10-04 10:12:00,2025-10-04 17:06:00,6.90,51800.00,7507.25,63.0,63.0,63.0,37.98,34.44,37.25,63.0,63.0,63.0,37.98,34.44,37.25,41.10,37.12,40.97,20.35,25.10,32.80,26.08,20.35,32.80,20.76,12.01,8.17,13.65,63.0,63.0,0.0,169.00,,,
2025.00,S3,2025-10-04_S3_S4_4439230e,T,2025-10-04 10:12:00,2025-10-04 17:06:00,6.90,51800.00,7507.25,228.0,,,24.76,,,228.0,,,24.76,,,38.05,32.42,47.71,24.15,32.27,47.19,34.54,24.15,47.19,13.90,0.15,0.52,4.86,228.0,228.0,0.0,54.00,,,
2025.00,S4,2025-10-04_S3_S4_4439230e,B,2025-10-04 10:12:00,2025-10-04 17:06:00,6.90,51800.00,7507.25,528.0,,,34.41,,,513.0,,,33.35,,,43.04,33.99,36.30,32.86,32.49,34.25,33.20,32.49,34.25,10.17,1.50,2.05,4.57,513.0,513.0,0.0,284.00,,,
2025.00,S4,2025-10-04_S3_S4_4439230e,M,2025-10-04 10:12:00,2025-10-04 17:06:00,6.90,51800.00,7507.25,123.0,138.0,183.0,15.77,20.62,30.79,123.0,138.0,183.0,15.77,20.62,30.79,37.21,33.37,33.41,14.51,18.95,28.22,20.56,14.51,28.22,22.70,14.42,5.19,14.10,123.0,183.0,60.0,169.00,0.40,0.13,0.20
2025.00,S4,2025-10-04_S3_S4_4439230e,T,2025-10-04 10:12:00,2025-10-04 17:06:00,6.90,51800.00,7507.25,33.0,33.0,33.0,26.89,30.47,36.93,33.0,33.0,33.0,26.89,30.47,36.93,41.66,38.75,40.33,16.07,23.42,31.47,23.65,16.07,31.47,25.58,15.33,8.86,16.59,33.0,33.0,0.0,54.00,,,
